,Product name,Description,Price,Rating,Overview,Category,Reviews,Favorites,Url,Images,Color 1,Color 2,Autoclass
576,Baby vest,"
            0/3 months
Knitted and sewed hand for the shop
Nine
Opens at the front and closed by 3 buttons
Knitted in Top-down (little seams)
Baby wool, very soft, soft and warm
Wool baby:
50% polyamide
25% wool
25% acrylic
Washing program wool into the machine, with a special detergent or hand wool in cold or 30 ° C maximum.        ",27.76,,"Handmade item
Material:  plastic buttons
Ships worldwide from  France
Favorited by:  4 people",Clothing Boys' Clothing Sweaters Vest,,4.0,https://www.etsy.com/listing/507964832/baby-vest,"https://img0.etsystatic.com/175/0/14151127/il_fullxfull.1171289588_779h.jpg,https://img1.etsystatic.com/176/0/14151127/il_fullxfull.1218508791_c1bn.jpg",,,222
890,"White Hoop Earrings, Unusual Earrings, Vintage Clip On Hoops, Statement Earrings, Fashion Earrings, 1980s Earrings, White Earrings Clip On","
            A very unusual pair of earrings, the white hoop earrings are vintage clip on hoops earrings. A real pair of statement earrings from France circa 1980s. They are very fashionable and won't go unnoticed !
Era: 1980s
Marked: unmarked
Colors: White
Shape: Clip On Hoop Earrings
Condition: Good vintage condition
Hoop Diameter: 4cm - 1,57""        ",27.76,,"Vintage item from the 1960s
Primary color: White
Materials:  Vintage from France, Good Vintage Condition, Clip On Hoop Earrings, White Hoop Earrings, 1980s Era
Ships worldwide from  France
Favorited by:  1 person",Jewelry Earrings Stud Earrings White Hoop Earrings,,1.0,https://www.etsy.com/listing/525156791/white-hoop-earrings-unusual-earrings,"https://img0.etsystatic.com/164/0/13648281/il_fullxfull.1181774766_g3wl.jpg,https://img0.etsystatic.com/159/0/13648281/il_fullxfull.1181774756_9jzi.jpg,https://img0.etsystatic.com/163/0/13648281/il_fullxfull.1181774764_86my.jpg,https://img1.etsystatic.com/176/0/13648281/il_fullxfull.1228989271_g6qm.jpg,https://img0.etsystatic.com/165/0/13648281/il_fullxfull.1181774768_oq6b.jpg",,,222
1013,"Gold Leaf Earrings, Vintage Earrings, Gold Leaves, Repurposed Jewellery, One of a Kind Earrings, Hollywood Glamour, 1940s Fashion","
            These are stunning gold leaf earrings that have been repurposed from 1940's jewellery with new silver plated ear wires.
Earring Measurements:
  Each earring = 2 cm (3/4 inch) in length and 1.5cm (2/3 inch) wide. 
  Each individual leaf is beautiful in detail and measure 1 cm x 0.5 cm (1/4 of an inch x 1/6 of an inch). 
There are 18 leaves on each earring.
A chance to own a piece of history with these one of a kind earrings. Created in my little studio in Bristol, UK with love and care.
 Upcycled vintage leaves guilt with gold
 Silver plated elements
 Nickel-free hooks
The jewellery is handmade by Boutiqable designer, Alice. All materials are repurposed and upcycled to create a new and unique piece.
Will arrive in small gift box.
I add new items every week – please favourite my shop to keep up-to-date with new listings. Please favourite my shop: 
https://www.etsy.com/uk/shop/BoutiqableVintage
SHIPPING:
Orders are posted daily from Bristol, England with expected delivery times of:
Within the UK: 2-5 working days (by 2nd Class Post)
UK Upgrade: 1-2 days (by 1st Class Post)
Outside the UK: 5-15 working days (by Standard Airmail)
Upgraded TRACKED SHIPPING priority services are available for an extra cost. 
Please see my other shop: 
www.etsy.com/uk/shop/boutiqable
 for more vintage, crafting and jewellery items.        ",19.90,,"Vintage item from the 1940s
Primary color: Gold
Occasion: Birthday
Materials:  Vintage Earrings, Silver Plated elements, Gold Leaves
Ships worldwide from  United Kingdom
Favorited by:  6 people",Jewelry Earrings Chandelier Earrings Gold Leaf Earrings,,6.0,https://www.etsy.com/listing/519857935/gold-leaf-earrings-vintage-earrings-gold,"https://img0.etsystatic.com/145/0/13784060/il_fullxfull.1165672008_enf0.jpg,https://img0.etsystatic.com/179/0/13784060/il_fullxfull.1165671996_gt29.jpg,https://img1.etsystatic.com/166/0/13784060/il_fullxfull.1212892611_qvwi.jpg,https://img0.etsystatic.com/149/0/13784060/il_fullxfull.1165672016_8j52.jpg,https://img1.etsystatic.com/170/0/13784060/il_fullxfull.1212892619_fggt.jpg",,,222
1666,big tent vintage,"
            Awning for large window made of synthetic fabric with ivory lace ferns leaves out of uniform cloth to form a beautiful decoration.
It has already cut and sewn to fit with superior application for hanging the Valance on hooks and curled edge (as shown).
Dimensions width cm height cm 150 234
Anni ' 70.
Already flushed, perfect. Very nice
It can also be used as a scrap of fabric to create smaller tents.
Caution: shipping outside Europe takes from 15 to 20 days. If you require a faster shipping costs are higher. Please contact me.        ",27.76,,"Vintage item from the 1970s
Ships worldwide from  Italy
Favorited by:  6 people",Home & Living Curtains & Window Treatments Curtains tent,,6.0,https://www.etsy.com/listing/509472603/big-tent-vintage,"https://img1.etsystatic.com/180/0/9290796/il_fullxfull.1181374399_fi28.jpg,https://img0.etsystatic.com/163/0/9290796/il_fullxfull.1134773004_4ymc.jpg,https://img0.etsystatic.com/172/0/9290796/il_fullxfull.1134773182_myfy.jpg,https://img1.etsystatic.com/142/0/9290796/il_fullxfull.1181375123_by3x.jpg,https://img1.etsystatic.com/173/0/9290796/il_fullxfull.1181375265_b8po.jpg",,,222
3756,Set bra and braga,"
            A set of bra and braga, original Italian brand moon.
New with tag.
White color. Material cotton, tulle and guipure.
High seam in lingerie Italian.
Available in 2 sizes: 90B and 95B (EU).
* With the underwear will not accept the return.
----------------------------------------------------------------------------------------------------------------------------------
Set of bra and panty, original Italian brand moon.
New with tag.
White color. Material cotton, tulle and guipure.
Haute couture in Italian lingerie.
Available in 2 sizes: 90B and 95B (EU).
* No return is accepted, because that is underwear.        ",27.76,,"Vintage item
Materials:  guipur, tul, novia
Ships worldwide from  Spain
Favorited by:  162 people",Clothing Women's Clothing Lingerie guipure lace,,162.0,https://www.etsy.com/listing/216811937/set-bra-and-braga,"https://img0.etsystatic.com/124/0/10473234/il_fullxfull.893459406_c746.jpg,https://img1.etsystatic.com/122/0/10473234/il_fullxfull.893218443_hdcw.jpg,https://img1.etsystatic.com/050/0/10473234/il_fullxfull.705353611_nsri.jpg",,,222
4147,Poster 1928,"
            original poster year 1929 DeCarli        ",532.98,,"Vintage item from the 1920s
Primary color: Blue
Secondary color: White
Ships worldwide from  Italy
Favorited by:  6 people",Art & Collectibles Prints Music & Movie Posters collectibles,,6.0,https://www.etsy.com/listing/504619339/poster-1928,"https://img1.etsystatic.com/147/0/14391340/il_fullxfull.1183437773_5s63.jpg,https://img1.etsystatic.com/143/0/14391340/il_fullxfull.1183437925_nubz.jpg,https://img1.etsystatic.com/164/0/14391340/il_fullxfull.1183438127_shct.jpg,https://img1.etsystatic.com/154/0/14391340/il_fullxfull.1183439067_dy5n.jpg",,,222
4639,"Pink tie. Pink patterned tie. Knight, pink tie. Tie Valentine.","
            Agatha Ruiz de la Prada Knight necktie. Printed pink with small flowers in Navy Blue and yellow. Pure silk. In perfect condition vintage.
length total 150 cm.
For orders of more than one product get in touch with me.        ",13.88,,"Vintage item
Materials:  Silk, flowers, Pink
Ships worldwide from  Spain
Favorited by:  6 people",Accessories Suit & Tie Accessories Bolo Ties pink tie,,6.0,https://www.etsy.com/listing/506559695/pink-tie-pink-patterned-tie-knight-pink,"https://img1.etsystatic.com/159/2/13503908/il_fullxfull.1172543557_ljb8.jpg,https://img1.etsystatic.com/170/0/13503908/il_fullxfull.1172545019_a9xr.jpg,https://img0.etsystatic.com/141/0/13503908/il_fullxfull.1125941520_2nit.jpg,https://img0.etsystatic.com/153/0/13503908/il_fullxfull.1125941944_knqk.jpg,https://img1.etsystatic.com/175/0/13503908/il_fullxfull.1172540389_ezeq.jpg",,,222
6228,The Two-Leg Indoor Fleece Set,"
            PLEASE VISIT OUR WEBSITE FOR THE SIZING CHART AND SEND US YOUR PET'S MEASUREMENTS!! We custom make the sokks based on the from found here: http://maggymoosokks.com/?page_id=29
Youtube guide to measuring your dog: https://youtu.be/KU4hMGHTh4Y
The Sokks are great for keeping a dog from directly licking its feet or legs, or chewing bandages.  Whether your dog is OCD about licking or chewing its paw or leg, he has bandages on one or both legs or feet, or if you need to protect your furry friend from making a sore even worse, you can now avoid having to use an e-collar with MaggyMoo Sokks®!
The measurements, plus knowing whether your furry friend’s leg(s) have bandages, will tell us what size and WIDTH Sokks to send. 
All widths are priced the same; the price is determined by the Length – length of the leg from the TIPS of the toes to the armpit.  
The difference between the “Wide” width and the “Regular” width is that the “Wide” Sokk is larger around so that it can fit over a bandage or cast or a more robust leg width.  Likewise, the “Narrow” width is great for dogs with very slender legs compared to their height.  THUS, we need the full set of measurements, as in ________
All Indoor* MaggyMoo Sokks® come with either Green legs (Sokks) or Purple legs (Sokks.)  Both colors have purple Shoulder straps and a Royal Blue Neck strap that can be used if desired. *Indoor – They can of course be worn outside, but they are not waterproof.  The Sokks are made of soft breathable fleece with a non-skid fabric sewn on the outside of the fleece at the foot, so that our furry friends won’t slip on slick floors.  The straps adjust with hook and loop (“Velcro-like”) closures.
Send us your measurements - We custom make them for your dog, with the measurements that you submit to us.  (see measurement chart, and video about how to measure…)  You can expect them to be shipped to you within a week of the time we get your measurements.
All MaggyMoo Sokks®  are proudly made in the USA!        ",60.00,,"Handmade item
Materials:  Fleece, Velcro, flannel
Made to order
Only ships within  United States .
Favorited by:  6 people","Pet Supplies Pet Clothing, Accessories & Shoes Pet Shoes & Booties Maggie",,6.0,https://www.etsy.com/listing/287153291/the-two-leg-indoor-fleece-set,"https://img1.etsystatic.com/121/0/10788917/il_fullxfull.992458921_lwm3.jpg,https://img0.etsystatic.com/116/0/10788917/il_fullxfull.945908030_6yqd.jpg,https://img0.etsystatic.com/102/0/10788917/il_fullxfull.945908082_pj8y.jpg,https://img1.etsystatic.com/106/0/10788917/il_fullxfull.992459131_fz4p.jpg",Green,,222
6270,"Hanging Bird toy | Parakeet toy, Bird toy, parrot toy, Activity toy, Shred toy","
            These hanging bird toys are perfect for birds that love a good challenge. These have many different materials for them to interact with.
All materials are nontoxic and Non-GMO*
Perfect for small and medium sized birds*
Ranges from 6 to 8 inches*
Contains: One toy per order.        ",4.50,,"Handmade item
Materials:  Plastic straws, Paper, twine, Paper cups, muffin cups, Paper shreds
Only ships within  United States .
Favorited by:  6 people",Pet Supplies Pet Toys Bird Toys Bird,,6.0,https://www.etsy.com/listing/499616008/hanging-bird-toy-parakeet-toy-bird-toy,"https://img1.etsystatic.com/166/0/10516380/il_fullxfull.1223437811_ky36.jpg,https://img0.etsystatic.com/147/0/10516380/il_fullxfull.1176222252_8uwy.jpg,https://img1.etsystatic.com/170/0/10516380/il_fullxfull.1223438219_fbbf.jpg,https://img0.etsystatic.com/161/0/10516380/il_fullxfull.1176222680_5y7e.jpg",,,222
12515,Superior 100% Cotton Brightly Coloured Luxuriously Lined Wacky Crazy Suits,"
            WackySuits™ design exceptionally Outrageous suits. Extraordinary suits. Exceptional superior, premium, 100% cotton, luxuriously lined tailored nuttiness. We have designed themed stylish suits, unsual mens suits, made out of ridiculously unusual patterns in a tailored fit. Let’s call them WackySuits™. The high quality fabric (100% cotton) similar to proper ‘boring’ suits enables you to wear your WackySuit™ over and over again, so please don’t think it’s some sort of a disposable nylon fancy dress costume. PRICE OF £49.99 is wholesale price and includes tie.  Price depends on quantity.  RRP is £150  
SIZES
Medium    Waist 32″    Chest 42″
Large         Waist 36″     Chest 46″
X-Large     Waist 41″     Chest 50″
 Please Note! All leg length are at 34″ and unhemmed.
JACKETS
Felt Lined Collar
Double Vented
2 Buttons
3 Interior Pockets
3 Exterior Pockets
Buttonhole
4 Button Cuffs
TROUSERS
Slimcut
Double Stitched
Button Fly
Lined Waistband
Lined Side Pockets
Back Pocket
Unhemmed 34"" Leg        ",198.99,,"Handmade item
Occasion: Wedding
Material:  100pc Cotton
Ships worldwide from  United Kingdom
Favorited by:  6 people",Weddings Clothing Suits Men's Suits,,6.0,https://www.etsy.com/listing/496900450/superior-100-cotton-brightly-coloured,"https://img0.etsystatic.com/170/0/14573535/il_fullxfull.1137598938_2c9b.jpg,https://img1.etsystatic.com/162/0/14573535/il_fullxfull.1184238603_nqnw.jpg,https://img0.etsystatic.com/147/0/14573535/il_fullxfull.1137640732_3119.jpg,https://img0.etsystatic.com/171/0/14573535/il_fullxfull.1137640860_ehmw.jpg,https://img0.etsystatic.com/170/0/14573535/il_fullxfull.1137641178_myo9.jpg",Orange,,222
