,Product name,Description,Price,Rating,Overview,Category,Reviews,Favorites,Url,Images,Color 1,Color 2,Autoclass
227,Personalized Luggage Tag - Monogrammed Luggage Tags,"
            Tired of confusing your black suitcase with everyone else's? Give your luggage some personalized pizzazz! Full color bag tags make for easier identification for the user. Made from durable 3/32""  FR Plastic and its 4"" round to withstand everyday use. Includes one luggage tag and a clear plastic worm loop. 
**All of our designs come in any quantity you need just send a message for a Custom Listing and Pricing.**
Please use Notes Section during checkout to inform us of:
1. Pattern Style and Color
2. Frame Shape and Color
3. Monogram Style and Initial/Name for each
4. Optional Fonts or Icons or additional text
5. If you would like additional information on the tag just let me know.  ( such as your name and address )
These are designed and made in house so once you approve the design it goes into production and then out the door to you.
Discounts available for larger orders, just ask :)
I will send you the image for approval before printing. Colors may differ monitor to monitor but finished image quality should be close to what you see. If you need any assistance ordering or have any questions please feel free to ask!
For other great personalized gift ideas, please visit my etsy shop:
https://www.etsy.com/shop/SnappysBoutique
        ",10.75,4.9509,"Handmade item
Material:  FRP Plastic
Made to order
Ships worldwide from  United States
Feedback:  6361 reviews
Favorited by:  236 people",Bags & Purses Luggage & Travel Luggage Tags personalized,6361.0,236.0,https://www.etsy.com/listing/271996936/personalized-luggage-tag-monogrammed,"https://img0.etsystatic.com/168/0/8038444/il_fullxfull.1183148774_9icq.jpg,https://img1.etsystatic.com/130/0/8038444/il_fullxfull.1090687099_7qrw.jpg,https://img1.etsystatic.com/131/0/8038444/il_fullxfull.851342301_b26n.jpg,https://img1.etsystatic.com/131/0/8038444/il_fullxfull.1090687021_63ng.jpg,https://img0.etsystatic.com/135/0/8038444/il_fullxfull.1044131908_gdha.jpg",,,23
7849,"Made to order- Bestseller! ""This Must Be The Place"" Talking Heads door mat, outdoor mat, 18x30 coir, coco mat by J","
            ""This Must Be The Place"" Who doesn't love a Talking Heads classic??
This is a quote taken from The Talking Heads song (Naive Melody) and not a quote by Josie B
IMPORTANT! Please, do not get the mats WET. This is a handmade, hand painted item and it must be treated that way. Places with heavy foot traffic, wiping your feet on the letters, direct constant sunlight, and stormy weather are all things that can make it fade quicker. The ideal place for your hand painted mat is in a dry covered area. 
Currently mats take about 4 weeks to be made and shipped. Please message me if you have any questions about this.
18"" x 30"" rectangular Coir and Vinyl door mat for outdoor use. The mat is 9/16 of an inch thick. All mats are rolled up tight for the most cost effective way to ship. When your package arrives, unwrap the mat and lay flat so it can settle back to its original shape. 
All doormats are hand painted with special outdoor paint that cannot be found in your local craft store. This is industrial grade paint that is made for outdoor use and will not fade quickly like spray paint or acrylic paint would.  Please keep in mind this is a hand painted item and made to order, therefore processing time is currently about 4 weeks. All mats are shipped through USPS and a tracking number is provided.
Disclaimer:
Josie B is not responsible for lost or stolen packages. Once the item is shipped, Josie B has no control over the USPS deliveries. YOU MUST enter your correct shipping address when you purchase your item. If not and the mat is shipped to the wrong address, or if it is returned to me due to insufficient address, the shipping can not be refunded and Josie B will not pay to have it reshipped. Please inquire if you have any questions regarding this.
I'm happy to do custom orders!        ",40.00,4.9869,"Handmade item
Made to order
Only ships within  United States .
Feedback:  1078 reviews
Favorited by:  5029 people",Home & Living Floor & Rugs Rugs talkingheads,1078.0,5029.0,https://www.etsy.com/listing/252895747/made-to-order-bestseller-this-must-be,"https://img1.etsystatic.com/130/1/8917850/il_fullxfull.854476619_kcj3.jpg,https://img0.etsystatic.com/109/0/8917850/il_fullxfull.854704016_qdd5.jpg,https://img1.etsystatic.com/136/0/8917850/il_fullxfull.854472551_70n8.jpg",,,23
8085,Cast Iron Butterfly Set - Butterfly Wall Decor - Garden Nursery Decor - Princess Nursery - Wall Butterflies - Metal Butterfly Wall Art,"
            Brilliant pairs of wall mounted butterflies. Perfect wall decor for a garden or princess themed nursery, girly themed bedroom or she-shed! SOLD IN A SET OF TWO. 
Made from solid cast iron. Hand painted the color of your choice from our color grid listed under the item's pictures, and expertly distressed to give a 3 Dimensional, tri-color look, then sealed with a glossy clear coat for added shine and protection. Each butterfly has a diamond hanger attached to the back for easy wall mounting. 
Each butterfly measures 4 1/2""L  x 4 1/2""W x 2""D 
For exclusive online coupon codes, new product sneak peeks, or sale announcements, be our friend!💙 
Instagram: https://instagram.com/shineboxprimitivesshop/
Facebook: https://www.facebook.com/ShineBoxPrimitives
Twitter: https://twitter.com/SBoxPrimitives
Email Newsletter: http://eepurl.com/bZ24sf
Happy Shopping Y'all! Click link below to return to our homepage!
https://www.etsy.com/shop/ShineBoxPrimitives?ref=search_shop_redirect
        ",24.99,4.8192,"Handmade item
Materials:  cast iron, paint, sealant, love, IF MOBILE CLICK ITEM DETAILS TO VIEW LISTING
Made to order
Ships worldwide from  United States
Feedback:  983 reviews
Favorited by:  236 people",Home & Living Home Décor Wall Décor Wall Hangings,983.0,236.0,https://www.etsy.com/listing/478590695/cast-iron-butterfly-set-butterfly-wall,"https://img0.etsystatic.com/137/0/11600888/il_fullxfull.945193592_hihg.jpg,https://img1.etsystatic.com/124/0/11600888/il_fullxfull.1110482927_dr1k.jpg,https://img0.etsystatic.com/140/0/11600888/il_fullxfull.945193598_f7s2.jpg,https://img0.etsystatic.com/161/0/11600888/il_fullxfull.1063902520_da33.jpg,https://img0.etsystatic.com/149/0/11600888/il_fullxfull.1063902496_6ozs.jpg",1) Real Orange,,23
8340,National Parks Sunrise Patch,"
            In the discovery we find ourselves.
Discounts for orders of 10
THIS LISTING WILL INCLUDE
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - 
1 3x3"" Iron on patch
MADE IN USA        ",7.75,4.9496,"Handmade item
Ships worldwide from  United States
Feedback:  2957 reviews
Favorited by:  4715 people",Art & Collectibles Fiber Arts national parks travel,2957.0,4715.0,https://www.etsy.com/listing/273734806/national-parks-sunrise-patch,"https://img1.etsystatic.com/136/0/5390831/il_fullxfull.1025562151_t7z2.jpg,https://img1.etsystatic.com/138/0/5390831/il_fullxfull.1025562155_lrcf.jpg,https://img0.etsystatic.com/110/0/5390831/il_fullxfull.979031378_efv4.jpg",,,23
11185,Beauty and the Beast Wedding Ring Pillow- (6x6 inch pillow)- Your choice of embellishment,"
            Beauty and the Beast Wedding Ring Pillow
Made to order.
Made from Royal Blue fabric with yellow and royal blue stripes with a hint of gold.Matching handmade ribbon roses and ribbon tie for the rings with a Beauty and the Beast embellishment.
Add your chosen embellishment to the buyers notes box.If none is chosen, No1 will be sent as standard.
The pillow measure approx. 6x6 inches.
For a matching garter please click here:
https://www.etsy.com/uk/listing/217157476/disney-beauty-and-the-beast-satinsatin?ref=shop_home_active_24
This ring pillow can also be fully personalised with names, dates, messages etc. Please purchase the personalisation separately on the link below:
https://www.etsy.com/uk/listing/229731841/personalisation-pack-for-gartersring?ref=shop_home_active_3
SHIPPING:
For postage within the UK this item will be sent 2nd class signed for delivery.Upgrades available.
For International postage this can take 10-28 business days to arrive with standard shipping.I get proof of postage with all standard shipped items.Upgrade available which you will receive a tracking number with.The delivery times are estimates and can vary depending on customs issues.        ",15.92,4.9547,"Handmade item
Occasion: Wedding
Materials:  cotton fabric, cushion filler, satin ribbons, plain fabric
Ships worldwide from  United Kingdom
Feedback:  1078 reviews
Favorited by:  633 people",Weddings Decorations Ring Bearer Pillows wedding,1078.0,633.0,https://www.etsy.com/listing/236741703/beauty-and-the-beast-wedding-ring-pillow,"https://img0.etsystatic.com/143/0/6539739/il_fullxfull.1162513764_6al7.jpg,https://img0.etsystatic.com/136/0/6539739/il_fullxfull.956759430_jfjm.jpg",,,23
11293,Ladies Claddagh Ring,"
            This is a claddagh ring made in sold sterling silver, solid 10k gold, solid 14k gold, solid 18k gold or Platinum.  This ring is a traditional Irish ring with many myths and legends surrounding it.  One of the best known is that the first ring was made by a young man from Galway, Ireland who was captured by Corsican pirate and spent many years enslaved in the Middle East.  While a slave he learned gold smithing.  When the Irish king negeotiated for the release of the slaves, he returned to Galway and married the girl who had waited all the years for him.  He made her a claddagh for a wedding ring with hands to symbolize friendship, a crown to symbolize loyalty and fidelity and a heart to symbolize eternal love.  
According to Irish author Colin Murphy, the way in which a Claddagh ring was worn with the intention of conveying the wearer's relationship status:
On the right hand with the point of the heart toward the fingertips, the wearer is single and may be looking for love. (This is most commonly the case when a young woman has first received the ring from a relative, unless she is already engaged.)
On the right hand with the point of the heart toward the wrist, the wearer is in a relationship.
On the left hand with the point of the heart toward the fingertips, the wearer is engaged.
On the left hand with the point of the heart toward the wrist, the wearer is married.
While puzzle rings are our specialty, we offer a wide range of non-puzzle rings in a variety of motifs. We carry rings for animal lovers, motorcycle enthusiasts, horse aficionados, and many other styles and interests. They are heavy, solid rings.
We make over 100 designs of puzzle rings, gimmal rings, féde rings, chain rings and wedding puzzle rings drawing from the traditions of Turkey, Saudi Arabia, Persia, and Europe, and our own modern variations. 
Each ring is handcrafted in our workshop in middle Tennessee, drawing on our own family tradition which is nearing its 70th anniversary. Tacey makes all items by hand with some help from part-time employees.
SHIPPING:  Orders generally ship within a week, and sooner if we have an item in stock.  We now offer you the opportunity to choose the method of shipping you prefer.  When you check out, a drop down box will offer you the various shipping prices and give you the time each should take to get to you.  This shipping time is in addition to the 3 - 5 business days it takes to make your item to order.  
NOTE FOR INTERNATIONAL CUSTOMERS:  If your custom regulators require duties or taxes, you are responsible. We recommend purchasing insurance, as we are not responsible for lost or damaged packages.  WE CANNOT GUARANTEE SHIPPING TIMES FOR INTERNATIONAL ORDERS.
Available in 10k, 14k & 18k gold, platinum and mixed precious metals, and with or without semi-precious and precious stones. Our .925 Sterling silver is nickel-free and tarnish resistant.  All men’s puzzle rings are heavier than ladies rings in the same style and priced accordingly.
Rings can be made in any size.  If you wear an unusual size that is not listed, such as a larger or smaller ring, please contact us for prices and manufacturing time.  Most items can be completed within a week.  
All of our jewelry is handcrafted, so expect some slight variation among pieces of jewelry even of the same style.
We welcome custom orders and special projects and would be happy to list a special order, reserved just for you if you prefer gold, platinum or mixed precious metals. Just convo us for prices.        ",31.00,4.9188,"Handmade item
Materials:  sterling silver, 10k gold, 14k gold, 18k gold, Platinum
Made to order
Ships worldwide from  United States
Feedback:  646 reviews
Favorited by:  2912 people",Jewelry Rings Wedding & Engagement Claddagh Rings,646.0,2912.0,https://www.etsy.com/listing/59995550/ladies-claddagh-ring,"https://img0.etsystatic.com/015/0/6009496/il_fullxfull.454836188_k8na.jpg,https://img1.etsystatic.com/011/1/6009496/il_fullxfull.454845877_t9rz.jpg,https://img1.etsystatic.com/010/0/6009496/il_fullxfull.454843187_6xjp.jpg,https://img0.etsystatic.com/013/0/6009496/il_fullxfull.454836344_jg61.jpg,https://img1.etsystatic.com/013/0/6009496/il_fullxfull.454843513_pkp1.jpg",,,23
11861,Mother-of-the-Bride gift Mother of the Bride Bracelet Mother-of-the-Groom Gift Wedding Gift for Mom Mother-in-Law Gift from Bride from Groom,"
            Mother of the Bride Gift and Mother of the Groom Gift. Adorable Bracelet made with Swarovski Pearls in many colors.
Heart charm is attached with the clasp and it is easy to take it on/off.
I also make bracelets for Bridesmaids, Flower girls, Grandmas, Aunts, Sisters.
FEATURES: 
- gorgeous accessory with romantic classic look
- 10mm and 8mm Swarovski Pearls
- sparkling fireballs and rondelles with Crystals
- LUXURY silver metal heart charms ""Mom"", ""Mother of the Bride"", ""Mother of the Groom"", ""Grandma"", ""Bridesmaid"", ""Chief Bridesmaid"", ""Sister of the Bride"", ""Sister of the Groom"", ""Sister in Law""
- could be made more than from one pearl color
Bracelets are sized to fit a wrist which is 6-7 inches around and they have extra 1"" extender chain. 
Matching Earrings with Pearls and Cubic Zirconia:
https://www.etsy.com/listing/274181670/pearl-drop-earrings-bridesmaid-pearl
More gifts for Mothers you could see here:
https://www.etsy.com/shop/ThreeMineBlessings?section_id=14453531
________________________________________________
Happy customers said this: 
*** ""Absolutely beautiful bracelet. I am over the moon with it, and I am sure that my mum will love it as much as I do!"" ~Laura
*** ""These bracelets are absolutely gorgeous! Better than described. I cannot wait for us to give these to our mothers on our big day. Thank you so much!""
*** ""My mother LOVED this gift! This bracelet is so beautiful in person! Shipping was fast and arrived in great shape.""
________________________________________________
Your order will be shipped in 1-5 business days and average delivery time is:
US - 2-3 weeks,
Europe - 1 week,
Other countries - 3 weeks-1 month.
Need it FASTER??? --- EXPRESS SHIPPING with DHL takes 1-4 business days after I ship the item and you could choose it upon checkout. Please PROVIDE your PHONE NUMBER for Express Shipping.
*.-~·*’ ̃ ̈ ̄`· ̧* CUSTOM ORDERS WELCOME -Please just ask *.-~·*’ ̃ ̈ ̄`· ̧*        ",31.00,4.9183,"Handmade item
Occasion: Wedding
Materials:  Swarovski Pearls, Luxury Heart charm, Sparkling silver rondelles and fireballs, Mother of the Bride Gift, Mother of the Bride Bracelet, Mother of the Groom Gift, Mother of the Groom Bracelet, Mother Wedding Gift Ideas, Bridesmaid Gift, Bridesmaid Bracelet
Made to order
Ships worldwide from  Lithuania
Feedback:  960 reviews
Favorited by:  793 people",Weddings Jewelry Bracelets mother of the bride,960.0,793.0,https://www.etsy.com/listing/287835799/mother-of-the-bride-gift-mother-of-the,"https://img1.etsystatic.com/159/0/7700164/il_fullxfull.1189033317_kcev.jpg,https://img0.etsystatic.com/151/0/7700164/il_fullxfull.1142426340_7p50.jpg,https://img1.etsystatic.com/131/0/7700164/il_fullxfull.993999661_ns4o.jpg,https://img1.etsystatic.com/110/0/7700164/il_fullxfull.994926259_j1th.jpg,https://img0.etsystatic.com/156/0/7700164/il_fullxfull.1077214190_2vfx.jpg",,,23
12403,"MAID of HONOR Gift, Wedding Keepsake Bracelet, Bridal Party Thank You Gift, Best Friend Gift, Thank You For Standing By My Side, Bridesmaids","
            **FREE Shipping on US orders over 50. Enter code SHIP50 at checkout.**
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Find beautiful gifts for every occasion that are truly personal! Stack on the style with this classic twisted bangle charm bracelet accented with a Swarovski pearl.
• Initial Charm Size: 20 mm x 15 mm
• Maid of Honor Charm: 10 mm x 18 mm
• Laser-Engraved Charm: 19 mm x 22 mm
• Swarovski Crystal Pearl Size: 8 mm
• Twisted Bangle: Silver-plated stainless steel (will not tarnish).
• Bangle Size: 60 mm (Adjusts up to a size 8"" wrist).
**NOTE**: We do offer a smaller bangle (55 mm) for younger children. If you would like the smaller sized bracelet, please leave us a note at checkout (in the Note to Seller box) to switch out to the children's-sized bangle and we'll take care of it from there.**
Swarovski Pearl Colors Available:
1 - White
2 - Cream
3 - Rosaline 
4 - Powder Rose 
5 - Pink Coral (Shown)
6 - Coral 
7 - Red 
8 - Red Coral 
9 - Bordeaux
10 - Pastel Green 
11 - Jade 
12 - Light Blue 
13 - Turquoise 
14 - Night Blue 
15 - Dark Lapis Blue 
16 - Lavender 
17 - Blackberry
18 - Mystic Black
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Personalize your bracelet with more charms or gemstones! Purchase from the following links, along with this bracelet:
https://www.etsy.com/shop/ScrapheartGifts/search?search_query=addacharm&order=date_desc&view_type=gallery&ref=shop_search
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
*♥*Each bracelet is individually packaged in a lovely organza bag so your gift is ready for any event! *♥*
To upgrade your packaging to our signature Scrapheart gift box:
https://www.etsy.com/listing/227844490/wrap-it-up-gift-wrap-for-any-item-in?ref=shop_home_active_16
-♥- Thank you for shopping at ScrapheartGifts! -♥-        ",21.95,4.9496,"Handmade item
Occasion: Wedding
Materials:  Swarovski Crystal Pearl, Laser Engraved Charm, Twisted Stainless Steel Bangle, Maid of Honor Charm, Initial Charm
Made to order
Ships from  United States  to  select countries .
Feedback:  3517 reviews
Favorited by:  367 people",Weddings Jewelry Jewelry Sets crystal pendant,3517.0,367.0,https://www.etsy.com/listing/266865946/maid-of-honor-gift-wedding-keepsake,"https://img1.etsystatic.com/146/0/8779843/il_fullxfull.1113397371_ngty.jpg,https://img0.etsystatic.com/135/0/8779843/il_fullxfull.1066814788_nb3j.jpg,https://img1.etsystatic.com/133/0/8779843/il_fullxfull.862701505_gp28.jpg,https://img1.etsystatic.com/128/0/8779843/il_fullxfull.1113397455_50g6.jpg",,,23
12442,"Mrs. Necklace, Sterling Silver Mrs. Necklace, Gold Mrs Necklace, Bridal Shower Gift, New Bride Gift, Honeymoon necklace, From Miss to Mrs","
            Mrs. Necklace, Sterling Silver Mrs. Necklace, Gold Mrs Necklace, Bridal Shower Gift, New Bride Gift, Honeymoon necklace, From Miss to Mrs
DESCRIPTION AND DETAILS:
This necklace is made with 24K gold plated sterling letter charms (or sterling silver letter charm) and 14K gold filled chain (or sterling silver chain).
The 24K gold plated sterling silver letter measures about 5 - 8mm. The length of the necklace is to be chosen from; the available lengths are 15, 16, 17, 18, 19 or 20 inches. 
GIFT:
This personalized necklace would make a wonderful, personal gift! It’s light, simple and yet elegant, and it is beautifully made.
PACKAGING: 
All items are boxed and carefully wrapped up to ensure a safe delivery. The box is very elegant and it ready to give as a gift.
Please read my shop policies before you place your order:
https://www.etsy.com/shop/JewelleryJKW/policy?ref=shopinfo_policies_leftnav
        ",31.00,4.8724,"Handmade item
Occasion: Wedding
Primary color: Gold
Secondary color: Silver
Holiday: Easter
Materials:  sterling silver, gold filled, 24K gold plated sterling silver
Made to order
Ships worldwide from  Ireland
Feedback:  1849 reviews
Favorited by:  625 people",Weddings Jewelry Necklaces mrs necklace,1849.0,625.0,https://www.etsy.com/listing/199265973/mrs-necklace-sterling-silver-mrs,"https://img1.etsystatic.com/117/0/7239005/il_fullxfull.1044543073_k38y.jpg,https://img0.etsystatic.com/126/0/7239005/il_fullxfull.998013970_bf29.jpg,https://img1.etsystatic.com/116/0/7239005/il_fullxfull.1044543071_ik0u.jpg,https://img0.etsystatic.com/104/0/7239005/il_fullxfull.998014086_hrvj.jpg,https://img1.etsystatic.com/119/0/7239005/il_fullxfull.1044543077_l7cf.jpg",,,23
12944,"Wedding Card Box Engraved With Bride And Groom's Names And Wedding Date, Personalized Wedding Decor","
            Product Description
This is a personalized wedding card box, It comes as you see in the photo and with your own personalized name(s) engraved and wedding date (if you wanted it to read something else, we can customize how you like). We don't have an exact amount of cards the box will hold because it truly depends on the size of the cards, however please know the the measurements are 13.25 W x 7.5 H x 7.5 D it's a good size box! This box also comes with a metal latch latch to keep the box closed, if you keep the latch up, you will be able to fit a small lock on the box. This is a shabby chic looking card/ keepsake box and is offered in white or a rustic driftwood in color. Please keep in mind that these do have a rustic appearance and all will have their own characteristic, no two boxes will look exactly the same. You will get a one of a kind piece! There is a card slot opening in the top part of this box for easy insert of your wedding cards. This card box makes a wonderful wedding decor item and a great keepsake for remembering your special day. This also makes for a great bridal shower gift for your bride to be or baby shower gift for the mommy to be.  
How To Place An Order:
1. Add this listing to your cart in the top of your screen
2. Engraving, Please only leave what name(s) and date you would like personalized on your card holder box/ keepsake box in the ""note to seller"" section upon checkout. If we have a question about your personalizations and send you a message, please get back to us right away. If we don't hear back we will not continue with the order until we have a clear direction what is supposed to be added to the box. Thank you in advance!
3. You will have a drop down at checkout to choose the color of the box you would like. We currently are not making custom finishes on this box, please select one of the two option we have available. Please see the photo's for examples.
Please see all processing times listed on the shipping and policies tab in the listing. The processing time will give you a time frame how long it takes us to process and make the order. This does not include the shipping time, so please add extra time for your items to ship to you. If you needed your order sooner than the latest date on that timeframe, then please see our shop for a RUSH ORDER option. We offer a rush order option for everyone ordering to be fair to everyone who has already placed an order. We are a very busy shop, these are personalized and handmade to order products, we base the processing times according to our current schedule. Please do not leave a date when you need your order by in the notes unless you speak with us first. We only use the listed processing times in each listing, we will not honor a date you leave in the notes. So, please, if you have more questions contact us prior to ordering, we are always available to help. Thanks so much!
Shipping Information:
All of our products ship out USPS only at this time. If you're purchasing as a gift, no worries, we never add receipts to our packages. You can obtain your receipt from your email or on Etsy under your purchases.
Payments:
We accept Etsy checkout (major credit cards such as Visa, Master Card, American Express, etc) We also accept Paypal payments.
All sales in Michigan only will be charged 6% sales tax 
International orders, please note it is against the law for us to add VAT or Custom Fee's to any order, they are not included in your purchase. This is a tax that your country will charge if applicable        ",59.99,4.9428,"Handmade item
Occasion: Wedding
Materials:  Wood, Paint, Hardware
Made to order
Ships worldwide from  United States
Feedback:  2442 reviews
Favorited by:  2693 people",Weddings Decorations Baskets & Boxes Boxes & Containers,2442.0,2693.0,https://www.etsy.com/listing/241577801/wedding-card-box-engraved-with-bride-and,"https://img1.etsystatic.com/076/0/8858311/il_fullxfull.806611039_93ph.jpg,https://img0.etsystatic.com/073/0/8858311/il_fullxfull.806832744_alg8.jpg,https://img1.etsystatic.com/071/0/8858311/il_fullxfull.806633893_qwl0.jpg",White (59.99),,23
