,Product name,Description,Price,Rating,Overview,Category,Reviews,Favorites,Url,Images,Color 1,Color 2,Autoclass
2713,SALE Over 150 Pages of Beautiful Aged Patina'd Vintage Book Pages. Novel Pack,"
            Now on Sale! Part of my End of Summer Sale! 
Was 8.50- Now Just 6!!!! 
A beautiful selection of over 150 gorgeous pages from vintage books...  to be used for absolutely anything! 
These pages are in lovely vintage condition and I included a huge range of different colors of patina. From dark latte to beautiful cream to a lovely country antique white! Oh they're just gorgeous!  
Lots of tattered edges too! 
I hand picked all the sheets included based on their lovely condition, their over all appearance, and their color! 
These would be amazing for altered art, scrapbooking, card making, collage, mixed media, wedding crafting, petal cups, folding arts, paper flowers or so much more!  Pages are approximately 4x7"" 
These have been aged to perfection and all have the charm of vintage paper!!
And to add to the beauty, they are wrapped with a gorgeous piece of vintage trim! 
All packs contain pages from many different beautiful vintage books! All my paper packs are absolutely gorgeous and may not contain the exact pictures you see pictured.  
Please note that all my book and media items are shipped media mail as to reduce shipping costs. If you prefer a different method of shipping, please let me know! 
novel pack        ",6.00,4.9143,"Vintage Supply
Materials:  paper, pages, books, words, novel
Only ships within  United States .
Feedback:  1539 reviews
Favorited by:  567 people",Craft Supplies & Tools craft altered art,1539.0,567.0,https://www.etsy.com/listing/78108966/sale-over-150-pages-of-beautiful-aged,"https://img0.etsystatic.com/000/0/5662568/il_fullxfull.258419568.jpg,https://img1.etsystatic.com/000/0/5662568/il_fullxfull.258463693.jpg,https://img1.etsystatic.com/000/0/5662568/il_fullxfull.258463733.jpg,https://img0.etsystatic.com/000/0/5662568/il_fullxfull.258419752.jpg,https://img0.etsystatic.com/000/0/5662568/il_fullxfull.258419760.jpg",,,108
3090,Olive Burgundy King Bedspread Fringe Harmony House HUGE,"
            Incredible olive-gold and red wine-burgundy 1960s Dual King Bedspread by Harmony House for Sears & Roebuck. Deep fringe and classic French pattern / design makes this blanket a rather awe-inspiring piece! 
Unusual to find a vintage bedspread this large!
Excellent vintage condition, very lightly used. Just lovely!
Measures approximately 128"" x 128""
Browse my shop for other vintage treasures: decorative, clothes, men, animals & many rare! 
https://www.etsy.com/shop/VintageAndOddities
        ",225.00,4.9647,"Vintage item from the 1960s
Primary color: Red
Secondary color: Gold
Length: 128 Inches
Width: 128 Inches
Only ships within  United States .
Feedback:  427 reviews
Favorited by:  73 people",Home & Living Bedding Blankets & Throws Olive beaspread,427.0,73.0,https://www.etsy.com/listing/252423399/olive-burgundy-king-bedspread-fringe,"https://img0.etsystatic.com/138/0/7212855/il_fullxfull.852701754_e1x0.jpg,https://img0.etsystatic.com/131/0/7212855/il_fullxfull.852701740_gr6y.jpg,https://img0.etsystatic.com/114/0/7212855/il_fullxfull.852701866_qm3w.jpg,https://img0.etsystatic.com/139/0/7212855/il_fullxfull.852701836_hvka.jpg,https://img1.etsystatic.com/103/0/7212855/il_fullxfull.852472165_kvyk.jpg",,,108
6085,Personalized Dog Collar - All Metal Buckle Engraved with 22 Webbing Colors to Choose From,"
            We are experts when it comes to making sure your dog is in style, but we also know how important it is to keep your pup safe. With our Laser Engraved Custom Personalized Webbing Dog Collar, the best of both worlds collide to create a super good looking dog collar with all your dog's important info engraved right onto the buckle!  No more jingling tag! Buckles not warrantied for tie-out use.
    * Made with an all Metal Zinc Diecast buckle. Great for small & Large dogs as it only weighs about 1 oz more than our plastic buckles. 
    * Choose from a brushed or shiny (default) buckle finishes (let us know during checkout)
    * It utilizes large gauge D-Rings so you can rest assured your pooch is secure on his or her lead
    * It’s made of washable designer nylon so you can keep your pup’s specialty dog collar in pristine condition
    * It’s made in the USA!
    * It’s built to last—we use tough nylon webbing that can withstand over 3,100 pounds of pressure
Metal Plastic Hybrid buckles are listed here: 
https://www.etsy.com/listing/92808024/metal-engraved-buckle-dog-collar?
Pictured are: Brushed Buckles -- Raspberry, Peacock Blue and Slate
Flaunt your pooch’s one-of-a-kind style with this specialty dog collar from Mimi Green!
Matching leash here:
http://www.etsy.com/listing/76695237/nylon-webbing-dog-leash-4-or-5-17-colors
*************************************************
.::::::WHAT WE NEED FROM YOU::::::.
*************************************************
.::S I Z E S::.
Please tell us what size you need at checkout.
*ExSmall -- 6-10'' (5/8 width) 
*Small -- 8-12''   (5/8 width)  
*Small -- 8-12''   (1"" width)
*Medium -- 13-15'' (5/8"" width)
*Medium -- 13-15'' (1"" width)
*Med Long -- 14-18"" (1"" width)
*Large -- 15-22''  (1"" width)
*ExLarge -- 22-24''(1"" width)
.::C O L O R.::
We have 21 webbing colors. Please see the photos and let us know what color you'd like!
****************************************************************************************************
.::::::WHAT WE NEED FROM YOU IN THE NOTES SECTION AT CHECKOUT::::::.
****************************************************************************************************
.::E N G R A V I N G::.
And please tell us in the notes section at checkout what we should engrave:
Up to 3 lines laser engraving with a maximum of 20 characters per line. 
If you enter more than 20 letters per line, we will use our best judgement to shorten the info. Unfortunately, you will not receive notification of this prior to shipping so please count your letters!
.::F O N T S::.
Buckle is custom laser engraved with your choice of font. Please let us know which you'd like in the notes section at checkout!
(if you don't specify a font, Century Gothic will be used)        ",27.99,4.9088,"Handmade item
Materials:  nylon webbing, pet id tags, engraved metal buckle
Made to order
Ships worldwide from  United States
Feedback:  6864 reviews
Favorited by:  4453 people",Pet Supplies Pet Collars & Leashes Pet Collars & Jewelry dog,6864.0,4453.0,https://www.etsy.com/listing/213897687/personalized-dog-collar-all-metal-buckle,"https://img1.etsystatic.com/053/1/5209931/il_fullxfull.694041329_6k9g.jpg,https://img1.etsystatic.com/036/0/5209931/il_fullxfull.508050295_eipt.jpg,https://img1.etsystatic.com/002/0/5209931/il_fullxfull.370970515_6ld6.jpg,https://img0.etsystatic.com/054/0/5209931/il_fullxfull.693907954_epyn.jpg,https://img1.etsystatic.com/121/0/5209931/il_fullxfull.928225001_ch7n.jpg",Strawberry,,108
7643,Shower Steamer - Shower Soother - Sinus Relief - Shower Melt - Shower Bomb - Shower Steamers - Shower Tablet - Shower Bombs -Eucalyptus,"
            Stuffy nose? Sinus Problems? Sick and tired of being sick? Breath Easy Shower Steamers are perfect for you. These shower steamers are packed with soothing eucalyptus, peppermint and rosemary essential oils with added benefits of menthol crystals. This blend is perfect for clearing your nose and sinuses.
Drop one of these wonderful shower tablets into the bottom of a nice warm shower or on a shower shelf and as it dissolves it will slowly releases its wonderful soothing aromatherapy vapors.
Alternative use- Fill a large bowl with hot water. Place the shower steamer into the water and sit closely to enjoy the natural vapors created while the shower steamer is dissolving. 
This listing is for a set of 3 or 6 shower steamers. Each shower bomb is individually wrapped and stored in the pouch as shown above. 
Relaxing Lavender
https://www.etsy.com/listing/266856453/shower-bomb-shower-steamers-lavender?ref=shop_home_active_17
Wake Me Up Lemongrass
https://www.etsy.com/listing/266958438/shower-bomb-shower-steamer-lemongrass?ref=shop_home_active_18
Refreshing Citrus
https://www.etsy.com/listing/387030438/shower-steamer-shower-bomb-shower-tablet?ref=listing-shop-header-0
Relieving Peppermint
https://www.etsy.com/listing/480476270/shower-steamer-shower-soother-peppermint?ref=shop_home_active_2
These are NOT bath bombs and should not be used in any other way than listed.        ",9.99,4.9088,"Handmade item
Primary color: Blue
Materials:  Baking Soda, Citric Acid, Kaolin Clay, Cornstarch, Grapeseed oil, menthol crystals, essential oils, witch hazel
Only ships within  United States .
Feedback:  427 reviews
Favorited by:  1179 people",Bath & Beauty Spa & Relaxation Aromatherapy shower bombs,427.0,1179.0,https://www.etsy.com/listing/266949636/shower-steamer-shower-soother-sinus,"https://img0.etsystatic.com/131/0/9117173/il_fullxfull.976160380_6dzv.jpg,https://img0.etsystatic.com/118/0/9117173/il_fullxfull.975315234_r7ke.jpg,https://img1.etsystatic.com/130/0/9117173/il_fullxfull.1021848219_7rg6.jpg,https://img0.etsystatic.com/117/0/9117173/il_fullxfull.975315232_s9k8.jpg,https://img1.etsystatic.com/151/0/9117173/il_fullxfull.1170487301_pdsl.jpg",,,108
10609,"Guitar Wall Hanger, Fits Most Guitars, Guitar Holder, Guitar Stand, Guitar hook, Guitar Rack, USA Seller","
            Guitar Wall Hanger Fits most Guitars, Guitar Holder​,  Guitar Stand, Guitar Rack, ​ Guitar Hook
US SELLER Fast Shipping
Description:
Item name:Guitar Wall Hangers Holder​s Stands Racks​ Hooks Fits most Guitars
Color: black.
Material: strong ABS plastic.
size: 13.12mm/0.516ch
Package Included:
1 x  guitar wall hanger
USA SELLER
FAST Shipping
bin:932407/EB172378971140        ",3.99,4.9027,"Only ships within  United States .
Feedback:  427 reviews
Favorited by:  37 people","Books, Movies & Music Music Instrument Straps cigar box guitar",427.0,37.0,https://www.etsy.com/listing/498030951/guitar-wall-hanger-fits-most-guitars,"https://img1.etsystatic.com/149/0/11613605/il_fullxfull.1149095377_e4v3.jpg,https://img1.etsystatic.com/157/0/11613605/il_fullxfull.1149095393_jng0.jpg,https://img1.etsystatic.com/162/0/11613605/il_fullxfull.1149095403_gee9.jpg,https://img1.etsystatic.com/168/0/11613605/il_fullxfull.1149095415_5l0d.jpg,https://img1.etsystatic.com/178/0/11613605/il_fullxfull.1149091675_limd.jpg",,,108
11152,"Engraved Renaissance Emerald Wedding Set, Custom Oxidized Silver Engagement Ring, Lab Emerald Jewelry, Green Gemstone Bridal Set","
            Made to Order Oxidized Silver & Lab Grown Emerald Wedding Set
Turnaround Time: 7 Business Days  Shipping (1-2 weeks to the Asia-Pacific region and 2-3 weeks to most other locations)
This handmade wedding set features a lovely 8mm round lab grown emerald set in an sterling silver crown bezel upon an sterling silver band. The emerald is a beautiful vibrant green. The ring bands have a floral, leafy Renaissance inspired pattern and are each 3.4mm wide. The wedding band has had a spot filed flat in the pattern to fit neatly beside the gemstone ring under the stone - see photo 4 for an example of the filed section.
The rings have been oxidized and lightly polished for a dramatic look. If you prefer these rings with a shiny silver finish instead please let us know in the Notes to Seller box.
We can offer a customized engraved message such as a special phrase or important date on the inside of the ring bands for you. You can see our font choices in the last picture. If you would like your rings engraved just select the Engraving Variation with your chosen font from the drop down menu, and mention the phrase you want engraved in the 'optional note to seller' section at checkout. Please make sure your message is 20 characters or less per ring--if you need your engraved message to be longer, please contact us first to make sure it will fit!
Oxidization can fade over time but is easy to reapply - we provide written advice with each order.
Your order will be shipped in a protective box & come with a mini ring-care kit. Please read our policies page prior to purchase. All orders are insured against loss or damage in transit, and a signature will be required on delivery of your order. Please allow up to seven business days for us to make this emerald bridal set.
Shipping times average 1-2 weeks to the Asia-Pacific region and 2-3 weeks to most other locations, depending on Customs processing times & postal services. You may be charged an import duty/tax on products over a certain value. These are levied by your government--please see our policies page for more information.
Not sure of your ring size? Leave a note and we will email you a copy of our measuring guide.
We offer these rings separately here: 
http://www.etsy.com/listing/178904222/emerald-ring-gemstone-engagement-ring
http://www.etsy.com/listing/175484079/oxidized-silver-ring-renaissance-style
For more wedding sets please click here: 
http://www.etsy.com/shop/fifthheaven?section_id=12420467
        ",270.00,4.9088,"Handmade item
Occasion: Wedding
Primary color: Black
Holiday: Valentine's Day
Band color: Silver
Gem color: Green
Materials:  sterling silver, lab grown emerald
Made to order
Ships worldwide from  Australia
Feedback:  1473 reviews
Favorited by:  567 people",Jewelry Rings Wedding & Engagement Bridal Sets,1473.0,567.0,https://www.etsy.com/listing/263495562/engraved-renaissance-emerald-wedding-set,"https://img1.etsystatic.com/180/0/6032631/il_fullxfull.1152854799_87fh.jpg,https://img0.etsystatic.com/110/0/6032631/il_fullxfull.901500258_sdx0.jpg,https://img0.etsystatic.com/113/0/6032631/il_fullxfull.901500264_s7aq.jpg,https://img0.etsystatic.com/173/0/6032631/il_fullxfull.1106254144_p5jn.jpg,https://img1.etsystatic.com/174/0/6032631/il_fullxfull.1127153507_d7cg.jpg",,,108
13829,"Bridal fur stole, Vintage brown faux fur stole fox fur shrug bridal fur wrap fur shawl, bridal stole, wedding stole, faux fur cape","
            Bridal fur stole, Vintage brown faux fur stole fox fur shrug bridal fur wrap fur shawl for wedding bridal wrap, bridal stole, wedding stole, faux fur cape is fully linked
This master piece #900F-VBRN is ""Original Design"" by Tion Design in MN. No Cheap Imitation Copy. The wrap is presented by our Real Good Model with Face Shown. Don't be fool by cheap imitation. 
Vintage brown faux fox fur wedding stole is a perfect gift for all bridemaids in the winter wedding season.  This winter accessory is our best selling item last year.
********************Brooch in the picture is NOT included. Sold Separately.*********
Vintage brown faux fox fur wedding stole with a pair of Hidden Hooks, brown satin lining, 62 inch maximum length.
Have your own elegant and gorgeous brooch pin to tight your size needs.
This item is vintage brown, match to Mocha, Chocolate or black dress or gown.
Remarks:
If you need more than one, let me know. I offer volume discount.
Fabulous Wedding Photo by Tika Photography in Canada 2016.        ",48.99,4.9088,"Handmade item
Occasion: Wedding
Materials:  high quality lining, faux fur, animal friendly clothing, fur
Ships worldwide from  United States
Feedback:  1425 reviews
Favorited by:  1066 people",Weddings Clothing Dresses Bridal Gowns & Separates,1425.0,1066.0,https://www.etsy.com/listing/251624440/bridal-fur-stole-vintage-brown-faux-fur,"https://img0.etsystatic.com/172/0/5923378/il_fullxfull.1135487982_3t7x.jpg,https://img1.etsystatic.com/119/0/5923378/il_fullxfull.857901877_3nqg.jpg,https://img1.etsystatic.com/117/0/5923378/il_fullxfull.1074629073_ka5z.jpg,https://img0.etsystatic.com/177/0/5923378/il_fullxfull.1111263992_i0hf.jpg,https://img0.etsystatic.com/149/0/5923378/il_fullxfull.1096026736_70gl.jpg",,,108
15992,BULK 40 Find Joy in the Journey Charms Antique Silver Tone - SC4391,"
            Lovely inspirational Find Joy in the Journey charms!
You will receive 40 pieces.
These charms are made from a zinc alloy metal which is lead and nickel free. Perfect for pendants, earrings, zipper pulls, bookmarks and key chains!
Measurements: 21mm x 10mm
All of our products are lead and cadmium free, and nickel safe. As they contain small parts, all items are for adult jewelry/craft making use only, not intended for children under the age of 15.        ",8.50,4.9665,"Craft type: Jewelry making
Materials:  Lead And Nickel Free, Zinc Alloy Metal
Ships worldwide from  Canada
Feedback:  198578 reviews
Favorited by:  567 people",Craft Supplies & Tools Findings Charm Bracelet Metal Charm,198578.0,567.0,https://www.etsy.com/listing/211036553/bulk-40-find-joy-in-the-journey-charms,"https://img0.etsystatic.com/059/1/6004422/il_fullxfull.681724156_4wkc.jpg,https://img1.etsystatic.com/054/0/6004422/il_fullxfull.681845587_o371.jpg",,,108
17335,Minimalist ear cuff - Silver ear crawlers - Curved bar ear cuff - Minimal ear climbers,"
            FW \\ 2015
This minimalist ear cuff is sold individually or in pair. It is made of sterling silver and you can choose between a brushed or polished finish. You slip the rod into your ear as a normal earring except there is no post. The long rod goes behind the ear and keeps the earring in place. You can wear it alone or in pairs.
Dimension: 23 x 2 mm
                                                            
Please read my policies before placing your order to learn about my delays and the shipping. You can contact me (before purchasing the item) if you need accelerated shipment or if you have any questions about the item.
Policies : 
https://www.etsy.com/shop/Maksym/policy?ref=shopinfo_policies_leftnav
                                                            
To keep in touch and to be informed about my events, news and promotions you can follow me at :
Website : http://www.maksymjoaillerie.com/
Facebook : https://www.facebook.com/maksymjoaillerie
Pinterest : http://www.pinterest.com/0maksym0/ 
Instagram : @maksymjoaillerie        ",26.22,4.9306,"Handmade item
Ships worldwide from  Canada
Feedback:  427 reviews
Favorited by:  1871 people",Jewelry Earrings Ear Jackets & Climbers Ear Climbers,427.0,1871.0,https://www.etsy.com/listing/251039359/minimalist-ear-cuff-silver-ear-crawlers,"https://img0.etsystatic.com/101/1/7052239/il_fullxfull.846801906_7m8y.jpg,https://img0.etsystatic.com/101/0/7052239/il_fullxfull.846802122_mj53.jpg,https://img1.etsystatic.com/103/0/7052239/il_fullxfull.846574055_m2cs.jpg",,,108
17599,Teardrop wood plugs - carved wood plugs for stretched ears - carve tear drop shaped gauge made from sono wood - one pair - 8mm - 30mm - PA29,"
            Look Great in these teardrop plugs.  Each one is uniquely hand carved with love and joy.  You will see the love when you get your hands on these beauties.  This Sono Wood Tear drop design is available from 8mm - 30mm
Diameters available...
8 mm = 0 gauge
10 mm = 00 gauge
12 mm = 15/32""
14 mm = 9/16""
16 mm = 5/8""
18 mm = 11/16""
20 mm = 13/16""
22 mm = 7/8""
24 mm = 15/16""
26 mm = 1""
28 mm = 1 - 1/8""
30 mm = 1 - 1/6""
Made from both Sono Wood
All shipments come from Orlando, FL.
*Please note that all earrings are individually hand carved with love and passion. There is typically a slight difference between the two earrings.        ",16.99,4.9115,"Handmade item
Material:  sono wood
Ships worldwide from  United States
Feedback:  1868 reviews
Favorited by:  567 people",Jewelry Earrings Gauge & Plug Earrings teardrop plugs,1868.0,567.0,https://www.etsy.com/listing/399638711/teardrop-wood-plugs-carved-wood-plugs,"https://img0.etsystatic.com/179/0/9113036/il_fullxfull.1081161276_eyh4.jpg,https://img0.etsystatic.com/155/0/9113036/il_fullxfull.1081161308_cgls.jpg,https://img0.etsystatic.com/143/0/9113036/il_fullxfull.1081161284_chhd.jpg,https://img1.etsystatic.com/157/0/9113036/il_fullxfull.1127754593_f1nj.jpg,https://img1.etsystatic.com/153/0/9113036/il_fullxfull.1127754585_4h9a.jpg",,,108
