,Product name,Description,Price,Rating,Overview,Category,Reviews,Favorites,Url,Images,Color 1,Color 2,Autoclass
851,Vintage Rhinestone Necklace Set Vintage Jewelry Black Rhinestone Necklace Set VA-101,"
            - Vintage clear and black rhinestone necklace and dangle earring set
- Gorgeous sparkle..perfect condition!
- 17"" necklace length with 3"" center drop
- Earrings 2-1/4"" X 5/8""...free swinging chain lengths
To see our collection of Vintage Accessories click on this link..
https://www.etsy.com/your/shops/TanglewoodTrims/sections/19163005
To see all of our Buttons & Beads click on this link...
https://www.etsy.com/your/shops/TanglewoodTrims/sections/16609157
To see all of our Appliques click on this link....
https://www.etsy.com/your/shops/TanglewoodTrims/sections/16587326
I invite you to also visit my second shop with my original Masks, Hats, Bridal & Jewelry...
www.etsy.com/shop/marcellefinery
        ",42.95,4.9724,"Vintage item from the 1980s
Primary color: Clear
Secondary color: Black
Materials:  Rhinestones, silver mixed metal settings
Ships worldwide from  United States
Feedback:  412 reviews
Favorited by:  49 people",Jewelry Jewelry Sets Necklaces Costume jewelry,412.0,49.0,https://www.etsy.com/listing/243392059/vintage-rhinestone-necklace-set-vintage,"https://img1.etsystatic.com/172/1/10475062/il_fullxfull.1205250303_980w.jpg,https://img1.etsystatic.com/165/0/10475062/il_fullxfull.1205250289_44a3.jpg,https://img0.etsystatic.com/142/0/10475062/il_fullxfull.1161300962_q6sw.jpg,https://img1.etsystatic.com/173/0/10475062/il_fullxfull.1205250305_epql.jpg,https://img1.etsystatic.com/180/0/10475062/il_fullxfull.1205250319_2spw.jpg",,,204
1273,"Vintage, old 1987 California Raisins, Colorforms Play Set, BRAND New Sealed Box, California Raisins Colorforms, Raisins, Gift","
            This is a vintage California Raisins Colorforms Play set issued in 1987 by Calrab. This Raisins Play Set is BRAND NEW in sealed box as issued.  This item is hard to find in sealed condition. The box and seal are still in nice condition and come from a Smoke-Free and Pet-Free home. All of our lots carry a 100% Satisfaction Guarantee so you can be assured that you will be happy with your purchase or we will give you a complete refund.        ",17.99,4.9757,"Vintage item
Material:  PVC Figure
Only ships within  United States .
Feedback:  410 reviews
Favorited by:  49 people",Toys & Games Games & Puzzles California Raisin Colorforms Set,410.0,49.0,https://www.etsy.com/listing/171969518/vintage-old-1987-california-raisins,"https://img0.etsystatic.com/023/0/7442948/il_fullxfull.536588484_9wrb.jpg,https://img1.etsystatic.com/022/0/7442948/il_fullxfull.536678531_bpqr.jpg",,,204
1606,"Vintage Large Suitcase Style Oval Picnic Basket with Picnic Accessories for 4: Plastic Plates, Glasses and Metal Flatware","
            The basket is a nice, heavy duty woven wicker, with a sturdy loop wicker handle and brass latch/hardware.  The basket is in very good shape.   Not sure of the exact age of this kit, but guessing it is from the late 90's.   The interior is lined with cotton with a simple reddish stripe pattern.   This basket includes a set of four white plastic plates, 4 low-ball glass glasses and metal flatware with white plastic handles. This set is in great condition!  (Note - the color of the wicker is lighter than it looks in these pictures.  I think the sun and contrast is making it look darker).  
Perfect for a family picnic or camping trip!
 
Basket Dimensions:  
Height (not including handle):  12""
Width at widest point on sides:  15.5""
Thickness:  11.25""
Height including handle:  Approx 16.5""
Note:  This basket is heavy so shipping to east or west coast may be more expensive.  Midwest may be lower than the estimate.  Send me your zip code for an accurate estimate.  :)
Shipping Notes: I am committed to offering the lowest shipping costs to you. 
1. My shipping estimate is based on Parcel Post (takes about a week to arrive), and DOES include tracking. Shipping costs vary based on zip codes, so I am conservative in my estimate.  
2. If I have over-estimated the shipping, I send a same-day postage refund back through Paypal, rounded up to the nearest dollar. 
3. If you want extra services or quicker delivery, just let me know and I can give you an updated shipping estimate.
4. I will definitely combine shipping for multiple purchases and refund all excess shipping charges. 
5. I’m happy to ship outside the US. Just convo me for an estimate.        ",49.50,4.9477,"Vintage item
Materials:  wicker, faux leather, brass latch, plastic plates, large wicker basket, metal flatware, set of four, picnic for four, vintage picnic basket, four low ball glasses, white plastic plates, vintage wicker picnic basket, oval wicker picnic basket
Only ships within  United States .
Feedback:  1112 reviews
Favorited by:  49 people",Home & Living Home Décor Baskets & Bowls picnic basket,1112.0,49.0,https://www.etsy.com/listing/274894038/vintage-large-suitcase-style-oval-picnic,"https://img1.etsystatic.com/102/0/5381777/il_fullxfull.998112723_361a.jpg,https://img0.etsystatic.com/110/0/5381777/il_fullxfull.951568658_g2mo.jpg,https://img0.etsystatic.com/103/0/5381777/il_fullxfull.951568724_bixb.jpg,https://img0.etsystatic.com/135/0/5381777/il_fullxfull.951568708_5byd.jpg,https://img1.etsystatic.com/106/0/5381777/il_fullxfull.998112811_1hch.jpg",,,204
2007,"REDUCED Vintage Brass Plated Extra Large Easel with chained stand in back 32"" Wide 42"" Tall 16"" Deep","
            Vintage Brass Plated Extra Large Easel with chained stand in back 32"" Wide 42"" Tall 16"" Deep. In excellent condition. Shipping is with UPS and quote is an estimate.        ",80.00,4.7188,"Vintage item
Material:  brass plated metal
Only ships within  United States .
Feedback:  288 reviews
Favorited by:  49 people",Craft Supplies & Tools Storage & Organization Displays Metalware,288.0,49.0,https://www.etsy.com/listing/151419721/reduced-vintage-brass-plated-extra-large,"https://img1.etsystatic.com/012/0/7283387/il_fullxfull.459892983_b5d5.jpg,https://img0.etsystatic.com/012/0/7283387/il_fullxfull.459885686_srf5.jpg,https://img0.etsystatic.com/014/0/7283387/il_fullxfull.459937210_273y.jpg,https://img0.etsystatic.com/009/0/7283387/il_fullxfull.459937312_3tte.jpg,https://img0.etsystatic.com/014/0/7283387/il_fullxfull.459937354_p9og.jpg",,,204
2482,Black Leather Pants . 70s Womens Pants . Vintage Leather Pants,"
            vintage leather pants 70s womens pants black leather pants, straight leg leather pants fully lined with front pockets belt loops and zipper and snap button front closure. brand is saks fifth avenue.
::sizing::
all measurements are taken in inches with garment lying flat and doubled for body size and length measured from highest to lowest point.
marked size . 8
waist . 27
hips . 34
length . 42
rise . 30.5
::condition::
excellent
Questions? Check out our shop policies here :
https://www.etsy.com/shop/myvintagecrush/policy?ref=shopinfo_policies_leftnav
Back to the main page here :
https://www.myvintagecrush.etsy.com
::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::
 Twitter - myvintagecrush
 Tumblr - myvintagecrush
Instagram - myvintagecrush
Facebook - myvintagecrush        ",109.00,4.6429,"Vintage item from the 1970s
Primary color: Black
Holiday: Halloween
Material:  saks fifth avenue
Ships worldwide from  United States
Feedback:  292 reviews
Favorited by:  89 people",Clothing Women's Clothing Pants & Capris Pants,292.0,89.0,https://www.etsy.com/listing/250215514/black-leather-pants-70s-womens-pants,"https://img0.etsystatic.com/113/0/6025685/il_fullxfull.1041821944_gyq1.jpg,https://img1.etsystatic.com/106/0/6025685/il_fullxfull.1088376651_63s8.jpg,https://img1.etsystatic.com/139/0/6025685/il_fullxfull.1088376797_b5py.jpg,https://img0.etsystatic.com/139/0/6025685/il_fullxfull.1041822716_tms3.jpg,https://img1.etsystatic.com/105/0/6025685/il_fullxfull.1088376569_lrtm.jpg",,,204
2505,CLEARANCE! Vintage yellow pants / high waisted wide leg elastic waist pockets,"
            Perfect for that poolside business meeting in Venice.
- Sunny yellow color
- High waist
- Elastic waistband
- Roomy pockets
- Lightweight material
Approximately size small/medium. 
Waist: 26""-30"" (stretches) 
Hips (8.5"" below waistband): 40"" 
Rise: 13"" 
Inseam: 30"" 
Outseam: 41"" 
By Blair.
100% polyester. 
Made in China.
Shoes pictured: 
https://www.etsy.com/listing/384998888
        ",10.50,4.9516,"Vintage item
Primary color: Yellow
Ships worldwide from  United States
Feedback:  73 reviews
Favorited by:  49 people",Clothing Women's Clothing Pants & Capris Pants,73.0,49.0,https://www.etsy.com/listing/385072306/clearance-vintage-yellow-pants-high,"https://img1.etsystatic.com/119/0/12062791/il_fullxfull.1032410037_1svh.jpg,https://img0.etsystatic.com/106/0/12062791/il_fullxfull.985887610_bxi7.jpg,https://img1.etsystatic.com/138/0/12062791/il_fullxfull.1032419195_cl6n.jpg,https://img1.etsystatic.com/139/0/12062791/il_fullxfull.1032419277_h50p.jpg",,,204
3631,Antique English mens military khaki cotton jodhpurs riding breeches size 72 76 92 by Compton Sons and Webb,"
            Antique mens military  khaki cotton jodhpurs riding breeches size 72 76 92 by Compton Sons and Webb.
Maker's label inside. ""Breeches, Men's, No. 2 Dress, Size Leg/Waist/Seat 72/76/92"".
100% Cotton - fabulous quality heavy duty material. 
Front pockets, moleskin reinforced patches on legs, velcro at cuffs.
Size: 
Waist 30 inches;
Length (inseam) 22 inches; total length (centre back to cuff) 34 inches.
Weight: 900g (allow 1.25 kg once packed).
Reasonable condition for their age.
For a larger selection of similar items, visit my website - www.AntheasAttic.co.uk (link on About page).
Please contact me if you would like to buy more than one item and I can combine postage for you.
All postage is quoted as the cheapest. If you require tracking, this will be extra - again, please contact me for details.        ",59.70,4.8963,"Vintage item from the 1950s
Materials:  Cotton, Moleskin
Ships worldwide from  United Kingdom
Feedback:  238 reviews
Favorited by:  49 people",Clothing Men's Clothing Pants riding breeches,238.0,49.0,https://www.etsy.com/listing/468596356/antique-english-mens-military-khaki,"https://img1.etsystatic.com/102/0/10766376/il_fullxfull.1098857043_kyy8.jpg,https://img1.etsystatic.com/123/0/10766376/il_fullxfull.1098857005_7t2v.jpg,https://img0.etsystatic.com/104/0/10766376/il_fullxfull.1052291046_rk2v.jpg,https://img1.etsystatic.com/122/0/10766376/il_fullxfull.1098857003_gcmn.jpg,https://img1.etsystatic.com/115/0/10766376/il_fullxfull.1098856989_9m95.jpg",,,204
7029,"TEACHER SALE Personalized Female Teacher Rubber Stamp, Custom Teacher Stamp, Personalized Teacher Gift - Choose Hairstyle and Accessories","
            Pink Pueblo's personalized Female Teacher rubber stamp is a thoughtful appreciation or end of the year gift for your teachers! You get to choose the name, hairstyle and accessories for your teacher to make the stamp as personalized as possible. The stamp art is original art by Devon (that's me!) at the studio of Pink Pueblo. All stamps are hand made and hand packaged in my studio prior to shipment.
• Size: approximately 1.875x1.875""
• one wood mounted photopolymer stamp
• designed and hand made in the United States
ABOUT OUR STAMPS
Pink Pueblo custom stamps are high quality wood mounted photopolymer stamps. Our hand made stamps are permanently mounted on maple wood mounts. Please note each stamp is a custom creation and may vary slightly in size or text layout (due to length or size of text).
ABOUT OUR INK
We are proud to offer ColorBox® Premium Dye Ink by ClearSnap®. Inkpads are not automatically included with your stamp purchase; if you want to include an inkpad please select your color above. ColorBox® Premium Dye Ink is fast-drying ink that is washable with water, and dries well on glossy or coated papers. Inkpad dimensions: L 4"" x W 2.5"" x D .5"".
HOW TO ORDER
• Please enter the text to be included on the stamp in the Message to Seller section exactly as you want the text to appear on the completed stamp. 
• Please also enter the Hairstyle of choice and Accessories of choice (see preview images) in the Message to Seller section (for example: 'straight, short with bangs and round glasses').
You'll receive a convoed digital proof of your stamp within 24 hours of purchase. Inkpads are not automatically included with your stamp purchase; if you want to include a inkpad please select your color and ink type above.
TURNAROUND TIME
Unless previously discussed, your stamp will ship 1-3 business days after proof approval via the United States Post Office. You will receive a shipping notification as soon as your package is on it's way! If you need faster shipping, please contact me. Please note stamps orders will not be cancelled or refunded after proof approval. We always offer Free Economy Shipping for our United States customers!
CARING FOR YOUR STAMP
Stored and cared for properly, your stamp will last for years. Photopolymer is prone to staining, so gently wipe your stamp with a damp cloth after use. Don't ever submerge your stamp in water, and ensure your stamp is thoroughly dry after cleaning. Store your stamp indoors and away from direct sunlight to prevent yellowing. If your stamp does stain, don't panic - this won't affect it's performance! Don't use solvent or oil-based inks, and never use harsh cleaning chemicals on your stamp.
COMMERCIAL USE
Pink Pueblo stamps may be used to decorate products or packaging for your business. However, our artwork may not be used as your logo or duplicated.
ALSO ON ETSY
Please visit our digital shop at 
pinkpueblo.etsy.com
 for personal and commercial use clipart, graphics and photography tools! 
© Pink Pueblo. All rights reserved.
International Buyers – Please Note:
Import duties, taxes, and charges are NOT included in the item price or shipping cost. These charges are the buyer's responsibility. Please check with your country's customs office to determine what these additional costs will be prior to purchasing.        ",22.09,4.989,"Handmade item
Craft type: Paper stamping
Materials:  wood mount, photopolymer stamp
Made to order
Ships worldwide from  United States
Feedback:  292 reviews
Favorited by:  410 people",Craft Supplies & Tools Stamps & Seals Stamps personalized stamp,292.0,410.0,https://www.etsy.com/listing/386108236/teacher-sale-personalized-female-teacher,"https://img1.etsystatic.com/149/0/9373184/il_fullxfull.1228548257_q1to.jpg,https://img0.etsystatic.com/106/0/9373184/il_fullxfull.990310330_gr6x.jpg,https://img1.etsystatic.com/140/0/9373184/il_fullxfull.1036841199_3aky.jpg,https://img0.etsystatic.com/051/0/9373184/il_fullxfull.711235020_tb1j.jpg,https://img1.etsystatic.com/052/0/9373184/il_fullxfull.711354799_pl3k.jpg",,,204
7850,Super Thick Carpet. GIANT Throw. Super bulky Merino Wool. Extreme knitted blanket. Super big stitch carpet by woolWow! Choose from 70 colors,"
            ❘❘❙❙❚❚ ON SALE ❚❚❙❙❘❘
 Wow super thick carpet. Made with luxurious, very bulky yarn - 100% Merino Wool.
FASHION TREND - Super BIG STITCH: one stitch is about 3 inches (7 cm).
Hypoallergenic, very warm, super soft and stylish. 
This crazily cozy throw will add a special touch for your living room and bedroom so you'll feel like in heaven. Made with love for ideal wedding gift, birthday present or just any special occasion.
WE ONLY USE 19 MICRON PURE MERINO WOOL.
Available in many dimensions up to 150 inches and more 70 COLORS, please choose from the menu.
If you have any special size in mind please let me know and I will do it for you!
All products are made to order and handmade. Each order is created with care and lots of labor!
WE ONLY USE PRIORITY SHIPPING AND DISPATCH WITHIN 3-5 BUSINESS DAYS. So it takes just about 7-12 working days to reach you!
It is very soft product and requires delicate handling!
Dry Clean Only
Your carpet should to be taken to a professional dry cleaner to ensure its best quality and long life.
Convo me for any info and/or see more items at my shop: 
https://woolwow.etsy.com
        ",59.25,4.6429,"Handmade item
Material:  19 microns merino wool
Made to order
Ships worldwide from  Spain
Feedback:  106 reviews
Favorited by:  6891 people",Home & Living Floor & Rugs Rugs blanket,106.0,6891.0,https://www.etsy.com/listing/247066746/super-thick-carpet-giant-throw-super,"https://img1.etsystatic.com/144/0/11565194/il_fullxfull.1207095207_ex8a.jpg,https://img1.etsystatic.com/100/0/11565194/il_fullxfull.829297695_tg1s.jpg,https://img0.etsystatic.com/100/0/11565194/il_fullxfull.833863456_in15.jpg,https://img0.etsystatic.com/100/0/11565194/il_fullxfull.833863458_fvj9.jpg",Water,,204
8302,Cute Gift for her Cat lover gift Felt cat toy Felted Cat felt animals Wool figurine Soft toys felt toys kitty toy cat gifts girlfriend gift,"
            Cute Gift for her Cat lover gift Felt cat toy Felted Cat felt animals Wool figurine Soft toys felt toys kitty toy cat gifts girlfriend gift
A small playful kitten is looking for a friendly hostess. Very cute. A little garden with flowers and a butterfly is included.
Can be a perfect gift for someone you love.
My toy is meant for gently played with by children 3 and up, and is not intended for active children's games. Also it is perfect home decor.
Felt toy can be a wonderful present for you or your friends, who love handmade eco friendly creations.
Made of 100% natural sheep wool. 
Do not wash in water. Dry cleaning only.        ",45.04,4.8375,"Handmade item
Primary color: Beige
Secondary color: White
Holiday: Valentine's Day
Occasion: Anniversary
Material:  natural sheep wool
Ships worldwide from  Ukraine
Feedback:  130 reviews
Favorited by:  49 people",Art & Collectibles Fiber Arts Felting gift for her,130.0,49.0,https://www.etsy.com/listing/523686745/cute-gift-for-her-cat-lover-gift-felt,"https://img0.etsystatic.com/157/1/10790583/il_fullxfull.1177072192_7ea3.jpg,https://img0.etsystatic.com/152/0/10790583/il_fullxfull.1177072182_jftm.jpg,https://img0.etsystatic.com/166/0/10790583/il_fullxfull.1177072210_e6gw.jpg,https://img0.etsystatic.com/174/0/10790583/il_fullxfull.1177072226_qriv.jpg,https://img0.etsystatic.com/177/0/10790583/il_fullxfull.1177072232_ff3k.jpg",,,204
