,Product name,Description,Price,Rating,Overview,Category,Reviews,Favorites,Url,Images,Color 1,Color 2,Autoclass
1357,Chess Set with Wooden Pieces Chess Board Chess Pieces Vintage Chess Original Chess,"
            A nice chess board with wooden pieces, probably made around the 1970-s. It medium sized, comfortable for playing and easy to carry around.
The set is complete with all the pieces in place and in good condition, they are between 3.6 and 8 cm tall (1.4 to 3.2 inches). The box closes securely with a hasp.
The chess board is 29 x 29 cm (11.4 x 11.4 inches) and it is 5.5 cm thick (2.2 inches) when closed.
Very good vintage condition with some minor wear.        ",42.50,4.7273,"Vintage item from the 1970s
Material:  Wood
Ships worldwide from  Denmark
Feedback:  111 reviews
Favorited by:  120 people",Toys & Games Games & Puzzles Board Games Chess,111.0,120.0,https://www.etsy.com/listing/250134723/chess-set-with-wooden-pieces-chess-board,"https://img0.etsystatic.com/159/0/10660606/il_fullxfull.1174469716_eh0d.jpg,https://img1.etsystatic.com/145/0/10660606/il_fullxfull.1221688489_895c.jpg,https://img1.etsystatic.com/150/0/10660606/il_fullxfull.1221688499_1uv9.jpg,https://img0.etsystatic.com/164/0/10660606/il_fullxfull.1174469726_gw20.jpg,https://img0.etsystatic.com/153/0/10660606/il_fullxfull.1174469704_eui4.jpg",,,239
2747,Large Metal Star with Filigree Pattern,"
            This is a white metal casting made in the USA ( nickel free ) Each of the points of the star have a hole for linking or sewing onto your project.
The star is in a antiqued silver finish which shows off the detail of the great star
The pattern is on the front and the back is textured
size  1 3/4 ""
I sell my jewelry in my Etsy shop:
http://www.etsy.com/shop/FernStreetDesigns
I hope it will inspire you to create your style incorporating the materials you see here in The Sample Room!        ",3.00,4.9667,"Vintage Supply
Craft type: Jewelry making
Ships from  United States  to  select countries .
Feedback:  2907 reviews
Favorited by:  120 people",Craft Supplies & Tools Findings filigree star large metal star,2907.0,120.0,https://www.etsy.com/listing/175747643/large-metal-star-with-filigree-pattern,"https://img0.etsystatic.com/025/0/5499300/il_fullxfull.550720032_6bv1.jpg,https://img0.etsystatic.com/028/0/5499300/il_fullxfull.550720150_so6d.jpg,https://img0.etsystatic.com/031/0/5499300/il_fullxfull.550720324_m59u.jpg",,,239
5363,Vintage 1940's - Portrait Painting - Woman in a Blue Dress - Oil Painting - Framed & Signed - Portrait Art - Oil Portrait,"
            A vintage, 1940's European original oil painting on board. It is a very finely painted portrait depicting a stylish woman with a beautifully strong and determined, characterful face - a wonderful piece, which has clearly been painted by a very accomplished artist. 
Signed lower right - indistinct 
The painting is in good condition and is presented in what appears to be the original, vintage wooden frame with gilt finish - it is in good general condition with cosmetic signs of age-related wear - some nicks, knocks, scratches, and wear and chips to the gilt finish.
Frame Size: 20 1/4"" x 16"" or 51 1/2 cm x 41 cm
Image Size: 16"" x 11 3/4"" or 41 cm x 30 cm
I ship worldwide, if your shipping destination is not listed please contact me for a price. Thanks for looking!
BACK TO SHOP:
https://www.etsy.com/uk/shop/ShoulderBone
        ",245.41,4.9726,"Vintage item from the 1940s
Materials:  Oil Paint, Board, Signed, Vintage Frame
Ships from  United Kingdom  to  select countries .
Feedback:  235 reviews
Favorited by:  99 people",Art & Collectibles Painting Oil portrait painting,235.0,99.0,https://www.etsy.com/listing/472880209/vintage-1940s-portrait-painting-woman-in,"https://img0.etsystatic.com/130/0/11812146/il_fullxfull.1027187578_gtrb.jpg,https://img1.etsystatic.com/113/0/11812146/il_fullxfull.1073720665_9cze.jpg,https://img0.etsystatic.com/126/0/11812146/il_fullxfull.1027187970_6izc.jpg,https://img1.etsystatic.com/120/0/11812146/il_fullxfull.1073720759_p5hb.jpg,https://img1.etsystatic.com/134/0/11812146/il_fullxfull.1073720867_hn3t.jpg",,,239
6653,Felt flower headband - white pink gold - flower headband - Strawberry Vanilla Swirl,"
            A felt flower headband of luxurious features including, gold glitter floral centre, faux gold leather and gold glitter leaves, and 2 intricate rose buds. 
This headband from the Strawberry Vanilla Swirl flavour set truly distinguishes the Decadent Desserts Collection. Finished with a thick nylon band that fits most head sizes, including adults, yet the most soft and cozy for your littlest peach.
More of the Decadent Desserts Collection here: 
https://www.etsy.com/ca/shop/TreasuredPeach?ref=l2-shopheader-name&section_id=20739408
Join the Very Important Peaches:
(Copy this link in a new window here): http://eepurl.com/bURFmD
Being a VIP's means you get to stay up to date on new collections, exclusive sales and giveaways; and get a bonus 15% off your first order.
Other ways to find Treasured Peach 
http://www.treasuredpeach.com
www.facebook.com/treasuredpeach
www.instagram.com/treasuredpeach
www.pinterest.com/treasuredpeach
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Shipping: 
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
We ship world wide! Please note the shipping times for the basic shipping option:
Canada: 3-7 days
USA: 5-15 days
Australia: 10-20 days
Western Europe: 5-15 days
Eastern Europe: 10-20 days
Asia: 15-30 days
South America: 15-30 days
Africa: 15-35 days
Tracked shipping option times:
USA: 4-10 days
Australia: 8-15 days
Western Europe: 5-10 days
Eastern Europe: 8-15 days
Express post shipping times:
Canada: 1-3 days
USA: 2-3 days
Australia: 3-5 days
Western Europe: 3-5 days
Eastern Europe: 4-7 days
Asia: 4-7 days
South America: 5-10 days
Africa: 5-10 days
*Disclaimer:
I have no control over customs or shipping delays due to the Postal Service. If you have a concern, please contact me and I will do everything I am able to help!        ",14.26,4.9508,"Handmade item
Materials:  Felt, Nylon band
Made to order
Ships worldwide from  Canada
Feedback:  67 reviews
Favorited by:  120 people",Accessories Hair Accessories Headbands & Turbans Baby Headbands,67.0,120.0,https://www.etsy.com/listing/502444055/felt-flower-headband-white-pink-gold,"https://img1.etsystatic.com/154/0/9646152/il_fullxfull.1188484187_ogf3.jpg,https://img0.etsystatic.com/180/0/9646152/il_fullxfull.1113814798_hiyq.jpg,https://img0.etsystatic.com/145/0/9646152/il_fullxfull.1149936648_nghh.jpg,https://img1.etsystatic.com/155/0/9646152/il_fullxfull.1188484189_49f6.jpg,https://img1.etsystatic.com/159/0/9646152/il_fullxfull.1160419877_mbq0.jpg",,,239
7108,kawaii Lollipop Erasers - Fun & Creative Stationery,"
            This is a BRAND NEW item.
The above listing is for one piece kawaii lollipop eraser available in 4 different colors. 
Makes a very kawaii and lovely stationery gift item💕 
For more updates on new and upcoming products and projects please follow me on Crafty Amino and Instagram @mystique_bluez
❤Thank you for viewing my listing❤        ",1.95,4.9838,"Material:  Rubber
Ships worldwide from  United States
Feedback:  262 reviews
Favorited by:  120 people","Craft Supplies & Tools Pens, Pencils & Marking Tools Erasers kawaii stationery",262.0,120.0,https://www.etsy.com/listing/269163290/kawaii-lollipop-erasers-fun-creative,"https://img1.etsystatic.com/126/1/11672586/il_fullxfull.925970771_tazq.jpg,https://img0.etsystatic.com/114/1/11672586/il_fullxfull.926227066_1pks.jpg,https://img0.etsystatic.com/116/0/11672586/il_fullxfull.926227230_co8w.jpg,https://img0.etsystatic.com/107/0/11672586/il_fullxfull.926227212_hc0i.jpg",Orange,,239
9874,The Glowing Pink & Blue Starry Orbit Full-Body Skin Set for the Smart Drifting SuperCharged iiRov HoverBoard,"
            The Skin Dudes are super-excited to partner with iiRov, the leader in the trend of hover boards! Protect yours with a full-body wrapping skin. Change the look in minutes, literally. If you don't have the hoverboard yet, you're in luck. Add the iiRov Hoverboard and get your skin FREE!
iiRov is changing the way you move. Why walk when you can ride? With iiRov's smart drifting supercharged transportation, you move from point A to B like never before.
**Travel at speeds up to 12 MPH (you'll feel like you're flying!) and glide over 12 miles on a single charge. iiRov is capable of achieving such incredible range due to the high-quality Samsung battery (not the cheaper China made knock-off).
**Oh, you've been riding your iiRov all day and it's finally dead? Go from 0% to 100% charge in less than 3 hours.
Rov for up to 6 hours off one charge. 
**Need a way to carry your iiRov when you're not gliding like a superstar? We've got you covered! Every iiRov comes with a FREE carrying bag!
**Every iiRov comes with a 1 year warrenty. It's sold and shipped from the USA. MERICA'!        ",39.99,4.7165,"Handmade item
Material:  vinyl
Made to order
Ships from  United States  to  select countries .
Feedback:  4367 reviews
Favorited by:  120 people",Electronics & Accessories Gadgets hoverboard skin,4367.0,120.0,https://www.etsy.com/listing/257890655/the-glowing-pink-blue-starry-orbit-full,"https://img1.etsystatic.com/119/0/8237146/il_fullxfull.876115717_be7y.jpg,https://img1.etsystatic.com/102/0/8237146/il_fullxfull.875149283_8txn.jpg,https://img1.etsystatic.com/104/0/8237146/il_fullxfull.875149287_4mtq.jpg,https://img1.etsystatic.com/101/0/8237146/il_fullxfull.875149281_gi9i.jpg,https://img1.etsystatic.com/138/0/8237146/il_fullxfull.875149275_qdfx.jpg",,,239
11137,Couples Rings Set - Silver - Couples Rings - Beauty Beast,"
            ✥••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••✥
This hand stamped adjustable couples ring set features two rings, ""BEAUTY"" and ""BEAST"". Crafted in your choice of aluminum, fine silver, copper or brass with your custom initials on the inside :)
***PLEASE read instructions below on how to order***
FEATURES:
✥ Made in YOUR size, no annoying ring gaps
✥ Crafted entirely by hand from raw, solid materials
✥ High polished shine
✥ Great for daily wear
✥ A wonderful sentiment
✥ Comes beautifully gift wrapped and ready
HOW TO ORDER:
1) Choose quantity from the drop down box
2) Choose metal from drop down box
3) Click the ""add to cart"" button
4) Leave a message to seller with ring size for her and ring size for him along with your initials - please do not forget :)
✥••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••✥
MATCHING BRACELET SET:
https://www.etsy.com/listing/472945997/beauty-and-beast-bracelets-silver-beauty?ref=shop_home_active_1
✥••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••✥
Check out my new planner sticker and greeting card shop :)
www.etsy.com/shop/foxandfreckle
        ",25.00,4.8,"Handmade item
Primary color: Silver
Holiday: Valentine's Day
Occasion: Anniversary
Band color: Silver
Materials:  Your choice of metal, Fine Silver, Aluminum, Copper, Brass
Made to order
Ships from  United States  to  select countries .
Feedback:  235 reviews
Favorited by:  593 people",Jewelry Rings Wedding & Engagement Promise Rings,235.0,593.0,https://www.etsy.com/listing/451589716/couples-rings-set-silver-couples-rings,"https://img1.etsystatic.com/105/0/13211540/il_fullxfull.1052543849_fe1k.jpg,https://img1.etsystatic.com/110/0/13211540/il_fullxfull.1052543859_vtmd.jpg,https://img0.etsystatic.com/117/0/13211540/il_fullxfull.1006013712_qz59.jpg,https://img1.etsystatic.com/144/0/13211540/il_fullxfull.1191050887_sl39.jpg,https://img0.etsystatic.com/116/0/13211540/il_fullxfull.1025126990_cqq6.jpg",,,239
11811,Lettered Save the Date Magnet,"
            **Save 5% when you spend 100**
Use Discount Code: MAGNET05
**Save 10% when you spend 200**
Use Discount Code: MAGNET10
**Save 15% when you spend 300**
Use Discount Code: MAGNET15
HOW TO ORDER
1. Select the quantity you’d like to order from the FIRST dropdown menu.
2. Type your wording in the notes to seller field during checkout.
3. Send your photo to me via Etsy convo.
YOUR ORDER WILL INCLUDE
Full color, printed vinyl, Save the Date Magnets with white envelope (3.5x5). 
PROOFS
Once your order details and photo are received, you will be sent a digital proof to approve. Proofs are sent within 2-3 days of receipt of your complete order details. Two free rounds of corrections are included with your order (additional corrections or changes may require additional fees). NO HARD COPY PROOF WILL BE PROVIDED. You can order a hardcopy proof for 25. Please convo me for details.
PRINTING & SHIPPING
Once your save the date is exactly how you want it, I will begin processing your order. Turnaround time is 1 week, plus 2 to 3 days for shipping from FINAL proof approval. 
I do ship internationally; however, you are responsible for all fees and taxes required to import your shipment into your country. Please be sure to check these fees before placing your order. I can't be held responsible for items held by customs due to unpaid fees.        ",1.95,4.8929,"Handmade item
Occasion: Wedding
Materials:  Magnet, White Envelope
Made to order
Ships worldwide from  United States
Feedback:  98 reviews
Favorited by:  1446 people",Weddings Invitations & Paper Save The Dates Save the Date Magnet,98.0,1446.0,https://www.etsy.com/listing/231892340/lettered-save-the-date-magnet,"https://img0.etsystatic.com/160/1/6954186/il_fullxfull.1134643718_60ha.jpg,https://img0.etsystatic.com/058/1/6954186/il_fullxfull.765650730_210z.jpg",,,239
12144,Watercolor Thank You Cards - Coral Ombre Modern Design with Unique Watercolor Pattern Wedding Card (Sarah Suite),"
            About the Sarah Suite
......................................
Airy and delicate, this muted watercolor suite features a modern calligraphy font. 
*Super important*
Please reach out to us before purchasing our thank you cards. We need to make sure we adjust for the following: quantity, optional addressing services, and shipping. Thank you :)
You can order directly from the listing, but won't have the option to include either guest or return addressing service. Contact us first before you purchase for any customization requests.
We encourage you to purchase sample(s) to experience the quality of our stationery. All of our listings are at sample pricing and will be delivered unedited/as shown in the listing. All custom edits would happen after your full purchase is made.
Digital orders are politely declined.
We design, print and ship all of our paper goods to make sure they turn out amazing :)
JP ORDER PROCESS
Step 1. Message us for a personalized quote
........................................................................
1) How many are you looking to send out or have made?
2) Where are you located?
3) When would you like to have the stationery in your hands by?
4) Any customization or special requests?
Our pricing is extremely competitive without sacrificing quality or attention to detail. The cost per item is mainly based on the quantity and the items you include. As the quantity goes up, the price per item goes down.
Price Guide Based on (Thank You Card & Envelope)
25|50, 35|70, 45|86, 55|105, 65|117, 75|135, 85|148, 95|166
* Contact us for a customized quote.
* Quantities below (25) and above (95) are absolutely available.
* We request that you order in quantities of (5).
* Return and Guest Addressing Service is available.
* We have (4) premium paper options to choose from. 
* Font, ink color and paper alterations can be made.
Step 2. Purchase your private listing
..........................................................
Once we provide you with a quote and you are ready to proceed, we’ll create a listing for you to purchase.
Step 3. Let’s get started!
.......................................
We'll send you a questionnaire (via email) to gather all of the information we need to complete your stationery. Once we receive the questionnaire back from you, we will create a digital proof for you to review.
Step 4. Approve/Print/Ship
...........................................
Once you are a 100% satisfied with the digital proof, we will print and ship your stationery. We are extremely efficient and can ship your order within a couple of days.
If you have any additional questions, we're always available to chat :)
Copyright © JP Stationery - 2017        ",1.95,4.9853,"Handmade item
Occasion: Wedding
Materials:  Ink, Premium Card Stock, Quality Paper Goods, Recycled Content
Made to order
Ships worldwide from  United States
Feedback:  1189 reviews
Favorited by:  593 people",Weddings Invitations & Paper Thank You Cards Thank You Cards,1189.0,593.0,https://www.etsy.com/listing/165699323/watercolor-thank-you-cards-coral-ombre,"https://img1.etsystatic.com/101/3/6711574/il_fullxfull.841950877_f2pw.jpg,https://img1.etsystatic.com/102/1/6711574/il_fullxfull.841950933_8fib.jpg,https://img1.etsystatic.com/102/0/6711574/il_fullxfull.841950873_trfj.jpg,https://img0.etsystatic.com/153/0/6711574/il_fullxfull.1162230184_j6lm.jpg",,,239
13968,250g pure 100% merino wool sky blue giant knitting yarn/ arm knitting yarn/jumbo yarn,"
            My jumbo yarns are all made from unspun merino sheep wool. They are very soft and brilliant for extreme knitting, a technique using giant needles and thick yarn to create high quality pieces like hats, scarves, cowls, snoods, pillowcases and throws. This jumbo yarn can also be used for arm knitting and finger crochet. 
PRICE IS FOR 250 GRAMS. It is the smallest amount you can order. For larger amounts there are no limits.
Normally each 250 g (0.55 lb) wool ball will be around 12.5 metres ( 13.5 yards) long. 
Recommended needle size: 25-40 mm
1 stitch is approximately 2.55 cm, Stitches per inch: 3 inches
I try to accurately represent the true colors of the products but sometimes monitor settings can affect the appearance of these colors.
Dry cleaning is recommended. 
Please see my shop policies section about shipping process, methods and deadlines. 
My prices are calculated for shipments per 250 g. So if you want to buy more let me know – I make the custom order for you and give you better price for shipping.
If you are interested in them but don’t like color or amount, please don’t hesitate to contact me an we’ll together find the best solution for you.
I have much more products in my store that could be interesting for you. To see them please visit - 
https://www.etsy.com/shop/MyOublawness
        ",14.43,4.9385,"Craft type: Doll making, Kids' crafts, Rug making
Primary color: Blue
Organic: No
Primary fiber: Wool
Yarn weight: 6 Super Bulky, 7 Jumbo
Number of skeins: 9
Length: 12.5 Meters
Ships worldwide from  United Kingdom
Feedback:  98 reviews
Favorited by:  120 people",Craft Supplies & Tools Yarn & Fiber Yarn Knitting wool,98.0,120.0,https://www.etsy.com/listing/483481303/250g-pure-100-merino-wool-sky-blue-giant,"https://img0.etsystatic.com/135/0/10159736/il_fullxfull.1056320228_lm6z.jpg,https://img1.etsystatic.com/126/0/10159736/il_fullxfull.1102895571_7ibx.jpg,https://img1.etsystatic.com/121/0/10159736/il_fullxfull.1102888041_5yex.jpg",,,239
