,Product name,Description,Price,Rating,Overview,Category,Reviews,Favorites,Url,Images,Color 1,Color 2,Autoclass
427,JW Ministry Bag-Faux Leather. Women's Ministry bag/Magazine holder/Tract holder/Messenger bag/Adjustable strap/Service bag,"
            ◘◘◘CURRENT TURNAROUND TIME FOR BAGS IS 4-5 WEEKS....PLEASE TAKE THIS INTO CONSIDERATION WHEN PLACING ORDER.  ***TAN/KHAKI BAG IS SAMPLE ONLY...IT IS NOT AVAILABLE FOR ORDERS**
◘NOTE: Bag does not include contents shown on photographs.
◘Fabric placement and lining may vary from that on picture.
◘Colors on your screen might vary slightly from the actual fabric's colors.
◘Bag on pictures features a soft pebbled faux leather design available in 2 colors.  
◘Fully lined in polka dot lining.
◘BAG IS AVAILABLE TO BE MADE IN MOST FABRICS FROM SHOP...JUST ASK!!
◘Front has customized plastic pockets: 
•1 horizontal pocket for magazines.
•2 vertical pockets for long tracts.
◘1 smaller vinyl pocket for invitations and house to house records.
◘Exterior back slip-in pocket to carry electronic devices.  Back pocket measures 8 inches high and 11 inches wide.
◘Adjustable Shoulder Strap.  Strap's length from clip to clip (at its longest) is approximately 62-64 inches long.
◘Magnetic-flap AND zipper closures.
◘Measurements:
Height: 10.5 inches.
Width: 11 inches.
Depth: 2.5 inches.        ",70.00,4.9016,"Handmade item
Primary color: Black
Made to order
Ships worldwide from  United States
Feedback:  789 reviews
Favorited by:  81 people",Bags & Purses Messenger Bags jw ministry jw ministry bag,789.0,81.0,https://www.etsy.com/listing/494926092/jw-ministry-bag-faux-leather-womens,"https://img1.etsystatic.com/151/0/9842898/il_fullxfull.1223983141_4ck2.jpg,https://img0.etsystatic.com/179/0/9842898/il_fullxfull.1176763356_mtn5.jpg,https://img0.etsystatic.com/166/0/9842898/il_fullxfull.1176764530_6pw3.jpg,https://img0.etsystatic.com/179/0/9842898/il_fullxfull.1176764236_8web.jpg,https://img0.etsystatic.com/164/0/9842898/il_fullxfull.1176765246_km1j.jpg",,,158
7261,"Let Love Glow Glitter Wedding Favor Tags, Wedding Thank You Tags, Silver Glitter Gift Tags, Glitter Tags, Event Party Favor, Various Colors","
            This listing is for ""Let Love Glow"" Glitter Stripe Favor Tags.  
These are perfect for your wedding!  
The glitter stripe is shed-free and comes in Gold, Silver, Black or White.
The following two sizes are available:
Large: 2.125""W x 3.1875""L 
Small: 1.75""W x 2.65""W (shown)
The glitter stripe is .1875"". There is no glitter stripe on the back of the tag.
Thin White Satin Ribbon is included and 7"" in length.
The tags are made out of 65 lb cardstock in the following colors:  
White
Cream
Light Purple (shown)
Light Pink
Light Green
Light Blue
Light Grey
You can request other colors and I will try to accommodate! If no color is chosen, tags will be made on White Cardstock.
The glitter stripe is placed slightly above the bottom edge of the favor tag unless otherwise specified. You can request to add it on the bottom edge or closer to the top. 
Please include the following in the ""notes to seller"" section at checkout:
Names:
Date:
Size of Tag: Large or Small
If no personalization is requested, tags will just say ""Let Love Glow."" If no size is chosen, The tags will be made in the small size.
Please include the date of your event in the ""notes to seller"" section at checkout to ensure that they will be shipped in time.  
Colors may appear slightly different depending on your monitor settings.
Feel free to message me with any questions or custom requests!
Check out our coordinating items!
Place Cards 
https://www.etsy.com/listing/513996211/glitter-wedding-place-cards-gold-wedding
        ",0.75,4.9408,"Handmade item
Occasion: Wedding
Primary color: White
Secondary color: Silver
Materials:  Shed Free Glitter Stripe, Ribbon, Color Cardstock
Made to order
Ships worldwide from  United States
Feedback:  162 reviews
Favorited by:  81 people",Weddings Gifts & Mementos Wedding Favors glitter favor tags,162.0,81.0,https://www.etsy.com/listing/514652159/let-love-glow-glitter-wedding-favor-tags,"https://img0.etsystatic.com/165/2/10850002/il_fullxfull.1150645968_ganf.jpg,https://img0.etsystatic.com/164/0/10850002/il_fullxfull.1150645806_ohsd.jpg",,,158
7996,Sugar Skull Vase - Glass Etched Vase - Day of the Dead - Etched Glass Gifts - Custom Glass Etching - Unique Glass Vase - Sandblasted - #2,"
            Sugar Skull Vase - Glass Etched Vase - Day of the Dead - Etched Glass Gifts - Custom Glass Etching - Unique Glass Vase - Sandblasted - #2
The dimensions of this vase are as follows:
Height - 7.5 inches
Diameter (across) - 5.5 inches at the middle, 3.3 inches at the top and bottom
You can add a name underneath the design on this vase by using this listing add on.  
https://www.etsy.com/listing/243509773/add-a-name-to-an-existing-non-custom?ref=shop_home_active_13
All of my glass etching is done using a professional sand carving system, not your everyday garage sandblaster.  Each item is designed, stenciled, and sand carved by me, using my artist style glass etching system.  I never etch glass using chemicals, therefore you will be able to ""feel"" the etch in your glass. The appearance of the glass etching will be a smooth, milky white, even finish.  
Candid Nomad specializes in custom glass etching, such as unique glass vases, beautiful crystal items, custom cat and dog treat jars, custom wine glasses, custom shot glasses, custom beer glasses, pilsner glasses, beer mugs, flasks, decanters, and bottle openers.  If you have an idea, phrase, or story for a custom etched glass piece, don't hesitate to contact me.  It would be my pleasure to help you design your customized gift.  
Personalization is also available on any existing or new piece.  If you are in need of personalized wedding gifts, personalized groomsmen gifts, personalized bridesmaids gifts, personalized party favors, memorial items, personalized glasses, or barware, send me your details, and I would be happy to work with you.  Personalized glassware is a great gift idea for any occasion. 
I have many other Sugar Skull vase styles.  Check them out here.  
https://www.etsy.com/shop/CandidNomad?ref=hdr_shop_menu&section_id=17278920
  
Want to learn more about me and Candid Nomad?  Click here.  
https://www.etsy.com/shop/MyDaileyCreations/about?ref=shopinfo_about_leftnav
Please review my store policies, and ask any questions prior to purchasing.  Store policies can be found here.  
https://www.etsy.com/shop/MyDaileyCreations/policy?ref=shopinfo_policies_leftnav
I charge exact shipping only to your destination.  Since most of my items cannot go first class, the charges vary by location.  If this charge is overstated for your location, I will promptly refund you the difference.        ",24.99,4.9709,"Handmade item
Primary color: White
Materials:  glass vase, sandblasted, glass etching
Made to order
Ships from  United States  to  select countries .
Feedback:  469 reviews
Favorited by:  3044 people",Home & Living Home Décor Vases sandblasted glass,469.0,3044.0,https://www.etsy.com/listing/234239745/sugar-skull-vase-glass-etched-vase-day,"https://img1.etsystatic.com/071/0/10726657/il_fullxfull.807741749_43zh.jpg,https://img1.etsystatic.com/076/0/10726657/il_fullxfull.807741727_sz29.jpg,https://img1.etsystatic.com/074/0/10726657/il_fullxfull.807741851_c7d7.jpg,https://img0.etsystatic.com/132/0/10726657/il_fullxfull.859684142_39x4.jpg,https://img0.etsystatic.com/100/0/10726657/il_fullxfull.832262262_hi52.jpg",,,158
8154,Personalized Coffee Mug - Custom Coffee Mug - Gift for Her - Bridesmaid Gift  - Quote Coffee Mug- Teacher Gift - Wedding Gift - Bridal Mug,"
            Enjoy cups of coffee with this personalized coffee mug! This is the perfect gift for bridesmaids, teacher appreciation, or just a special present to yourself! 
This is a white 14-oz. coffee mug with any name, or short phrase written in gold vinyl. 
Premium, permanent outdoor vinyl is used on all mugs. 
Text is handwritten, digitized, printed out on vinyl, and applied to the mug.
All lettering is done in lowercase lettering, unless otherwise requested. 
Please gently hand wash.
When purchasing, please include the name or phase you would like written on the mug in the ""Note to Seller"" at checkout. The designs are intended to be facing out when drinking from the mug, holding the handle in the right hand. Please let me know if you need the mug for a left-handed person!
NOTE:  Please allow a 1-2 week turnaround. If you need them by a certain date, contact me BEFORE purchasing to make sure I can accommodate the time frame.
Purchasing more than 6 mugs? Let me know and I'll give you 15% off your order!        ",15.95,4.9709,"Handmade item
Primary color: Gold
Materials:  Vinyl, Coffee Mug
Made to order
Only ships within  United States .
Feedback:  1299 reviews
Favorited by:  5108 people",Home & Living Kitchen & Dining Drink & Barware Drinkware,1299.0,5108.0,https://www.etsy.com/listing/196818058/personalized-coffee-mug-custom-coffee,"https://img1.etsystatic.com/118/0/9481543/il_fullxfull.934961875_dvqm.jpg,https://img1.etsystatic.com/132/0/9481543/il_fullxfull.934961983_3261.jpg,https://img1.etsystatic.com/125/0/9481543/il_fullxfull.913856849_6s5n.jpg,https://img1.etsystatic.com/137/0/9481543/il_fullxfull.1054983433_ii9g.jpg",,,158
8436,White Butterfly Fairies - Miscarriage gift - Baby loss memorial - Sleeping Angel Gift - Bereaved mum gift - Bereavement Gift - Sympathy Gift,"
            My White Butterfly Fairies make wonderful bereavement gifts for the heartbreaking loss of a baby. They are simple, subtle and unique way to remember and commemorate the life of precious little ones. In times of sorrow, it is difficult to find the right words to express your sympathy to family and friends. These little fairies bring great comfort in the darkest days of grief making them the perfect gift of remembrance. Their meaning will signify more than a card or flowers, last forever and share a lots of love.
These pretty star fairy peg dolls are inspired by how I first explained bereavement to my own children, I told them simply that our lost loved one had gone to the stars. It was a comforting thought which connects religious, agnostic and atheist beliefs. Later, I came across an Eskimo legend stating that the stars are openings in the sky allowing our lost loved ones to watch over us.
Each star bereavement fairy peg doll is my own design, painted and embellished entirely by hand making each little fairy a bespoke piece of art. No two are ever the same. They flutter at 6cm tall from magical fairy wing tip to etherial fairy toe. They are accompanied by the “ A butterfly lights beside us like a sunbeam, and for a brief moment its glory and beauty belong to our world: but then it flies again. And though we wish it could have stayed, we feel so lucky to have seen it.” card free of charge.
Your White Butterfly fairy peg doll will arrive from her flight packed in an organza bag and wrapped in my unique popcorn and Brown Kraft Box packaging. Every single little peg doll lady brings the promise of love, peace and hope to her forever home.        ",12.60,4.9596,"Handmade item
Primary color: Purple
Occasion: Grief & mourning
Materials:  peg doll, peg dolls
Made to order
Ships worldwide from  United Kingdom
Feedback:  130 reviews
Favorited by:  81 people",Art & Collectibles Mixed Media & Collage Other Assemblage bereavement gift,130.0,81.0,https://www.etsy.com/listing/489579348/white-butterfly-fairies-miscarriage-gift,"https://img1.etsystatic.com/149/1/7234882/il_fullxfull.1162078177_rli6.jpg,https://img1.etsystatic.com/155/0/7234882/il_fullxfull.1162077229_i1dn.jpg,https://img1.etsystatic.com/170/0/7234882/il_fullxfull.1162077419_484w.jpg,https://img1.etsystatic.com/153/0/7234882/il_fullxfull.1162077385_h1a0.jpg,https://img1.etsystatic.com/147/0/7234882/il_fullxfull.1162078013_9vww.jpg",,,158
12110,"Wedding Menu Template, 5x7, 4x9, Wedding Menu Cards, Menu Cards, Editable Menu, Menu Card Template, Floral Menu, Party Menu, Printable Menu","
            Please note that this is a digital EDITABLE menu download only, no physical product will be shipped.
Gorgeous blush floral design paired with modern script font for an absolutely stunning look!
YOU WILL RECEIVE:
♥ 5x7'' Menu (2 per 8.5x11'' sheet)
♥ 4x9'' Menu (2 per 8.5x11'' sheet)
♥ Instruction guide
1. Purchase the listing and download your file(s).
2. Open the editable PDF in Acrobat Reader.
(Free download: www.get.adobe.com/reader)
2. Edit the highlighted text fields.
3. Print and trim along the indicated crop marks.
PLEASE NOTE:
• The files can only be edited using Adobe Reader
• To edit the font, style, size or color:
PC users, press [CtrlE]
Mac users, press [CommandE]
• No font download is necessary. The fonts are embedded in the printable files.
• We advise to print on heavy card stock.
• Make sure your print settings are set to print at actual size or 100%.
• Do not edit or view the printable files on a mobile device or tablet.
♥ Print the files using your home printer or send them to your local print shop. 
♥ Excellent quality high resolution (300 dpi) files which produce crisp and clear images. 
⋆⋆⋆⋆⋆ Complete the look with MATCHING ITEMS ⋆⋆⋆⋆⋆
EDITABLE TEMPLATES
Bridal Shower invitation: 
http://etsy.me/2nHlRjU
Wedding invitation suite: 
http://etsy.me/2kqBYjn
Menu: 
http://etsy.me/2lpFMj7
Wedding program: 
http://etsy.me/2lmZefM
Seating chart: 
http://etsy.me/2nHnkH9
Place cards 3.5x2.5'': 
http://etsy.me/2kRH3l4
Place cards 3.5x2'': 
http://etsy.me/2lDalEs
Seating cards: 
http://etsy.me/2kIxfLE
Instagram sign: 
http://etsy.me/2nPu96i
Let love sparkle sign: 
http://etsy.me/2oFM8wj
Bar menu sign: 
http://etsy.me/2oWUor7
NON-EDITABLE
Bridal shower invitation: 
http://etsy.me/2bECQLY
Welcome to Bridal Shower sign 
http://etsy.me/2bdjCxV
Baby shower invitation: 
http://etsy.me/2ov00vS
Welcome to Baby Shower sign: 
http://etsy.me/2mhtAVg
Welcome to our Wedding sign: 
http://etsy.me/2bE8ubL
Choose a seat not a side sign: 
http://etsy.me/2bE9uME
No seating plan sign: 
http://etsy.me/2o3317h
Seating chart: 
http://etsy.me/2o31w97
Unplugged ceremony sign (small): 
http://etsy.me/2bsZmGf
Unplugged ceremony sign (large): 
http://etsy.me/2naHiGf
Wedding program: 
http://etsy.me/2b4UIyW
Menu: 
http://etsy.me/2bygvi3
Thank you card: 
http://etsy.me/2nZ03Qz
Recipe card: 
http://etsy.me/2na3Oyr
If you Instagram sign: 
http://etsy.me/2bI2ra9
Cards & Gifts sign: 
http://etsy.me/2beILYm
Mimosa bar sign: 
http://etsy.me/2b4Twvi
Mom-osa bar sign: 
http://etsy.me/2kVYKRI
Open bar sign: 
http://etsy.me/2orjzlB
Pop Fizz Clink sign: 
http://etsy.me/2b4TBPJ
Cocktail bar sign: 
http://etsy.me/2b063Eb
Sangria bar sign: 
http://etsy.me/2o2YK3z
Coffee bar sign: 
http://etsy.me/2b1GRKV
Waffle bar sign: 
http://etsy.me/2bBQGR1
Popcorn bar: 
http://etsy.me/2bI7hnP
Cigar bar sign: 
http://etsy.me/2oa9me1
All you need is love and dessert sign: 
http://etsy.me/2byeD9m
Love is sweet Take a treat sign: 
http://etsy.me/2byMj7j
Favors sign: 
http://etsy.me/2aZODS0
Reserved sign (portrait): 
http://etsy.me/2bntwPa
Reserved sign (landscape): 
http://etsy.me/2ntnzUL
Reserved for bride’s family: 
http://etsy.me/2oaeNte
Reserved for groom’s family sign: 
http://etsy.me/2nFtlmZ
Please sign our guestbook sign: 
http://etsy.me/2bnsd2M
Date Jar sign: 
http://etsy.me/2no5ztm
Date Night cards: 
http://etsy.me/2oadpHe
Photo Booth sign: 
http://etsy.me/2o2Y2Ue
With my whole heart for my whole life: 
http://etsy.me/2oah3kq
You will forever be my always: 
http://etsy.me/2ntm09y
If heaven wasn’t so far away sign: 
http://etsy.me/2beKRYd
In loving memory sign: 
http://etsy.me/2nFBTKn
Custom sign: 
http://etsy.me/2ov1kPe
US state print: 
http://etsy.me/2mJrxtP
A sweet ending to a new beginning tags: 
http://etsy.me/2bBRFAL
Sending you s’more love tags: 
http://etsy.me/2nthAze
Table numbers 1-30: 
http://etsy.me/2b1FZpB
Table numbers 31-40: 
http://etsy.me/2bdkUsM
Blank Place cards: 
http://etsy.me/2b1xZBV
Bridal shower game bundle: 
http://etsy.me/2p2Dk3U
How well do you know the bride: 
http://etsy.me/2poMkzU
Bingo: 
http://etsy.me/2omqRZ7
What’s in your purse: 
http://etsy.me/2pp8DVM
He said she said: 
http://etsy.me/2o36MGf
Advice for the bride cards: 
http://etsy.me/2nYOBAl
Will you be my bridesmaid? 
http://etsy.me/2ouQjNQ
Will you be my maid of honor/matron of honor/junior bridesmaid/flower girl COMBO: 
http://etsy.me/2omjX61
Baby shower game bundle: 
http://etsy.me/2ouZdel
Baby word scramble: 
http://etsy.me/2p0WEBA
The price is right: 
http://etsy.me/2poMoPV
Who’s my mommy: 
http://etsy.me/2poPYtw
Bingo: 
http://etsy.me/2on3wb2
Wishes for baby sign and card: 
http://etsy.me/2omipsG
Diaper raffle ticket: 
http://etsy.me/2on78Ks
Books for baby insert: 
http://etsy.me/2om5E1l
Please note that the actual print colors may vary slightly from those you see on your screen.
All designs are for personal use only. You are welcome to print as many copies as you like for yourself. The designs can not be used for any commercial purpose or resold.
© The Sunshine Garden        ",8.00,4.9709,"Handmade item
Occasion: Wedding
Instant Digital Download: 3 PDF included
Feedback:  1155 reviews
Favorited by:  81 people",Weddings Invitations & Paper Templates printable menu card,1155.0,81.0,https://www.etsy.com/listing/496660522/wedding-menu-template-5x7-4x9-wedding,"https://img1.etsystatic.com/171/0/12294963/il_fullxfull.1183427821_6gll.jpg,https://img1.etsystatic.com/168/0/12294963/il_fullxfull.1183427815_hxyx.jpg,https://img1.etsystatic.com/161/0/12294963/il_fullxfull.1183427801_fhti.jpg,https://img1.etsystatic.com/142/0/12294963/il_fullxfull.1183427923_3kyc.jpg,https://img1.etsystatic.com/170/0/12294963/il_fullxfull.1172539819_nb8a.jpg",,,158
12129,"Wedding Invitation Template, Invitation Suite Template, Marsala Wedding Invitation, Editable Wedding Invite, Instant Download, Printable","
            Please note that this is a digital EDITABLE invitation suite download only, no physical product will be shipped.
Congratulations on your upcoming wedding!
Gorgeous and elegant marsala floral design paired with beautiful calligraphy font for an absolutely stunning look! Create your own wedding invitation suite at the comfort of your home!
COORDINATING ITEMS: 
http://etsy.me/2hfIC7G
YOU WILL RECEIVE:
♥ Wedding invitation
5x7'' (2 per 8.5x11'' sheet)
♥ RSVP card
3.5 x 5'' (4 per 8.5 x 11'' sheet)
♥ Details card
3.5 x 5'' (4 per 8.5 x 11'' sheet)
♥ Folded Thank you card
3.5 x 5'' jpg (5x7'' unfolded) (2 per 8.5 x 11'' sheet)
♥ Favor tag
2x2'' (20 per 8.5 x 11'' sheet)
♥ Instruction guide
1. Purchase the listing and download your file(s).
2. Open the editable PDF in Acrobat Reader.
(Free download: www.get.adobe.com/reader)
2. Edit the highlighted text fields.
3. Print and trim along the indicated crop marks.
PLEASE NOTE:
• The files can only be edited using Adobe Reader
• To edit the font, style, size or color:
PC users, press [CtrlE]
Mac users, press [CommandE]
• No font download is necessary. The fonts are embedded in the printable files.
• We advise to print on heavy card stock.
• Make sure your print settings are set to print at actual size or 100%.
• Do not edit or view the printable files on a mobile device or tablet.
♥ Print the files using your home printer or send them to your local print shop. 
♥ Excellent quality high resolution (300 dpi) files which produce crisp and clear images. 
Please note that the actual print colors may vary slightly from those you see on your screen.
All designs are for personal use only. You are welcome to print as many copies as you like for yourself. The designs can not be used for any commercial purpose or resold.
© The Sunshine Garden        ",17.00,4.9709,"Handmade item
Occasion: Wedding
Instant Digital Download: 4 PDF, 1 ZIP included
Feedback:  1155 reviews
Favorited by:  736 people",Weddings Invitations & Paper Invitation Kits wedding invitation,1155.0,736.0,https://www.etsy.com/listing/506142793/wedding-invitation-template-invitation,"https://img0.etsystatic.com/158/0/12294963/il_fullxfull.1124667154_bp4z.jpg,https://img0.etsystatic.com/162/0/12294963/il_fullxfull.1124789682_e4t3.jpg,https://img0.etsystatic.com/165/0/12294963/il_fullxfull.1124789608_rcz4.jpg,https://img1.etsystatic.com/174/0/12294963/il_fullxfull.1171373027_srsg.jpg,https://img1.etsystatic.com/150/0/12294963/il_fullxfull.1155874339_jhxl.jpg",,,158
13721,"Antique Parasol, Victorian parasol, Sun Umbrella, Parasol umbrella, Umbrella, Parasol, Wall Art, Vintage, Oriental Decor, Wedding, Handmade","
            Antique Parasol, Victorian parasol, Sun Umbrella, Parasol umbrella, Umbrella, Parasol, Wall Art, Vintage, Oriental Decor, Wedding, Handmade
You are viewing a gorgeous old Parasol.  I believe the parasol to be handmade.  It doesn't appear to be a ""Mass produced"" item.  The shade seems to be a canvas of some type.  Just under 36"" in length, with an open diameter of approximately 28"".        ",119.95,4.9211,"Vintage item from 1900 - 1909
Occasion: Wedding
Ships worldwide from  United States
Feedback:  49 reviews
Favorited by:  81 people",Weddings Accessories Umbrellas Antique Parasol,49.0,81.0,https://www.etsy.com/listing/387189660/antique-parasol-victorian-parasol-sun,"https://img0.etsystatic.com/114/0/12219055/il_fullxfull.995110746_1vjk.jpg,https://img0.etsystatic.com/119/0/12219055/il_fullxfull.995110916_ms82.jpg,https://img1.etsystatic.com/110/0/12219055/il_fullxfull.1041643459_ftyk.jpg,https://img0.etsystatic.com/122/0/12219055/il_fullxfull.995111562_5838.jpg,https://img0.etsystatic.com/118/0/12219055/il_fullxfull.995111874_h9h0.jpg",,,158
13995,Clearance Paternayan Wool Needlepoint Yarn Destash lot 10 20 30,"
            This is Paternayan Wool Needlepoint Yarn it is part of a closed needlepoint store.
This is for an assorted lot colors and random and is priced accordingly. 
 If you are making a special request please choose the option for a quantity of ""5 custom request""  multiplied by the number you need.  Do this respects my time spent to put together your special request.  
Please ask about larger quantities.        ",5.99,4.9487,"Craft type: Crewel, Needlepoint
Primary fiber: Wool
Only ships within  United States .
Feedback:  611 reviews
Favorited by:  81 people",Craft Supplies & Tools Yarn & Fiber Yarn Paternayan Wool,611.0,81.0,https://www.etsy.com/listing/217781657/clearance-paternayan-wool-needlepoint,"https://img0.etsystatic.com/151/0/6006433/il_fullxfull.1135272180_czaw.jpg,https://img1.etsystatic.com/148/0/6006433/il_fullxfull.1181875215_p8dw.jpg,https://img0.etsystatic.com/054/0/6006433/il_fullxfull.708894770_4z8n.jpg",,,158
14061,Natural Feather Sampler - Lot of over 100 - CRUELTY FREE - Super Sale,"
            *** Photo is stock. You will receive  a similar variety of 100 feathers. I try to include a fair variety of many types and colors of feathers. Basically I don't want anyone to order this lot only to find one lonely turkey feather! I'm hoping this is a great opportunity to someone to experiment with new colors and shapes and for me to clear out some feathers! 
So many feathers! This is a collection of many beautiful feathers for you to work into your crafts.
There are a little over 100 feathers here. Only the good feathers were hand selected and counted, and slightly damaged ones were added in as extras. 
Assortment may contain any combination of:
Pheasant feathers
Assorted Saddles
Assorted Schlappen
Assorted Hackle
Pheasant Plumage
Turkey Feathers
Wing Feathers
and assorted plumage and tail feathers.
All feathers range from 1.5""-7""
Some feathers were clipped, some were shed, Some were salvaged from birds who died of natural causes or went on to our dinner table, or in the case of the turkey /Pheasant plumage, were taken during hunting season. (farmers gotta eat, too!) No feathers were plucked from live birds.
**Packed with love for safe shipping. You're not going to get a bag of beat up feathers!        ",4.25,4.9709,"Handmade Supply
Craft type: Hat making & hair crafts, Jewelry making, Kids' crafts
Primary color: Black
Secondary color: Green
Material:  feathers
Ships worldwide from  United States
Feedback:  1837 reviews
Favorited by:  154 people",Craft Supplies & Tools Decorations & Embellishments Feathers feather,1837.0,154.0,https://www.etsy.com/listing/467236847/natural-feather-sampler-lot-of-over-100,"https://img0.etsystatic.com/119/0/6155765/il_fullxfull.944790596_ilgn.jpg,https://img1.etsystatic.com/113/0/6155765/il_fullxfull.991344585_n5fv.jpg,https://img1.etsystatic.com/132/0/6155765/il_fullxfull.991344623_cdrp.jpg,https://img1.etsystatic.com/126/0/6155765/il_fullxfull.991344691_mk6h.jpg",,,158
