,Product name,Description,Price,Rating,Overview,Category,Reviews,Favorites,Url,Images,Color 1,Color 2,Autoclass
6959,"Donald Trump, Funny Birthday Card, Happy Birthday Card, Birthday Gift, 30th Birthday, 21st, Boyfriend, Best Friend, Funny Greeting Cards, 40","
            YUGE. Believe me. 
Can't get enough of this card? Good news! We also have a Christmas version for all your holiday needs: 
https://www.etsy.com/ca/listing/476739613
This greeting card is professionally printed on high quality card stock and comes with a fabulous blue envelope. It is cut, folded and carefully packaged in-house. 
PRODUCT DETAILS:
Blank inside
Size: 4.25 x 5.5 Inches
high quality card stock 
Includes envelope
*THE WATERMARK WILL NOT APPEAR ON THE CARD*
SHIPPING: 
Your card and envelope will be shipped in a rigid mailer to ensure that they arrive at your door in perfect condition.
Your order will be processed and shipped within 1 business day. Approximate shipment durations (not guaranteed) are as follows:
Canada: 2 - 4 business days
United States: 4 - 7 business days
Europe: 4 - 8 business days
If you need the card by a certain date, please reach out to us and we will arrange to get the card to you via rush delivery. Extra shipping charges may apply.
If you have any questions, don't hesitate to reach out to us, we would be happy to help! :)
------------------------------------------------------------------------------
OTHER FUN STUFF:
Check out our complete card collection here for all your greeting card needs:
https://www.etsy.com/ca/shop/TopHatAndMonocle
Be sure to follow us on Facebook and Instagram to get 10% OFF your order, exclusive offers and to stay in the loop on new arrivals
Instagram: @tophatcards
www.facebook.com/TopHatandMonocleCards
We are also happy to fulfill wholesale orders for retail establishments.
Thanks so much for visiting our shop!        ",4.50,4.9163,"Handmade item
Made to order
Ships worldwide from  Canada
Feedback:  1027 reviews
Favorited by:  645 people",Paper & Party Supplies Paper Greeting Cards Birthday Cards,1027.0,645.0,https://www.etsy.com/listing/292724233/donald-trump-funny-birthday-card-happy,https://img1.etsystatic.com/140/3/12706159/il_fullxfull.1069211439_bsba.jpg,,,144
7791,"mason jar, monogram gift, personalized gift, gift for teacher, mothers day gift, gifts for grandma, gift ideas for women","
            Personalized etched mason jar with your choice of design. All of our glassware can be laser etched with any design we offer or customized with one of your own. Perfect as wedding favors or that outdoor wedding.
~ITEM DETAILS~
 
-5.25 inches tall 
-Holds 16.5 ounces each 
-No lid included
-Handle comes on the left when looking at the design. Can be switched.
-Glasses are dishwasher safe 
-Engraving is permanent and requires no maintenance 
-Each glass comes carefully packaged
~HOW TO ORDER~
1. Select the design number you want. See the 2nd image for a list of all our designs. 
2. Place your order and in the notes to seller, all the information needed for the design, i.e. names, date, initial. Please note the items you want left off.
3. Within 1 business day, we will contact you with a design proof.
~DOUBLE SIDED ETCHING~
You can now pick if you want one side engraved or two! Double sided engraving will include the design of your choice from the 2nd image and then 1 line of text on the back side. IMAGE: If you want one of our designs and an image or more than 1 line of text, you must purchase ""Custom"" for the design and then the two sided engraving.
~MODIFICATIONS TO THE DESIGN~
Modifications are welcome! Get it how you want it. *When adding text, charges may apply*
Name - First, last or two first names
Date - Can be omitted or can be added
Initial - (If applicable) Can be first or last initial
Title - (If applicable) For a wedding party (i.e. Groom, bridesmaid, best man) or can change to a last name, another title like """"#1 Dad"""" or Happy Birthday.
~BULK ORDERING~
Pricing discounts start at orders of 12 mason jars. Please contact us for more information.
~SHIPPING~
Orders take about 3-4 days to create and 3-7 days for delivery (US) depending on the distance from Arizona. Please contact us if you need something sooner with your zip code and date needed by.
~RELATED PRODUCTS~
We offer many other products with these designs. Check out them all out here: 
https://www.etsy.com/shop/EverythingEtchedAZ?section_id=15036744
Be sure to check out our shop where we offer over 80 different designs and over 50 different products! 
https://www.etsy.com/shop/EverythingEtchedAZ
Thanks for shopping at Everything Etched!
**By purchasing this listing you are agreeing to the store's terms found in the ""Shipping & Policies"" tab within this listing.**        ",10.75,4.8883,"Handmade item
Primary color: Clear
Secondary color: Silver
Holiday: Father's Day
Occasion: Birthday
Materials:  Mason Jar, Laser Etched, Personalized Design
Made to order
Ships worldwide from  United States
Feedback:  2393 reviews
Favorited by:  141 people",Home & Living Food & Drink mason jar monogram gift,2393.0,141.0,https://www.etsy.com/listing/295129455/mason-jar-monogram-gift-personalized,"https://img1.etsystatic.com/144/1/8721881/il_fullxfull.1221289447_c4kf.jpg,https://img1.etsystatic.com/173/0/8721881/il_fullxfull.1221290145_q9e8.jpg,https://img1.etsystatic.com/177/0/8721881/il_fullxfull.1221289353_g1g8.jpg,https://img1.etsystatic.com/124/0/8721881/il_fullxfull.1027410527_n3e7.jpg,https://img0.etsystatic.com/120/0/8721881/il_fullxfull.980878678_30gm.jpg",,,144
11776,"Wedding Guest Book, Rustic Guestbook, Wood Guest Book, Custom Guest Book, Guest book Wedding Calligraphy, Wedding Album, Gift for Couple","
            Wedding Guest Book, Rustic Guestbook, Wood Guest Book, Custom Guest Book, Guest book Wedding Calligraphy, Wedding Album, Gift for Couple.
It’s a beautiful Wedding Guest Book made of wood that will accurately keep your memories about this special day. All your guests will write something they want to wish (or, maybe, advice) to the newlyweds – which means, to you. And years after you’ll look through it and your memory will fly you back to such a happy day.
Want it? You can personalize your wedding guest book of anything you want. Just make an order and tell us what you want to see!
ITEM DETAILS:
This custom guest book is made from high quality birch plywood with using laser cutting machine. We use ivory colour premium paper in sturdy 160 gsm weight.
DIMENSIONS:
Your wedding guestbook can be made in two size:
Small - 6x8 inches (A5)
Large - 8x12 inches (A4)
You can choose the size you need in drop down menu.
Your guestbook can be a little smaller or larger because of particular qualities of natural wood. Also wood colour could look a bit different – the reason’s the same. 
ORDERING INSTRUCTIONS:
For you to get the correct item and for us to make this correct item please follow next instructions: 
1.	Open dropdown menu on the right and select desired size and color of your item.
2.	Add your choice to the cart.
3.	Very important! Enter your first name and date in “Note to seller”. We need it to send your purchase. Also write some notes about your engraving if needed. Please check your names and dates twice. We cannot accept returns unless the mistake happened on our end. 
PROCESSING & SHIPPING:
We usually make your item in 3-5 business days. 
Approximate delivery time is:
• USA – 10-20 business days;
• Europe - 10-15 business days;
• Canada – 3-4 weeks;
• Asia - 4 weeks;
• Australia - 4 weeks;
Your delivery could take 7-14 days longer during Christmas holidays.
If your parcel comes back (for example, you gave us wrong address) – we can resend, but there will be additional shipping cost charge;
All extra payments connected with international shipping (like fees, taxes, and duties) are the responsibility of international customers who ordered the shipping.
If you have some other questions – you are welcomed to write us in “Note to seller”. We’ll answer you ASAP.
PAYMENT POLICY
I accept only PayPal payments.
If you have no PayPal account, can’t use it or don’t want to use it, read the article below to learn how to make payments on Etsy without PayPal: 
http://www.etsy.com/help/article/361
More Wooden Guestbook here 
https://www.etsy.com/ru/shop/WoodPresentStudio?section_id=19489650
        ",25.95,4.8883,"Handmade item
Occasion: Wedding
Secondary color: Brown
Materials:  laser engraving, Ivory color paper, birch plywood
Made to order
Ships worldwide from  Ukraine
Feedback:  376 reviews
Favorited by:  1040 people",Weddings Gifts & Mementos Guest Books Wedding Gift,376.0,1040.0,https://www.etsy.com/listing/508755749/wedding-guest-book-rustic-guestbook-wood,"https://img0.etsystatic.com/147/0/13027688/il_fullxfull.1132698172_1fz2.jpg,https://img1.etsystatic.com/173/0/13027688/il_fullxfull.1179296145_qd2e.jpg,https://img0.etsystatic.com/151/0/13027688/il_fullxfull.1132698180_qh8j.jpg,https://img1.etsystatic.com/148/0/13027688/il_fullxfull.1115252815_tc3e.jpg,https://img1.etsystatic.com/106/0/13027688/il_fullxfull.1058943611_j2vp.jpg",Natural,,144
13059,"Wedding Photo Album, Personalized Photo Album, Custom Wedding Photo Album, Wooden Photobook, Wedding Gift Photo Album, Gift for Couple","
            Wedding photo album, Personalized Photo Album, Custom Wedding Photo Album, Wooden Photobook, Wedding Gift Photo Album, Gift for Couple.
It’s a beautiful Wedding Photo Album made of wood that will accurately keep your memories about this special day. And years after you’ll look through it and your memory will fly you back to such a happy day.
Want it? You can personalize your Wedding PhotoBook of anything you want. Just make an order and tell us what you want to see!
ITEM DETAILS:
This custom photo album is made from high quality birch plywood with using laser cutting machine. We use ivory colour premium paper in sturdy 300 gsm weight.
The pages are of glassine interleaving between each facing page are keeping your precious photos safe.
DIMENSIONS:
Your wedding photo album can be made in one size - 8x12 inches (A4)
Photo Album Pages - 30 pages will hold 60 4 x 6 inch photos.
To album also attached Photo Corners - 300 pcs.
Your photobook can be a little smaller or larger because of particular qualities of natural wood. Also wood colour could look a bit different – the reason’s the same. 
ORDERING INSTRUCTIONS:
For you to get the correct item and for us to make this correct item please follow next instructions: 
1.	Open dropdown menu on the right and select desired color of your item.
2.	Add your choice to the cart.
3.	Very important! Enter your first name and date in “Note to seller”. We need it to send your purchase. Also write some notes about your engraving if needed. Please check your names and dates twice. We cannot accept returns unless the mistake happened on our end. 
PROCESSING & SHIPPING:
We usually make your item in 3-5 business days. 
Approximate delivery time is:
• USA – 12-18 days;
• Europe - 12-15 days;
• Canada – 3-4 weeks;
• Asia - 4 weeks;
• Australia - 4 weeks;
Your delivery could take 7-14 days longer during Christmas holidays.
If your parcel comes back (for example, you gave us wrong address) – we can resend, but there will be additional shipping cost charge;
All extra payments connected with international shipping (like fees, taxes, and duties) are the responsibility of international customers who ordered the shipping.
If you have some other questions – you are welcomed to write us in “Note to seller”. We’ll answer you ASAP.
PAYMENT POLICY
I accept only PayPal payments.
If you have no PayPal account, can’t use it or don’t want to use it, read the article below to learn how to make payments on Etsy without PayPal: 
http://www.etsy.com/help/article/361
More Wooden Photo Album here 
https://www.etsy.com/shop/WoodPresentStudio?ref=hdr_shop_menu§ion_id=19872777
        ",44.95,4.8883,"Handmade item
Occasion: Wedding
Secondary color: Brown
Holiday: Valentine's Day
Materials:  laser engraving, birch plywood, photo corners, color paper 160 gsm, metal rings
Made to order
Ships worldwide from  Ukraine
Feedback:  376 reviews
Favorited by:  1864 people",Weddings Gifts & Mementos Albums & Scrapbooks Wedding Gift,376.0,1864.0,https://www.etsy.com/listing/462742958/wedding-photo-album-personalized-photo,"https://img1.etsystatic.com/101/0/13027688/il_fullxfull.1082806401_q35k.jpg,https://img1.etsystatic.com/140/0/13027688/il_fullxfull.1082806399_renh.jpg,https://img1.etsystatic.com/137/0/13027688/il_fullxfull.1082806393_o1nd.jpg,https://img0.etsystatic.com/112/0/13027688/il_fullxfull.1036258102_oawx.jpg,https://img1.etsystatic.com/123/0/13027688/il_fullxfull.1084405965_bdiy.jpg",Natural,,144
15432,"10pcs mini glass bottles, 40ml small Glass Vials Bottles large Jars with Cork Stoppers 80x30mm","
            Mini Bottles / Vials with Cork Stoppers
size of bottle : 80x30mm  OR 40ml        open mouth:16mm  or  0.63 inch
 
quantity: 10pcs  glass bottles with cork        ",3.99,4.7895,"Craft type: Glass blowing, Glass fusing, Home improvement, Jewelry making, Kids' crafts
Materials:  glass, wood
Ships worldwide from  China
Feedback:  707 reviews
Favorited by:  340 people",Craft Supplies & Tools bottles jar cork,707.0,340.0,https://www.etsy.com/listing/260717992/10pcs-mini-glass-bottles-40ml-small,https://img1.etsystatic.com/162/0/10857689/il_fullxfull.1224798443_mdeg.jpg,,,144
17474,Personalised Tie Clip Personalized Wedding Gift Custom Stamped Ushers Best Man Groomsmen Valentines Gift Boyfriend Gift   in Gift Box,"
            Personalised Tie Clip Personalized Wedding Gift Custom Stamped Ushers Best Man Groomsmen Valentines Gift Boyfriend Gift   in Gift Box
 A great addition for the gentleman in your life, the perfect embellishment to a smart suit.  
A great gift for the Best Man, Ushers or the Father of the Groom and Bride and the Groom himself
Can be personalised with a name, initials or a very short message, maybe even the co-ordinates of a special place.  
Great for a 10th Wedding Anniversary gift
**We recommend up to 20 characters to be stamped to the front of the tie clip and up to 10 characters to the back, that includes any spaces. **
The clip is made of aluminium and is stamped and shaped by us here. it measures approximately 6cm.
Supplied in a rustic gift box
We have more tie clips in our shop here:
https://www.etsy.com/shop/HandstampedWotNots?ref=hdr_shop_menu§ion_id=17474576
Please leave the details of your personalisation in the note to seller box at checkout.  Thank you.
Handstamping involves striking metal with steel stamps by hand and, therefore, there will probably be a slight impression on the reverse side of the item. Any quirks and irregularities  are part of the process, letters may not line up evenly and spacing can vary so can the depth of each letter.
These are not considered defects. Rather they add to the charm of each piece,when you receive your item, there will be no other quite the same, truly one of a kind, as no two pieces are ever exactly the same, yours will be totally unique to you.        ",14.59,4.8883,"Handmade item
Primary color: Silver
Secondary color: Silver
Holiday: Father's Day
Occasion: Wedding
Materials:  aluminium, card box
Made to order
Ships worldwide from  United Kingdom
Feedback:  616 reviews
Favorited by:  718 people",Accessories Suit & Tie Accessories Cuff Links & Tie Clips Tie Clips & Tacks,616.0,718.0,https://www.etsy.com/listing/254051267/personalised-tie-clip-personalized,"https://img0.etsystatic.com/156/1/10119389/il_fullxfull.1123545150_op2x.jpg,https://img1.etsystatic.com/170/0/10119389/il_fullxfull.1170146539_hhpt.jpg,https://img1.etsystatic.com/178/0/10119389/il_fullxfull.1170146715_19o4.jpg,https://img1.etsystatic.com/122/1/10119389/il_fullxfull.1018255963_i8za.jpg,https://img1.etsystatic.com/132/0/10119389/il_fullxfull.1018256063_aad5.jpg",,,144
17478,Batman tie clip made with stainless steel for skinny ties,"
            Batman tie clip made with stainless steel for narrow or skinny ties
Beautiful, elegant and fine, this batman clip tie is your tie's best friend!
Think please that it was done for narrow or skinny ties, standard ties will look so big for that tie clip. 
Made with stainless steel, super easy to use and 40mm long.
Need a matching cuff links? 
Have a look here: 
https://www.etsy.com/listing/254207553/steel-batman-cufflinks?ref=shop_home_active_9
        ",15.00,4.8883,"Handmade item
Material:  stainless steel
Ships worldwide from  Spain
Feedback:  707 reviews
Favorited by:  645 people",Accessories Suit & Tie Accessories Cuff Links & Tie Clips Tie Clips & Tacks,707.0,645.0,https://www.etsy.com/listing/279922956/batman-tie-clip-made-with-stainless,"https://img0.etsystatic.com/106/0/9226036/il_fullxfull.973623290_6stp.jpg,https://img1.etsystatic.com/107/1/9226036/il_fullxfull.1020155773_nri5.jpg,https://img0.etsystatic.com/131/1/9226036/il_fullxfull.973623340_axk4.jpg,https://img1.etsystatic.com/112/0/9226036/il_fullxfull.1020155623_9nom.jpg",Silver,,144
18611,Steel Batman cufflinks,"
            Steel Batman cufflinks 
We couldn't wait to make a Batman cuff links for all who love Bruce Wayne, a superhero without superpowers. 
Feel like him now and wear them everywhere! They are only 22x12mm and are made with solid stainless steel. Shaped and polished to give them a final shiny and smoothy touch.
Our batman cuff links comes inside a cute gift box :)
Need a matching tie clip? 
Have a look here: 
https://www.etsy.com/listing/279922956/batman-tie-clip-made-with-stainless?ref=shop_home_active_1
        ",15.00,4.8883,"Handmade item
Materials:  Accessories, cuff links, batman, batman cufflinks, bat cufflinks, superhero cufflinks, Bruce Wayne, gotham, bat man, batman cuff link, stainless steel, steel cufflinks, bruce wayne cufflink
Ships worldwide from  Spain
Feedback:  707 reviews
Favorited by:  1083 people",Accessories Suit & Tie Accessories Cuff Links & Tie Clips Cuff Links,707.0,1083.0,https://www.etsy.com/listing/254207553/steel-batman-cufflinks,"https://img1.etsystatic.com/107/2/9226036/il_fullxfull.860163133_53gi.jpg,https://img0.etsystatic.com/131/0/9226036/il_fullxfull.860397500_nagb.jpg,https://img0.etsystatic.com/134/0/9226036/il_fullxfull.860397506_b7ba.jpg,https://img0.etsystatic.com/118/0/9226036/il_fullxfull.974156594_2ic8.jpg,https://img0.etsystatic.com/137/0/9226036/il_fullxfull.974156632_iij5.jpg",Silver,,144
19069,Fur Nike Slides,"
            Faux fur with gold OR silver pearl Nike swoosh, 
sole options are standard black, all other custom colors will cost more... 
Please be advised shipping may take up to 7 business days
message me for details
Visit my website: www.goddesscave.com
Shoot me an email at  GoddessCave [!at] gmail.com
Follow me on Instagram: @Goddess_Cave
I do not except refunds or exchanges on all customized items, so please make sure you order the correct size. Shipping takes 3 to 5 business days from the date that your order has been shipped. Once shipped I am not responsible for lost, stolen or damaged items, in this event there are certain procedures that must be followed with the U.S. postal service, please feel free to contact me for details. To further protect your package you may upgrade your shipping for 2.95 by adding a required signature.        ",68.00,4.8462,"Handmade item
Materials:  rinestones, black, gold, fur, bedazzled, fuz, nike shoe, slide, fuzzy, bling, women, Christmas, shoe
Made to order
Ships worldwide from  United States
Feedback:  52 reviews
Favorited by:  645 people",Shoes Women's Shoes Sandals Slingbacks & Slides,52.0,645.0,https://www.etsy.com/listing/278227350/fur-nike-slides,"https://img1.etsystatic.com/133/0/12953172/il_fullxfull.1079248305_2o5n.jpg,https://img0.etsystatic.com/157/0/12953172/il_fullxfull.1171783792_tjma.jpg,https://img0.etsystatic.com/172/0/12953172/il_fullxfull.1095803502_td17.jpg,https://img1.etsystatic.com/154/0/12953172/il_fullxfull.1190662427_84li.jpg,https://img1.etsystatic.com/148/0/12953172/il_fullxfull.1162573695_k8xb.jpg",Black & Gold,,144
