,Product name,Description,Price,Rating,Overview,Category,Reviews,Favorites,Url,Images,Color 1,Color 2,Autoclass
338,Custom Engraved Leather Business Card Case - Groomsmen Gift - Father's Day Leather Case - Groomsman Business Card Case,"
            A stylish, yet convenient gift for anyone. Engraving on the leatherette comes crisp and clean, giving a high contrast to anything that is engraved. Includes a magnetic closure to provide easy access for any situation. Makes a perfect father's day gift, wedding party gift, or birthday present for those special in your life! 
Default engraving on back of holder. Front side engraving available upon request. 
1/4"" thick
Size: 2-3/4"" H x 4-1/4"" W
___________---• HOW TO ORDER •---___________
1. Simply add this engraved business card holder to your cart
2. Continue checking out, and put your notes in the Comment area
3. Include the NAME(s) you want engraved, what FONT (see photo above) and any other message.
___________---•••---___________
For Multiple Names, put ONE NAME per line, like this:
Name One
Name Two
Joe
John
___________---• SHIPPING & TURN AROUND TIME •---___________
We ship most business card holders within 2 to 4 days. I ship via UPS Ground or Priority Mail from Colorado. If you have a deadline, just mention it when checking out and I'll make sure I can meet it. If it is within 1 week, send me a message to see what shipping upgrade is necessary to meet your deadline. Rush Shipping here: 
http://etsy.me/1pca7wb
 
___________---• HOW SOON WILL I GET IT? •---___________
Let's say you order today: Give it 3 to 4 days for us to make it  3 to 4 days shipping = 6 to 8 days after you order.
Need it sooner or have a firm deadline for an event? We specialize in hard to meet deadlines :) Upgrade to one of the shipping methods here to get it faster:
http://etsy.me/1pca7wb
        ",16.20,4.888,"Handmade item
Holiday: Father's Day
Occasion: Wedding
Materials:  leather, leatherette
Made to order
Ships worldwide from  United States
Feedback:  3658 reviews
Favorited by:  52 people",Bags & Purses Wallets & Money Clips Business Card Cases personalized favor,3658.0,52.0,https://www.etsy.com/listing/455234164/custom-engraved-leather-business-card,"https://img0.etsystatic.com/113/0/6190949/il_fullxfull.1015979944_rie8.jpg,https://img0.etsystatic.com/114/0/6190949/il_fullxfull.1015979946_ksj2.jpg,https://img0.etsystatic.com/115/0/6190949/il_fullxfull.1015979948_ey02.jpg,https://img1.etsystatic.com/102/0/6190949/il_fullxfull.1062507923_546p.jpg,https://img1.etsystatic.com/105/0/6190949/il_fullxfull.1062509449_ntj7.jpg",Brown,,205
593,"Crochet Boys Vest, Autumn Vest, 4 to 5 yrs, Toddler Clothes, Sleeveless Cardigan, Sweater vest, Wool, Brown, yellow, orange, Waistcoat, soft","
            Multi-Colour Crochet Boys Vest
Only 1 available
Size- 4 to 5 yrs (chest 55 - 58 cm)
Vest Length is 35 cm
Material- 25% Wool, 75% Acrylic
This vest is thick.
 The vest should be hand washed and laid flat to dry.                                                        
 
If you have any questions, please contact me. 
Thank you for looking.        ",24.67,4.8108,"Handmade item
Materials:  Acrylic, Wool
Ships worldwide from  United Kingdom
Feedback:  49 reviews
Favorited by:  90 people",Clothing Unisex Kids' Clothing Sweaters Toddler Clothes,49.0,90.0,https://www.etsy.com/listing/257139642/crochet-boys-vest-autumn-vest-4-to-5-yrs,"https://img0.etsystatic.com/104/0/7754661/il_fullxfull.872460726_oc6p.jpg,https://img1.etsystatic.com/135/0/7754661/il_fullxfull.872226309_10ig.jpg,https://img0.etsystatic.com/107/0/7754661/il_fullxfull.872460252_ci46.jpg,https://img1.etsystatic.com/137/0/7754661/il_fullxfull.872226153_954g.jpg",,,205
3621,SALE 30% OFF Mens 70s Pants / Vintage Pants / Mens Checked Pants / Mens Cotton Pants  in Blue White Red and Green Checks Waist 35,"
            Mens lightweight 70s pants in blue, white, red, and  green checks. These mens vintage pants have just one tag which is the care tag. Mens checked pants are perfect for summer.
Quote from the model: ""These pants are so soft they feel like pajamas!""
Fabric feels like cotton.
Machine wash
Measurements:
waist: 35 
inseam: 28.5  with 1 1/2 extra hem
Condition grade: A, no holes, stains or odors
convo me for a coupon
see more mens vintage pants: 
https://www.etsy.com/shop/gottagovintage1?section_id=13916589
http://www.onlineconversion.com/clothing_mens.htm
Visit my shop: 
http://gottagovintage1.etsy.com
Convo me if you: 
1. Want to make an offer
2. Need faster shipping or want to combine shipping 
3. Have any questions
4. Need more measurements
Because vintage sizes are different from modern sizes, all sizes are estimated using this size chart: http://www.overstock.com/sizing.html 
Please measure yourself prior to making a purchase. Women make sure you measure your bust across the largest area. 
All measurements taken in inches with 
garment lying flat, then doubled. Compare to similar
garment that you own for best fit. 
Twitter:
https://twitter.com/gottagovintage
Pinterest:
https://www.pinterest.com/gottagovintage/
Facebook: 
https://www.facebook.com/pages/Gottagovintage/657300244388341
Instagram:
https://www.instagram.com/gottagovintage1
Check out my new shop: 
http://www.etsy.com/shop/damewhoframes
Please review shop policies prior to making a purchase: 
https://www.etsy.com/shop/gottagovintage1#policies
        ",23.10,4.8205,"Vintage item from the 1970s
Primary color: Blue
Secondary color: Red
Ships worldwide from  United States
Feedback:  530 reviews
Favorited by:  95 people",Clothing Men's Clothing Pants 70s pants,530.0,95.0,https://www.etsy.com/listing/169940067/sale-30-off-mens-70s-pants-vintage-pants,"https://img0.etsystatic.com/149/0/5649199/il_fullxfull.1171997776_t6kq.jpg,https://img0.etsystatic.com/070/0/5649199/il_fullxfull.818332418_2g4z.jpg,https://img1.etsystatic.com/075/0/5649199/il_fullxfull.818106989_nbho.jpg,https://img1.etsystatic.com/045/0/5649199/il_fullxfull.688285473_aygi.jpg,https://img1.etsystatic.com/052/0/5649199/il_fullxfull.688285455_qukb.jpg",,,205
5766,Vintage Nike hat swoosh red black white velcro strapback 90's nike golf,"
            This is a vintage Nike hat, It is in good condition with a velcro strapback closure.        ",17.99,4.9135,"Vintage item
Primary color: Red
Ships worldwide from  United States
Feedback:  104 reviews
Favorited by:  52 people",Accessories Hats & Caps Baseball & Trucker Caps nike,104.0,52.0,https://www.etsy.com/listing/490374926/vintage-nike-hat-swoosh-red-black-white,"https://img0.etsystatic.com/178/0/12787951/il_fullxfull.1146939754_1xcy.jpg,https://img1.etsystatic.com/161/0/12787951/il_fullxfull.1193543081_g590.jpg,https://img1.etsystatic.com/160/0/12787951/il_fullxfull.1193543079_ner3.jpg,https://img1.etsystatic.com/170/0/12787951/il_fullxfull.1193543099_m1vt.jpg,https://img0.etsystatic.com/144/0/12787951/il_fullxfull.1146939766_7x59.jpg",,,205
5790,1960's Hat - 60's Hat Women - Pink Pleated Hat - Formal Hat UK,"
            Cute 1960's pink hat featuring pleated chiffon outer layers and satin linings.
♥ Inner brim circumference: Approx 22 inches 
♥ Condition: Excellent, no faults noted.
Use the zoom (bottom right corner) to see up close.
*******************************
✩Facebook.com/hurdyburdyvintage
✩Pinterest: hurdyburdyvtg (Pinners receive 10% off)
✩Twitter: hurdyburdyvtg
✩Wanelo: hurdyburdy
*******************************
     Please note <<<<
  Computer monitors may not 100% match the actual item colour.
  Do double check your measurements against those in the listing before ordering.
Useful webpage for women's international clothing sizes:
http://en.wikipedia.org/wiki/Clothing_sizes
♥ Sent to you from a smoke free environment.
♥ Gift wrapping - the majority of my items are wrapped in tissue and ribbon. If you want to ensure your item will definitely arrive this way please add a note to your order at checkout.
Shipping prices reflect item weight, any overages are refunded.
*******************************
♥ See hurdyburdy vintage for vintage clothing, jewellery and accessories: 
http://www.etsy.com/shop/hurdyburdy
 
♥ About my hurdyburdy store: 
https://www.etsy.com/shop/hurdyburdy/about?ref=shopinfo_about_leftnav
*******************************
     The Vintage Pattern Company <<<<
For vintage knitting, crochet & sewing patterns from 1920s to 1980s.
Enjoy being creative? Like to recreate your own vintage clothing? See my other store...
https://www.etsy.com/uk/shop/VintagePatternCo
*******************************
Thanks for stopping by...        ",31.84,4.8205,"Vintage item from the 1960s
Material:  See Item Details for full spec
Ships worldwide from  United Kingdom
Feedback:  205 reviews
Favorited by:  52 people",Accessories Hats & Caps Formal Hats accessories,205.0,52.0,https://www.etsy.com/listing/258644450/1960s-hat-60s-hat-women-pink-pleated-hat,"https://img0.etsystatic.com/135/1/6680970/il_fullxfull.880143508_keui.jpg,https://img1.etsystatic.com/131/0/6680970/il_fullxfull.879897261_993o.jpg,https://img1.etsystatic.com/132/0/6680970/il_fullxfull.879897103_i0vn.jpg,https://img0.etsystatic.com/124/0/6680970/il_fullxfull.880135806_npd7.jpg,https://img1.etsystatic.com/118/0/6680970/il_fullxfull.879897235_a1g9.jpg",,,205
7374,"Crochet Water Bottle Bag, Water Bottle Holder, Water bottle carrier, Cozy, Drink Bottle Tote, Drink bottle holder, School Water Bottle Bag","
            Crochet Water Bottle Bag / Water Bottle Holder/ School Water Bottle Bag
Green and yellow-  only 1 available
Fits a regular size water bottle (bottle not included).
This Water Bottle Bag/ Holder has been hand crocheted using acrylic yarn. Very light weight and convenient. 
Perfect for a walk in the park, dog walker, at the Beach, travel..... 
Perfect for kids water bottles at school! 
The water bottle bag is machine washable warm, gentle cycle; tumble dry low, but I always suggest all of my handmade items to be hand washed and placed flat to dry.
If you have any questions, please contact me. 
Thank you for looking.        ",4.38,4.8108,"Handmade item
Material:  Acrylic
Ships worldwide from  United Kingdom
Feedback:  49 reviews
Favorited by:  87 people","Pet Supplies Pet Clothing, Accessories & Shoes Water Bottle Holder Water bottle carrier",49.0,87.0,https://www.etsy.com/listing/231062716/crochet-water-bottle-bag-water-bottle,"https://img0.etsystatic.com/061/0/7754661/il_fullxfull.762194064_jwlm.jpg,https://img0.etsystatic.com/060/0/7754661/il_fullxfull.762194350_hdve.jpg,https://img1.etsystatic.com/055/0/7754661/il_fullxfull.762316165_mbjc.jpg",,,205
10819,Macbook Decal Quote | Mountain Design | Motivational Laptop Decal Quote | Inspirational Macbook Sticker Quote,"
            The best views come after the hardest climbs - Laptop Decal Quote
A great way to make your laptop stand out.
Show off a little of your personality with a laptop decal!
All our laptop decals can be applied to smooth, clean, non-porus surfaces. They are a great way to customise your belongings.
Our laptop stickers work well on pretty much any smooth, non-porous surface. They can be used as the following for example:
Glass decals
Mirrors decals
Car decals
Boat decals 
Phone decals
Surfboard decals
Laptop decals or Computer decals
Bottle decals
Mug decals
and many more...
SIZE
The size of this decal is 8cm high (3.15 inches.) If you would like a custom size created or a design edited to suit your needs, feel free to send us a message.
INCLUDED
x1 Design
x1 Transfer Tape applied for easy application (see instructions)
x1 Set of instructions
NOTE
The images in this listing are a sample. Check the actual decal dimensions before purchasing as every computer is a different size. I can make adjustments if you just ask me :)        ",5.44,4.8205,"Handmade item
Made to order
Ships worldwide from  Australia
Feedback:  163 reviews
Favorited by:  397 people",Electronics & Accessories Computers & Peripherals Macbook Decal Macbook Decal Quote,163.0,397.0,https://www.etsy.com/listing/495492557/macbook-decal-quote-mountain-design,https://img0.etsystatic.com/147/0/11287915/il_fullxfull.1095172012_560d.jpg,Black,,205
13222,"Wedding Headpiece, Pearl Hair Piece, Bridal Headpiece, Wedding Hairpiece, Crystals Hair Vine, Bridal Hairpiece, Wedding Halo, Wedding Wreath","
            Add brilliance to your special day with this sparkling wedding headpiece featuring rhinestones in a cluster design. This stunning rhinestones Hairpiece include 3 elements which you can arrange in depend on you hairstyle. 
Is perfect for the bride, bridesmaids, prom, or any special occasion!
This delicate piece of jewelry are stunningly accented with pearls, crystals and Swarovski rhinestones sprays that highlight the hairstyle with elegance and glamour.
Can be attached on pins to the wire loops on each end for a different look.
Measurements of elements approx.: 
9 cm (3.5 inches)
8 cm (3.1 inches)
8 cm (3.1 inches)
Color: Silver
It can be made in gold tone too.
Ready to ship in 2 weeks.
This item comes in a box with Biano logo.
Before purchasing please read my Shop Policies and Shipping Information (shipping terms, conditions) :
https://www.etsy.com/shop/Bianoco/policy?ref=shopinfo_policies_leftnav
For any questions please contact i'll be very happy to help you!
Thank you for visiting my shop.
________________________________________________________________________________
Bridal Hair Accessory, Wedding Hair Comb, Pearl Headpiece, Wedding Pearl Comb, Bridal Pearl Headpiece, Wedding Headpiece,
Bridal Headpiece, Bridal Hair Piece,  Rhinestones Headpiece, Crystal, Wedding Wreath, Wedding Halo.        ",164.00,4.6897,"Handmade item
Occasion: Wedding
Ships worldwide from  Moldova
Feedback:  49 reviews
Favorited by:  296 people",Weddings Accessories Hair Accessories Wedding Hairpiece,49.0,296.0,https://www.etsy.com/listing/276986080/wedding-headpiece-pearl-hair-piece,"https://img1.etsystatic.com/137/1/10582070/il_fullxfull.1007266153_2wv4.jpg,https://img0.etsystatic.com/108/0/10582070/il_fullxfull.960724014_9tvf.jpg,https://img1.etsystatic.com/108/0/10582070/il_fullxfull.1007266095_icjl.jpg,https://img0.etsystatic.com/103/0/10582070/il_fullxfull.960723924_l25u.jpg",Silver,,205
13496,"Bridal Hair Pins, Rhinestones Hair Pins, Set of 3 Hair Pins, Bridal Hair Piece, Wedding Headpiece, Crystal Hair Pins, Silver Hair  Pins","
            This sparkle  set of 3 bridal hair pins features a pretty design of varying sizes of clear rhinestones wired together creating a simply beautiful and truly vintage hair pins which is so timeless in its beauty. 
Pins are attached to a silver tone metal U-shaped hair pin. 
Available in gold tone too.
Measurements approx.: 4-5cm (1.6-1.9 inches)
Color: Silver or Gold
Ready to ship in 2 weeks.
This item comes in a box with Biano logo.
Before purchasing please read my Shop Policies and Shipping Information (shipping terms, conditions) :
https://www.etsy.com/shop/Bianoco/policy?ref=shopinfo_policies_leftnav
For any questions please contact i'll be very happy to help you!
Thank you for visiting my shop.
_____________________________________________________________________________
Bridal Hair Pins, Set of 3 Wedding Hair Pin, Crystal bobby pins, Bridal Hair Pins, Crystal Swarovski Hair Pins, Wedding Hairpiece, Wedding Hair Accessories, Wedding Accessory, Bridesmaid hair pins, Wedding Headpiece, Rhinestones Hair Pins, Shiny Hair Pins, Crystal Hair Pins.        ",83.00,4.6897,"Handmade item
Occasion: Wedding
Ships worldwide from  Moldova
Feedback:  49 reviews
Favorited by:  221 people",Weddings Accessories Hair Accessories Hair Pins,49.0,221.0,https://www.etsy.com/listing/462643273/bridal-hair-pins-rhinestones-hair-pins,"https://img1.etsystatic.com/134/1/10582070/il_fullxfull.1045698227_smz0.jpg,https://img1.etsystatic.com/115/0/10582070/il_fullxfull.1045697949_ikwl.jpg,https://img1.etsystatic.com/101/0/10582070/il_fullxfull.1045697921_7msz.jpg,https://img1.etsystatic.com/139/0/10582070/il_fullxfull.1045697997_ij7k.jpg",Gold,,205
14029,"Fountain pen handmade in Hybrid Mallee Burr and Blue Acrylic - Mother's day, Birthday, 5th wood anniversary or retirement gift.","
            Quality fountain pen handmade from a Hybrid mix of Australian Mallee Burr and Iridescent Blue acrylic with Chrome type fittings. This is a beautiful fountain pen, with a very comfortable shape and balance in the hand.
The pen features a medium point nib.
The pen is approximately 130mm long and 15mm at the widest wooden part including the cap.
Makes great Graduation, Birthday, executive or 5th Wood Anniversary or Retirement gift.
The pen accepts small 'International' ink cartridges (two are included), or a refillable ink reservoir also included. It will be shipped in a black velvet presentation box.
All pens are handmade by me beginning with rough cut woods for the body. The body of the pen is turned on a lathe to the final shape as seen on each pen. The body is then sanded with ten grades of micro mesh, sealed, polished and waxed to its final finish. Assembly is completed by using pre-made high quality pen components for long lasting performance.        ",65.67,4.8776,"Handmade item
Craft type: Calligraphy, Card making & stationery, Drawing & drafting, Party & gifting, Scrapbooking
Occasion: Birthday
Holiday: Father's Day
Refillable: Yes
Point type: Medium
Materials:  Wood, turning, turned, wax, ink, Hybrid pen, Mallee burr with acrylic
Ships worldwide from  United Kingdom
Feedback:  49 reviews
Favorited by:  52 people","Craft Supplies & Tools Pens, Pencils & Marking Tools Pens Fountain Pens",49.0,52.0,https://www.etsy.com/listing/461269660/fountain-pen-handmade-in-hybrid-mallee,"https://img1.etsystatic.com/171/1/10151751/il_fullxfull.1182121821_tolk.jpg,https://img0.etsystatic.com/174/0/10151751/il_fullxfull.1135519346_64ho.jpg,https://img1.etsystatic.com/157/0/10151751/il_fullxfull.1182121873_7wlr.jpg,https://img0.etsystatic.com/157/0/10151751/il_fullxfull.1135519392_jk3t.jpg,https://img0.etsystatic.com/175/0/10151751/il_fullxfull.1135519428_k6sk.jpg",,,205
