,Product name,Description,Price,Rating,Overview,Category,Reviews,Favorites,Url,Images,Color 1,Color 2,Autoclass
1077,Stunning Massive Gothic Poison ring with secret compartment. Black Zirconia gem.  Large and Heavy. Most impressive.,"
            STUNNING POISON  RING WITH HINGED LID AND LOCK.
Large Gothic style Poison ring.
Decorated with a fine cut Black Zirconia gem.
Including a secret compartment for all small keepsakes, photos , or your daily vitamines or medicine
Amazing handcrafted piece of jewellery including an extra outside lock to make
sure valuble keepsakes or vitamines are not lost.
Available in 2  diameters. Large - 1.25 inches or Medium - 0.866 inches.
A large and heavy piece ----------- not for the faint hearted!
A poison ring or pillbox ring is a type of ring with a container under the bezel or inside the bezel itself that could be used to hold poison or another substance. They became popular in Europe during the sixteenth century. The poison ring was used either to slip poison into an enemy's food or drink, or to facilitate the suicide of the wearer in order to escape capture or torture.
Rings like this have been used throughout history to carry perfume, locks of hair, devotional relics, messages and other keepsakes, so they have also been known by other names. Artists would paint tiny portraits of loved ones, to be carried in what was called a “locket ring,” which was popular during the Renaissance. By the 17th century, jewelers were creating locket rings in the shape of caskets which served as mementos for mourners. These were called “funeral rings.” Rings with compartments are also called “box” rings or “socket” ring        ",36.99,4.7368,"Vintage handmade item
Primary color: Silver
Band color: Silver
Gem color: Black
Materials:  English Pewter, Black Zirconia
Ships worldwide from  The Netherlands
Feedback:  133 reviews
Favorited by:  824 people",Jewelry Rings Ring poison,133.0,824.0,https://www.etsy.com/listing/460730608/stunning-massive-gothic-poison-ring-with,"https://img0.etsystatic.com/158/2/9409792/il_fullxfull.1168438674_iydp.jpg,https://img1.etsystatic.com/150/0/9409792/il_fullxfull.1215654739_9m2c.jpg,https://img1.etsystatic.com/160/0/9409792/il_fullxfull.1215654839_nooz.jpg,https://img0.etsystatic.com/155/0/9409792/il_fullxfull.1168439308_euph.jpg,https://img1.etsystatic.com/165/0/9409792/il_fullxfull.1215655009_lhdf.jpg",,,99
1137,"Art Deco Engagement Ring, Pave Ribbon Shoulder, Sterling Silver Ring, Milgrain Detail, 1930s Engagement Ring, Unique Vargas? Art Deco Ring.","
            Art Deco Engagement Ring, Pave Ribbon Shoulder, Sterling Silver Ring, Milgrain Detail, 1930s Engagement Ring, Unique Vargas? Art Deco Ring.
If you are looking for an engagement ring that is not like anyone else's this is the ring for you.  This beautiful Antique Art Deco Engagement Ring has 23 stones total, starting with a crystal clear, beautifully cut stone set in a raised basket mounting with milgrain detail on the corners.  On the shoulders you have a ""ribbon"" of 11 prong set clear stones on either side of the main stone.  This ribbon piece is attache to the and just where the band begins to round up to the top and rises up to where the top of the stone sits in the basket mounting, giving the appearance from the top that the stone is set down into a ribbon flowing underneath it.  A striking top view that you will just love, and love to show off.  The band is a nice 1/8"" wide all the way around, making this a very comfortable ring to wear.  
 
The ring is in excellent vintage condition with all of the stones securely in place.  It is marked STERLING at the back of the band.  There are no other markings on the ring, but I believe this may be an early Vargas, as I have seen early Vargas designs with attached side pieces like this one.
The ring is a size 7.  The main stone measures 7mm.  The mounting measures 7/8"" square at the top.  The ring measures 1/2"" at the top of the shoulder piece and 3/8"" at the bottom of the side piece.  The ring sits 1/4"" high.  The band is 1/8"" wide all around.
The ring will be shipped in a ring box.        ",75.00,4.8852,"Vintage item from the 1930s
Occasion: Engagement
Materials:  sterling silver, vintage sterling, one large cut crystal, 22 small crystal stones
Ships from  United States  to  select countries .
Feedback:  75 reviews
Favorited by:  233 people",Jewelry Rings Wedding & Engagement Engagement Rings,75.0,233.0,https://www.etsy.com/listing/495450880/art-deco-engagement-ring-pave-ribbon,"https://img0.etsystatic.com/160/1/12023001/il_fullxfull.1133221158_8d61.jpg,https://img1.etsystatic.com/142/1/12023001/il_fullxfull.1179821363_t9kq.jpg,https://img0.etsystatic.com/168/1/12023001/il_fullxfull.1133221174_aq4u.jpg,https://img1.etsystatic.com/171/1/12023001/il_fullxfull.1179821341_41it.jpg,https://img1.etsystatic.com/178/1/12023001/il_fullxfull.1179821355_h3r9.jpg",,,99
5151,"Set of 5 soviet postage triangular stamps 1971. Soviet stamps with cars: Gaz-66, Belaz-540, Volga Gaz-24, Moskvich-412, Zaporozhets Zaz-968","
            Set of 5 soviet postage stamps 1971. 
Soviet stamps with cars: Gaz-66, Belaz-540, Volga Gaz-24, Moskvich-412, Zaporozhets Zaz-968.
Very good condition.
Size each stamp: 6.5*4.5 cm.
Look other our items. If you have any questions, please, ask. We are ready to provide additional photos on request. Please ask us about the shipping cost to your country. We can find you something under the order. Thank you for your time and interest to us! Successful purchases!
Смотрите и другие наши лоты. Если у Вас есть какие-нибудь вопросы, пожалуйста, спрашивайте. Мы готовы предоставить дополнительные фотографии по запросу. Пожалуйста, уточните у нас стоимость доставки в Вашу страну. Мы можем найти для Вас то, что Вы ищете, под заказ. Спасибо за Ваше время и интерес к нам! Удачных покупок!        ",4.70,4.9747,"Vintage item from the 1970s
Length: 4.5 cm
Width: 6.5 cm
Material:  paper
Ships worldwide from  Ukraine
Feedback:  133 reviews
Favorited by:  36 people",Art & Collectibles Collectibles Postage Stamps philately,133.0,36.0,https://www.etsy.com/listing/230720281/set-of-5-soviet-postage-triangular,"https://img0.etsystatic.com/057/0/10794683/il_fullxfull.760789288_im8i.jpg,https://img1.etsystatic.com/054/0/10794683/il_fullxfull.760910851_oxhl.jpg",,,99
6193,"Custom Dog T-Shirt, Custom Dog Clothes,Personalized Dog Shirt,Dog Clothes,Dog Shirt,Dog Lover,Custom T-Shirt,XS to Large,Casual Dog Apparel","
            This listing is for a Custom Doggie T-shirt.  You get to choose the t-shirt color and the design for your doggie shirt.
**(customers are reporting they run small)**  THERE IS NO GUARANTEE THAT THIS SHIRT WILL FIT DEPENDING ON THE SIZE OF YOUR DOG AND THICKNESS OF YOUR DOGS FUR!!  PLEASE ORDER A SIZE LARGER IF YOU ARE IN DOUBT!
The design is made with a high quality vinyl and commercial grade heat press. This ensures a long lasting garment for many years to come.
The Process:
♥ Make Your Purchase, choose t-shirt size and color. 
♥ Submit your Design with vinyl color choices. (Read Notes* Below)
♥ You will receive a proof of your design, if any changes need to be made we will make them and resend a proof. 
♥ Once you approve the proof we will create your t-shirt.
The shirts are Doggie Skins by L.A.T Apparel (there is a size chart in the pictures above, customers are reporting they run small)
THERE IS NO GUARANTEE THAT THIS SHIRT WILL FIT DEPENDING ON THE SIZE OF YOUR DOG AND THICKNESS OF YOUR DOGS FUR!!  PLEASE ORDER A SIZE LARGER IF YOU ARE IN DOUBT!
♥ 5.0 oz
♥ 100% combed ring spun cotton
♥ Heather 93/7
♥ 1x1 baby rib
♥ Double-needle ribbed binding on neck, legholes and bottom
♥ White is sewn with 100% cotton thread
*Note: We kindly reserve the right to refuse any custom shirt order that we deem inappropriate. We will not design anything with any kind of profanity, sexual innuendos, alcohol or drug references! 
*Note: No copyrighted or trademarked items, logos, characters, character names. If you think your design is in question, please message us before ordering.
READY TO SHIP IN ONLY 3-5 BUSINESS DAYS! 
{USPS Tracking is included with shipping!}
**Due to item being custom ordered, no refund will be issued unless there is an error on Aunt Sissy's House shop's part.** 
There is a 3-5 business day turnaround on all orders. Please keep in mind that the shop is only open Monday thru Friday, excluding weekends and holidays.
♥Care Instructions: Machine wash inside out on cold and hang to dry. Do not place iron directly on design.♥        ",13.99,4.9624,"Handmade item
Materials:  cotton, vinyl
Made to order
Ships worldwide from  United States
Feedback:  598 reviews
Favorited by:  233 people","Pet Supplies Pet Clothing, Accessories & Shoes Pet Clothing Pet Tops",598.0,233.0,https://www.etsy.com/listing/471675888/custom-dog-t-shirt-custom-dog,"https://img0.etsystatic.com/145/0/11658901/il_fullxfull.1148957768_frlo.jpg,https://img1.etsystatic.com/161/0/11658901/il_fullxfull.1210643961_4wh4.jpg,https://img0.etsystatic.com/114/0/11658901/il_fullxfull.1061877226_ferq.jpg,https://img0.etsystatic.com/104/0/11658901/il_fullxfull.1061425286_e2fp.jpg,https://img1.etsystatic.com/176/0/11658901/il_fullxfull.1195566071_4iez.jpg",Black,,99
6786,Awakening Planner Sticker Happy Planner Printable / Happy Planner Stickers / Printable Planner Stickers / Spring Planner Stickers,"
            This is a super cute set of 2 sheets of digital, printable stickers in our Awakening theme!! These stickers fit the regular MAMBI Happy Planner! The kit has 2 sheets, and both sheets can be seen in the photos! If you would like them to fit the Vertical EC, please check out my shop!
This comes with 2 PDF files of the sheets of stickers. These files are not meant to be used with Silhouette Studio or any other design program and can be opened to print using the free PDF reader, adobe reader, or any other PDF reader you have. You will need to print them on sticker paper and cut them yourself, and they can be printed as many times as you would like!
If you want to buy these, and other stickers, in printed format check out my other shop 
SpotOnShop.etsy.com
!
Please note:
- Please note that nothing will be shipped to you, all items are digital printables. 
- All my items are downloaded through etsy. They are instant downloads, and you can access them either through your etsy registered email (etsy will send you an email), or you can click on purchases and reviews here in etsy to download your files! 
- These are for personal use only.
- Colors may vary from monitor to monitor, and printer to printer, so I cannot guarantee the colors. 
- No refunds can be offered for digital products, but I am happy to work with you to make sure you love your stickers!
- You can buy sticker paper/labels at your local office supply store or on amazon. 
- Be sure you know how to use the technology needed to use these stickers (PDFs, how to print...), however it is all quite basic knowledge, and you probably already know how to use these!!
- If you want a PNG or JPEG version of these files, please just let me know and I will be happy to send you one!
- Print to ""actual size"" to make sure the sizes are correct!
Feel free to contact me if you have any questions, I am always happy to help out! Thank you so much for checking out my shop!!!        ",2.95,4.9747,"Handmade item
Primary color: Blue
Secondary color: Pink
Holiday: Easter
Occasion: Bridal shower
Instant Digital Download: 2 PDF included
Feedback:  397 reviews
Favorited by:  74 people",Paper & Party Supplies Paper Calendars & Planners printable stickers,397.0,74.0,https://www.etsy.com/listing/486477468/awakening-planner-sticker-happy-planner,"https://img0.etsystatic.com/180/1/11824481/il_fullxfull.1107561998_12i2.jpg,https://img1.etsystatic.com/157/0/11824481/il_fullxfull.1154162593_913z.jpg,https://img0.etsystatic.com/155/0/11824481/il_fullxfull.1107561948_8a3t.jpg",,,99
7250,"Bridal Shower Game Don't Say Bride, Wedding Shower Ring Game, Printable Sign, Bachelorette Party Activity, Gold Confetti, Take a Bling","
            ""DON'T SAY BRIDE"" - PRINTABLE GAME SIGN 
A traditional game to add spirit to your bridal shower~ Like this design? Find more matching games and decor in my shop at 
PineappleDesignCo.etsy.com
 
---------------------------------------------------------------------------------------------------------
►INSTANT DOWNLOAD
►THE FINISHED SIZE OF THIS SIGN IS 8 x 10 INCHES
►VERY HIGH RESOLUTION FOR PIXEL PERFECTION 
---------------------------------------------------------------------------------------------------------
THIS PURCHASE INCLUDES 3 FORMATS:
► 8 x 10 inch sign on 8.5 x 11 inch (letter size) paper with crop marks in PDF format (Ready for printing at home - very high resolution)
► 8 x 10 inch sign in PDF format (for printing directly on 8 x 10 inch paper)
► 8 x 10 inch sign in JPG format
---------------------------------------------------------------------------------------------------------
ORDER PROCESS:
► Purchase this listing
► Once your payment is complete, you'll be taken to the downloads page on Etsy.com. This process usually takes around 5 minutes. (If you don't see the downloads page within 5-10 minutes, you'll also receive an email confirmation directing you to the downloads page.) 
► Download the files 
► Print and enjoy! I recommend printing on a heavier card stock paper for a more polished look. If you have a paper cutter, it'll give the cards an extra clean edge!
---------------------------------------------------------------------------------------------------------
► FOR DISCOUNT CODES, VISIT MY STORE BANNER 
► PLEASE NOTE, THIS ITEM IS AN INSTANT DOWNLOAD! - NO PHYSICAL ITEMS WILL BE DELIVERED
---------------------------------------------------------------------------------------------------------
For more printable bridal shower games and decor, visit 
PineappleDesignCo.etsy.com
© All Design Templates are Copyrights of Pineapple Design Co        ",4.00,4.869,"Handmade item
Instant Digital Download: 2 PDF, 1 JPG included
Materials:  pdf, jpg, DIY Template
Feedback:  580 reviews
Favorited by:  283 people",Paper & Party Supplies Party Supplies Party Favors & Games Party Games,580.0,283.0,https://www.etsy.com/listing/470900405/bridal-shower-game-dont-say-bride,"https://img0.etsystatic.com/106/1/12833883/il_fullxfull.1021965050_iinf.jpg,https://img1.etsystatic.com/124/0/12833883/il_fullxfull.1068497327_ch7q.jpg,https://img1.etsystatic.com/116/0/12833883/il_fullxfull.1068497871_81a7.jpg",,,99
7265,Nature Scavenger Hunt Game - Kid's Party Game - nature bugs - Instant Download,"
            This adorable nature Scavenger Hunt game is a perfect touch to bring a little extra fun to your birthday party! Each child receives a list and is sent out to find nature's treasures, leaves, rocks, branches, bugs and more! Child who has collected the most wins a prize!
This listing is for:
1 high resolution JPG &
1 high resolution PDF
Simply print on 8.5 x 11 paper and cut page in half. No actual product will be shipped. 
This is an INSTANT DOWNLOAD, so no waiting! After your payment successfully processes, you will receive an automatic email notification letting you know the file is ready. Super quick, super easy! 
PRINT: 
• Print at home 
• Upload your file to any photo lab of your choice (Costco, Staples, Walmart, etc.).
Matching invitation available here:
https://www.etsy.com/listing/243888533/photo-invitation-bug-party-personalized?ref=shop_home_active_7
Matching thank you here:
https://www.etsy.com/listing/245420294/bug-party-thank-you-personalized?ref=shop_home_active_2
Matching favor tags available here:
https://www.etsy.com/listing/245331857/bug-party-favor-tag-gift-tag-hang-tags?ref=shop_home_active_1
If you can't find what you need for your party email me and I will design your request!        ",4.00,4.9842,"Handmade item
Primary color: Green
Secondary color: Yellow
Occasion: Birthday
Instant Digital Download: 1 JPG, 1 PDF included
Materials:  PDF, JPG, digital files, digital party game
Made to order
Feedback:  1168 reviews
Favorited by:  233 people",Paper & Party Supplies Party Supplies Party Favors & Games Party Games,1168.0,233.0,https://www.etsy.com/listing/245379998/nature-scavenger-hunt-game-kids-party,"https://img1.etsystatic.com/071/0/9287900/il_fullxfull.822301477_pdaq.jpg,https://img0.etsystatic.com/075/0/9287900/il_fullxfull.822373660_alkr.jpg,https://img1.etsystatic.com/069/0/9287900/il_fullxfull.822143553_rmt2.jpg,https://img1.etsystatic.com/070/0/9287900/il_fullxfull.822143811_q311.jpg",,,99
7269,"Baby Shower Bingo, Baby Bingo game,  Printable bingo card, Instant baby bingo, Baby shower activities, Games printable, Pink-3","
            Gold&Pink, Baby Shower Bingo, Baby Bingo game,  Printable bingo card, Instant baby bingo, Baby shower activities, Games printable
Instant download baby shower game ""Baby Shower Bingo""  for printing!
WHAT YOU GET:
_____________
Printable files in PDF!
Size:
1) Game Cards (with words) :  5""x7"", 2 pieces per page 8.5""x11"" in high resolution 300 dpi
3) Game Cards (without words):  5""x7"", 2 pieces per page 8.5""x11"" in high resolution 300 dpi
Matching Items:
https://www.etsy.com/shop/MagicPaperPrint?ref=l2-shopheader-name&search_query=Pink-3
HOW TO ORDER:
______________
 
1) Purchase this listing
2) After payment is complete, you will be taken to the downloads page 
where you can download the file 
3) Print and Cut!
You may print these at home or take the file to your neighborhood print 
shop, or the online printer of your choice, whatever works best for 
you! 
To Print at Home You Need:
-Adobe Reader, a free download at www.adobe.com
-Color Printer
-White Cardstock
You can also use a professional printing service, example:
FedEx Print Online, Staples, OfficeMax, Walmart, CVS, etc...
HOW TO DOWNLOAD:
__________________
Once your payments clears, the files will be available for download on 
the ""Purchases and Reviews"" page immediately:
1) Top right, menu button ""You"" =    Purchases and Reviews and look for 
your order.
2) To the right of the order, click Download Files. This goes to the 
Downloads page for all the files attached to your order (If your 
payment is still processing the Download Files button will be grey).
More info, here:
https://www.etsy.com/help/article/3949
ATTENTION! 
This item is digital file only. 
!!!!! NO PHYSICAL ITEMS WILL BE MAILED !!!!!!
Products are digital, therefore we do not offer refunds. 
This product for personal or non-profit use only. You may not copy, 
reproduce, share, or transfer any of the files to a third-party.
Enjoy! :-) 
Thanks for attention!
Visit our store:
https://www.etsy.com/shop/MagicPaperPrint
        ",5.00,4.9336,"Handmade item
Instant Digital Download: 3 ZIP included
Feedback:  211 reviews
Favorited by:  180 people",Paper & Party Supplies Party Supplies Party Favors & Games Party Games,211.0,180.0,https://www.etsy.com/listing/278385372/baby-shower-bingo-baby-bingo-game,"https://img1.etsystatic.com/102/1/12918769/il_fullxfull.1013443363_d4jw.jpg,https://img0.etsystatic.com/103/0/12918769/il_fullxfull.966905444_s85v.jpg",,,99
7283,Pink and Gold Bridal Shower Wedding Emoji Pictionary Game . Bridal Shower Game Printable . Instant Download . Gold Glitter and Pink Emoji,"
            Wedding Emoji Pictionary Game Pink and Gold
Bridal Shower Game Printable Instant Download 
Match your wedding colors! This can be made in ANY COLOR! Purchase this listing PLUS this one and tell me what color you want in Notes to Seller. If you have a very specific shade of color, send a sample via convo. 
https://www.etsy.com/listing/264060792/color-change-to-any-digital-download-in?ref=shop_home_active_1
This listing is a DIGITAL DOWNLOAD. You will not receive anything in the mail.
WHAT YOU GET:
-Hi-res, ready-to-print PDF (2 cards on an 8.5""x11"" page.) Finished size is 5x7.
***THIS LISTING IS FOR 1 GAME***
If you are looking for a bundle, I have two available!
https://www.etsy.com/listing/266744958/choose-any-6-games-baby-shower-or-bridal?ref=shop_home_active_51
AND
https://www.etsy.com/listing/290108713/pink-and-gold-bridal-shower-games?ref=shop_home_active_3
ORDER PROCESS
1. Purchase the listing 
2. After payment is complete, you will be taken to the downloads page. You will then be emailed when your items are available to download. Click on the link from Etsy and download your files.
3. Print, cut and enjoy!
Print as many copies as you want! I recommend printing on a heavy card stock and then using a paper cutter for a nice, clean edge. If you print on copy paper, I recommend a bright, white paper. DIY printing not for you? Simply email or save the file onto a flash drive and take it into a local office store where they will print & cut it for you! 
Please note: Gold glitter is printed to appear like actual glitter. Printed colors may vary slightly from digital image on screen. 
Want to change the color on this? Purchase this listing PLUS this one and tell me what color you want in Notes to Seller 
https://www.etsy.com/listing/264060792/color-change-to-any-digital-download-in?ref=shop_home_active_1
Want to change the text/wording, or personalize this game with your bride's name? Purchase this listing PLUS this one 
https://www.etsy.com/listing/267066235/text-or-font-change-to-any-digital?ref=shop_home_active_2
All designs and layouts from Hello Rose Paperie© are not to be used for commercial use.
Keywords: bridal shower games printable, bridal baby shower games, pink and gold bridal shower games, pink and gold theme games, pink and gold glitter bridal shower, modern bridal shower games, pink and gold glitter hearts, what's on your phone baby shower game, what's in your phone game, gold bridal shower        ",4.50,4.9619,"Handmade item
Primary color: Pink
Secondary color: Gold
Occasion: Bridal shower
Instant Digital Download: 2 PDF included
Feedback:  1850 reviews
Favorited by:  268 people",Paper & Party Supplies Party Supplies Party Favors & Games Party Games,1850.0,268.0,https://www.etsy.com/listing/504631679/pink-and-gold-bridal-shower-wedding,"https://img0.etsystatic.com/162/3/9662367/il_fullxfull.1119994362_srui.jpg,https://img0.etsystatic.com/148/0/9662367/il_fullxfull.1121208574_our0.jpg,https://img0.etsystatic.com/132/0/9662367/il_fullxfull.900553902_o84b.jpg,https://img1.etsystatic.com/116/0/9662367/il_fullxfull.913482831_h1li.jpg,https://img0.etsystatic.com/172/0/9662367/il_fullxfull.1119995342_80j8.jpg",,,99
7285,Jumbo Smoke Bomb Gender Reveal Smoke Bombs Smoke Fountain Smoke Fountains Smokes Canister Pink Blue (Custom Combinations),"
            New Jumbo Sized!!!!! For More smoke!!
Gender Reveal Smoke Bombs for a Picture-Perfect Reveal
The Smoke Fountains  have an extra-long smoke time!
10% Discount Code if you combine the purchase with a Shirt! (Discount code in description of the Shirt) 
https://www.etsy.com/listing/497133947/pink-or-blue-gender-reveal-shirt-super?ref=shop_home_active_1
Mystery Color: Is if you would like to Mail, Email, Call, or Text us the gender to fill your order so everyone is surprised :)
Practice Fountain is a random color that is used before the reveal to test wind, photo setup, and all aspect of the reveal :)
The Smoke Fountain is labeled with removable pink or blue yarn to indicate the color of the smoke.
To achieve the desired look many people use 1-2 smoke fountains.
The Smoke Fountains have a 5-inch bamboo stake option which allows the Fountain to be stuck in the ground to ensure that it remains at the proper angle through the whole reveal. 
Shipping time is dependent on the USPS delivery estimates.
We are a family company and are thankful for your business!
“Poof There It Is” Gender Reveal Baseballs, Softballs, Golf Balls, Hockey Pucks, Footballs, Soccer Balls, Shooting Targets, Smoke Fountains, Smoke Bombs, Confetti Cannons, and Pink Blue Purple Glitter Powder Chalk! We Do It All!
Ships to contiguous United States via authorized Ground services only.
Does not ship to Puerto Rico, Hawaii, Alaska, Canada, APO/FPO or P.O. Boxes.
Important Disclaimer and Caution Warning:
Use only under close adult supervision. For outdoor use only. Do not hold in hand. Place on ground. Light fuse and get away. May stain surrounding surfaces. Use at your own risk. This store takes no responsibility for any damages from using this product.
Federal licensing is required for businesses and individuals to ship this products and because of that we can not take returns since you won't be able to ship them back.        ",0.95,4.7688,"Handmade item
Occasion: Baby shower
Materials:  Paper, Bamboo, Potassium Nitrate, Granulated Sugar
Made to order
Only ships within  United States .
Feedback:  1302 reviews
Favorited by:  1805 people",Paper & Party Supplies Party Supplies Party Favors & Games Party Games,1302.0,1805.0,https://www.etsy.com/listing/495268985/jumbo-smoke-bomb-gender-reveal-smoke,"https://img0.etsystatic.com/143/0/13094341/il_fullxfull.1166273924_h3xc.jpg,https://img0.etsystatic.com/165/0/13094341/il_fullxfull.1163752048_h8me.jpg,https://img0.etsystatic.com/170/0/13094341/il_fullxfull.1166274058_kwub.jpg,https://img1.etsystatic.com/144/0/13094341/il_fullxfull.1143738487_lgs2.jpg,https://img0.etsystatic.com/177/0/13094341/il_fullxfull.1097329752_5pl2.jpg",Blue (11.95),,99
