,Product name,Description,Price,Rating,Overview,Category,Reviews,Favorites,Url,Images,Color 1,Color 2,Autoclass
23,Breyer Horse John Henry Thoroughbred RaceHorse Stallion Traditional Model,"
            John Henry Thoroughbred Race Horse Traditional Size Horse Model by Breyer Modeling Company.  
In his racing career John Henry had 39 wins, with 6,591,860 in earnings. He was twice voted the Eclipse Award for Horse of the Year in 1981 and 1984, with his 1981 selection the only one in which the victor received all votes cast for that award. In all, he won seven Eclipse awards. John Henry was also listed as #23 - Top 100 U.S. Racehorses of the 20th Century.
Here is some information on this magnificent stallion: http://en.wikipedia.org/wiki/John_Henry_(horse)
This model is in excellent vintage condition and has been in storage for many years.
Breyer Traditional size.
I have other Breyers in my shop!        ",38.00,4.9647,"Vintage item from the 1980s
Primary color: Brown
Secondary color: Black
Material:  plastic
Ships from  United States  to  select countries .
Feedback:  427 reviews
Favorited by:  320 people",Toys & Games Toys breyer horse breyer model,427.0,320.0,https://www.etsy.com/listing/196307503/breyer-horse-john-henry-thoroughbred,"https://img1.etsystatic.com/033/0/7212855/il_fullxfull.627097817_2jlx.jpg,https://img1.etsystatic.com/032/0/7212855/il_fullxfull.627097775_thay.jpg,https://img0.etsystatic.com/027/0/7212855/il_fullxfull.626987524_j7ki.jpg,https://img0.etsystatic.com/040/0/7212855/il_fullxfull.626987950_kwf0.jpg,https://img1.etsystatic.com/029/0/7212855/il_fullxfull.627098369_6e3b.jpg",,,90
251,"3rd Anniversary Leather Luggage Tags Traveling With, 3rd Anniversary Gift Leather, 3rd Anniversary Gift Luggage Tags, Leather Anniversary","
            // Set of Anniversary Traveling With Luggage Tags //
 
This rustic set of leather luggage tags is a unique and romantic way to decorate your luggage as you embark on an adventure together with your loved one.  
 
Engraved with your choice of names and date, the handcrafted 9x4 cm (about 3.5x1.5 inch) tags can be mounted on any suitcase and proudly display to the world that you are travelling together through life.
 
// HOW TO ORDER //
Ordering is easy. Just click the “Add to cart” button and let me know in the field “Add an optional note to seller” which names and year I should engrave on your luggage tags! The price is for a set of two tags.
 
Please allow up to 5 business days for me to make your luggage tags by hand in my workshop.        ",38.00,4.9633,"Handmade item
Secondary color: Brown
Occasion: Anniversary
Materials:  Italian full grain leather, polished leather cord
Made to order
Ships worldwide from  Denmark
Feedback:  193 reviews
Favorited by:  132 people",Bags & Purses Luggage & Travel Luggage Tags travel anniversary,193.0,132.0,https://www.etsy.com/listing/397920679/3rd-anniversary-leather-luggage-tags,"https://img1.etsystatic.com/118/1/8786523/il_fullxfull.1029485395_dfrr.jpg,https://img1.etsystatic.com/114/1/8786523/il_fullxfull.1029485467_sp27.jpg,https://img0.etsystatic.com/127/0/8786523/il_fullxfull.982954372_1fk3.jpg,https://img0.etsystatic.com/062/0/8786523/il_fullxfull.760149042_a7uh.jpg,https://img1.etsystatic.com/065/0/8786523/il_fullxfull.768118457_gmyx.jpg",Dark Honey(shown),,90
1252,Silver ring - large ring - vintage ring - woman ring - big ring,"
            ♥ DESCRIPTION ♥
Sterling silver ring
♥ DETAILS ♥
Width : 11 mm
Weight : 11 grammes
You are on a computer : The differents sizes of the ring are on the right of the photo
You are on a smartphone : The differents sizes of the ring are below the photo
♥ SHIPPING ♥
Jewelry is sent in a nice packaging ready to offer !
♥ JEWELLERY HISTORY ♥
All the jewelry available on the shop was part of a collection marketed in the 1980's by my father
♥ LINKS ♥
Shop : www.iroquoise.etsy.com
Facebook : www.facebook.com/iroquoise.shop
Pinterest : www.pinterest.com/iroquoiseshop        ",36.64,4.8923,"Vintage item from the 1980s
Occasion: Confirmation
Material:  argent 925
Ships worldwide from  France
Feedback:  163 reviews
Favorited by:  61 people",Jewelry Rings Statement Rings ring,163.0,61.0,https://www.etsy.com/listing/475738146/silver-ring-large-ring-vintage-ring,"https://img1.etsystatic.com/150/1/10813923/il_fullxfull.1120537139_hfso.jpg,https://img1.etsystatic.com/159/1/10813923/il_fullxfull.1120537317_kr4k.jpg,https://img0.etsystatic.com/179/1/10813923/il_fullxfull.1073947276_pa8i.jpg,https://img1.etsystatic.com/180/1/10813923/il_fullxfull.1120537679_mp95.jpg",,,90
1366,Vintage domino game | 1960s toy | vintage children's gift | vintage dominoes,"
            Vintage dominoes game from the 1960s, made by the Dutch manufacturer Egel Spelen.
This box contains three different games of dominoes: one with pictures, one with colors (which are printed on the reverse side of the picture cards) and a separate set of tiles with numbers. 
The pictures have a lovely mid-century design and would also be great for crafting or scrapbooking!
The set contains 28 wooden numbers tiles and 28 cardboard picture/color cards. The instructions for the game (in Dutch) are printed on the inside of the lid.
Measurements box:
20 x 20 x 4 cm / 7.9 x 7.9 x 1.6 inches
-----------------------------------------------
SALE: NOW €12,50 FROM €15
-----------------------------------------------
Please note that the shipping price for this item does not include insurance or tracking code. If you would like to insure this item, and would like to be able to trace it while shipping, please let me know.        ",13.88,4.95,"Vintage item from the 1960s
Ships worldwide from  The Netherlands
Feedback:  86 reviews
Favorited by:  8 people",Toys & Games Games & Puzzles Dice & Tile Games Tile Games,86.0,8.0,https://www.etsy.com/listing/482312440/vintage-domino-game-1960s-toy-vintage,"https://img0.etsystatic.com/171/0/6444981/il_fullxfull.1096153340_l4y4.jpg,https://img0.etsystatic.com/146/0/6444981/il_fullxfull.1096153290_kaa8.jpg,https://img1.etsystatic.com/171/0/6444981/il_fullxfull.1142743261_a8le.jpg,https://img1.etsystatic.com/170/0/6444981/il_fullxfull.1142743259_nij7.jpg,https://img0.etsystatic.com/144/0/6444981/il_fullxfull.1096153366_faft.jpg",,,90
1396,Vintage Mah Jong Mahjong travel case 148 Tiles plus 1 die Plastic Aloha Travel Games,"
            This is a set of Mah Jong Tiles in a travel case. Travel case has a sticker on the outside stating it was for Aloha Travel Games. This is a vintage set and appears to be plastic two tone colored tiles with white on top and blue bottom. 148 tiles plus one small die. This also includes an instruction booklet. See all pictures. This is very heavy so please take that into consideration when looking at shipping costs. 
Please remember that these are used items that will show normal wear and tear for age. I try to accurately describe items as much as possible. Thanks for browsing our store.
RETURNS
We accept returns if you have notified us within 7 days of receiving your item that it was not to your satisfaction. We do not pay return shipping so this would be at your expense. We will reimburse you the original cost less return shipping. 
YOUR SATISFACTION
Your satisfaction is very important to us and we always strive to describe our items as best we can. There may be a time that we miss describing something accurately because we are not experts on all the items we sell. We greatly appreciate hearing from our customers who are experienced collectors of an item, if they spot an error in our listing. On the rare occasion that this occurs, and when the information shared has been confirmed, we ALWAYS revise our listing to correct the error. It is very important to us that we always describe our items correctly so you can bid with confidence. 
If for any reason you are not satisfied with your purchase please contact us prior to leaving feedback so we can work through an agreeable solution.
INTERNATIONAL CUSTOMERS
We ship overseas on certain items and this will show in the listing if there are shipping fees listed to other countries. If you see something you like and I dont have it marked as an item i ship overseas, please convo us and we will give you a shipping quote and revise the listing so you are able to purchase. We are not responsible for taxes or customs that you may incur for an item bought out of country. 
FEEDBACK
Please don't forget to leave feedback! This way our customers will know tht we are here to make sure you have a great shopping experience. 
MOST IMPORTANT
Thank you very much for your interest in our items! We love finding vintage things that others can still use but may not be able to find. We ar a small business and appreciate yours. If there is a particular item you are looking for, let me know and I will always try to find it during my thrifting expeditions. :)        ",38.00,4.8381,"Vintage item
Only ships within  United States .
Feedback:  295 reviews
Favorited by:  4 people",Toys & Games Games & Puzzles Dice & Tile Games Tile Games,295.0,4.0,https://www.etsy.com/listing/489807652/vintage-mah-jong-mahjong-travel-case-148,"https://img0.etsystatic.com/155/0/6656127/il_fullxfull.1116140748_7ddx.jpg,https://img1.etsystatic.com/148/0/6656127/il_fullxfull.1162749375_5dfo.jpg,https://img0.etsystatic.com/168/0/6656127/il_fullxfull.1116140774_a5ia.jpg,https://img1.etsystatic.com/169/0/6656127/il_fullxfull.1162749577_iv08.jpg,https://img1.etsystatic.com/178/0/6656127/il_fullxfull.1162749595_7d2r.jpg",,,90
1397,Vintage 1930s Chinese Bakelite Mahjong Set |  152 Tiles |  American Chinese Mahjong Set |  Case Mahjongg |  Family Game Night,"
            The set is in a hard case that measures 19 ½” wide, 9” deep and 3 ¼” tall. The set, has its flaws but for all its flaws, also has some good things about it. It has value for a collector interested in having sets of many types and variations.
Set Description:
152, circa 1930s, hand carved and painted Chinese Bakelite tiles.  These tiles are solid Chinese Bakelite.  The tiles are overall in nice condition.  There are some random marks on the tiles, just a few small flea bites on a few tiles.  The paint is in nice condition as well, with light paint loss on some tiles.  Tile measures approx. 1 3/16"" by 7/8"" by 7/16""
Pair of green Catalin dice with white pips.  Measuring Approx. 1/2"" square.
Four Bakelite racks in purple, red, green, yellow and blue with bend-over type of chip pole.  The racks are in overall nice condition but note that the purple one has a small chip in the front, see picture 4.  The racks need to be cleaned, which I leave to the new owners.  Measures approx 16 3/8""
Brown faux alligator print case with two tile trays.  Heavy plastic handle, gold tone hardware. The case is in Fair condition. The corners show wear but the case closes and locks and the inside of the case has a stain but is in overall good working condition.
152 piece tile set
o 36 Dot tiles, 4 each of 1-9
o 36 Bamboo tiles, 4 each of 1-9
o 36 Crack tiles, 4 each of 1-9
o 16 Wind tiles: 4 each of East, North, West and South
o 12 Dragon tiles: 4 each of White, Red and Green 
o 8 Flowers: 2 complete bouquets, 1-4 
o 8 sticker flower tiles (one tile the sticker has worn off, as joker tiles (see below). 
So why the sticker tiles?  Through the years, the National Mah Jongg League changed the number of Flowers needed for play (as well as what the Flowers did, because Flowers did serve as jokers or wild tiles for some years). Many people hid Flowers, and the blank tiles that came with the set, under stickers to turn them into Jokers.
So is the set complete?  I believe the answer is yes, it is complete as shown.  Please examine the pictures carefully.
DerBayzVintage ships Worldwide, if your destination is not specifically mentioned and you would like a custom shipping quote just message us with your complete shipping address and we will provide you with a personalized shipping quote rate within 1 business day.
*~*~* WE LOVE TO COMBINE SHIPPING ON MULTIPLE ITEMS .....Email for the Best Combined Shipping Rate. *~*~* We can check by zip code and may do better then whats on listing *~*        ",299.99,4.9167,"Vintage item from the 1930s
Primary color: Yellow
Secondary color: Black
Materials:  Chinese bakelite, Catalin dice, Mahjong Tiles, derbayz, derbayz vintage, If Mobile Click Item Details to See Listing
Ships worldwide from  United States
Feedback:  266 reviews
Favorited by:  51 people",Toys & Games Games & Puzzles Dice & Tile Games Tile Games,266.0,51.0,https://www.etsy.com/listing/495040945/vintage-1930s-chinese-bakelite-mahjong,"https://img0.etsystatic.com/165/0/8800760/il_fullxfull.1174433488_h9sh.jpg,https://img0.etsystatic.com/173/0/8800760/il_fullxfull.1174433504_aq4d.jpg,https://img1.etsystatic.com/166/0/8800760/il_fullxfull.1221652691_ao50.jpg,https://img1.etsystatic.com/175/0/8800760/il_fullxfull.1221652709_bknx.jpg,https://img0.etsystatic.com/141/0/8800760/il_fullxfull.1174433520_pj5h.jpg",,,90
1400,Vintage Bakelite Mahjong Set in Faux Alligator Case. Circa 1930's - 1940's.,"
            This Vintage Bakelite Mahjong Set was made in the 1930's or 1940's. The tiles are made of bakelite in a great butterscotch color. The tile racks are  swirled bakelite. This would make a great for a playable set, or as an addition to a vintage bakelite collection. 
Case measurements:
19 1/2"" x 8 3/4"" x 3""
Condition:
The case is solid, but shows wear on the edges and corners, as well as staining on the underside of the lid. Latches work, but no keys. Tile racks are in good condition. This set includes 164 tiles. 8 of the tiles appears to be marked with nail polish(?). I believe this marks the joker tiles. 
Please look at all pictures carefully. 
All items sold as is.        ",220.00,4.928,"Vintage item from the 1930s
Primary color: Brown
Materials:  bakelite, faux alligator, plastic, board, wood, brass, metal, vintage, retro, paint
Ships worldwide from  United States
Feedback:  571 reviews
Favorited by:  76 people",Toys & Games Games & Puzzles Dice & Tile Games Tile Games,571.0,76.0,https://www.etsy.com/listing/293835311/vintage-bakelite-mahjong-set-in-faux,"https://img0.etsystatic.com/138/0/5525503/il_fullxfull.975323354_6hkj.jpg,https://img0.etsystatic.com/102/0/5525503/il_fullxfull.975323362_kqqe.jpg,https://img0.etsystatic.com/107/0/5525503/il_fullxfull.975323372_e010.jpg,https://img1.etsystatic.com/127/0/5525503/il_fullxfull.1021856293_i6he.jpg,https://img0.etsystatic.com/131/0/5525503/il_fullxfull.975323340_cis0.jpg",,,90
1658,"RESERVED for Beth-Vintage Mid Century Modern Curtain Panels, Pleated and Lined, Retro Home Decor","
            The ultimate mid century decor, retro coloured and patterned curtain panels to add a definite mid century/modern vibe to any room.
Curtain panels are pleated and lined. Material is fairly thick, most likely a cotton blend. They are in good vintage condition with a few minor blemishes and some black spots on the liner. Dry cleaning is recommended for these curtain panels. 
Measurements: 84"" wide x 84"" long, pleated top is 46""
Shipping costs are estimates based on expedited shipping with Canada Post, which includes a tracking number and a max. 100 insurance coverage. It takes approx. 5-12 days for delivery. If you are interested in international shipping, an alternate courier option, or additional insurance, please convo me for exact rates. Please inquire regarding combined shipping rates on multiple purchases.        ",125.00,4.9032,"Vintage item from the 1960s
Ships worldwide from  Canada
Feedback:  292 reviews
Favorited by:  61 people",Home & Living Curtains & Window Treatments Curtains mid century modern,292.0,61.0,https://www.etsy.com/listing/450476206/reserved-for-beth-vintage-mid-century,"https://img0.etsystatic.com/101/0/6628799/il_fullxfull.1002875520_j4hc.jpg,https://img0.etsystatic.com/138/0/6628799/il_fullxfull.1002876154_lwge.jpg,https://img0.etsystatic.com/120/0/6628799/il_fullxfull.1002876438_e3ge.jpg,https://img1.etsystatic.com/101/0/6628799/il_fullxfull.1049412721_qoig.jpg",,,90
1673,"60s Blue Floral Curtains, Pinch Pleat Curtain Set, Post Mid Century Curtains, Two Panels Retro Formal Curtains, Home Decor","
            60s Blue Floral Curtains, Pinch Pleat Curtain Set, Post Mid Century Curtains, Two Panels Retro Formal Curtains, Home Decor
* . * . * . * . * . * . * . * . * . * . * . * . * . *  * . * . * . * . * . * . *  * . * . * . * . * . * . *  * . * . * . * . * . * . *  * . * . * . * . * . * . *
These are a fabulous 60's wild, blue floral with birds formal pleated curtain set.  They are nicely lined, pleated and hemmed.  The main color is a teal blue with hints of sky blue, olive green, black and ivory.  I have more pictures if needed.  One panel has a tear on the side but can be easily repaired.  Please see the closeup in photo #5
Measurements are: 49"" across the pleated top, 82"" across the bottom and 53"" in length.  If not used for curtains there is a whole lot of material here.
The material is a polished cotton with a cotton lining and has been machined washed.
* I ship to other countries so if you are interested in this item let me figure the shipping costs for you.
For this item or other vintage choices please stop by my shop at: 
www.etsy.com/shop/LasLovelies
Also visit my Pinterest board at: www.pinterest.com/laluvsbrent
Twitter me at: twitter.com/LasLovelies
Keep: keep.com/u/leila_blakely
FaceBook: www.facebook.com/shopatlaslovelies
Sect: Home Decor AB1        ",38.00,4.9245,"Vintage item from the 1960s
Primary color: White
Secondary color: Blue
Materials:  Floral Bird Polished Cotton Pleated Curtains, See Description for Additional Information, Leila Blakely laslovelies
Ships worldwide from  United States
Feedback:  262 reviews
Favorited by:  287 people",Home & Living Curtains & Window Treatments Curtains decorative pillow,262.0,287.0,https://www.etsy.com/listing/259543028/60s-blue-floral-curtains-pinch-pleat,"https://img0.etsystatic.com/128/0/9530144/il_fullxfull.884112614_2ck9.jpg,https://img0.etsystatic.com/111/0/9530144/il_fullxfull.884112340_2h8w.jpg,https://img0.etsystatic.com/107/0/9530144/il_fullxfull.884112572_1il0.jpg,https://img1.etsystatic.com/103/0/9530144/il_fullxfull.883876885_tuou.jpg,https://img1.etsystatic.com/128/0/9530144/il_fullxfull.883876775_147k.jpg",,,90
1913,"Set of 3 Vintage Apothecary Jars with Lids, Glass Display Jars, Shabby Chic, Cottage Decor","
            Set of 3 beautiful vintage pedestal apothecary jars with lids. Nice delicate glass jars to store all your odds 'n ends. Jars measure 8 1/4"" tall and are all in impeccable condition. A beautiful way to display your collections.
Shipping costs are estimates only based on expedited shipping with Canada Post, which includes a tracking number and a max. 100 insurance coverage. It takes approx. 5-12 days for delivery. If you are interested in international shipping, an alternate courier option, or additional insurance, please convo me for exact rates. Please inquire regarding combined shipping rates on multiple purchases.        ",42.00,4.9032,"Vintage item from the 1970s
Ships from  Canada  to  select countries .
Feedback:  292 reviews
Favorited by:  330 people",Vintage Housewares Glass vintage,292.0,330.0,https://www.etsy.com/listing/103452763/set-of-3-vintage-apothecary-jars-with,"https://img0.etsystatic.com/002/0/6628799/il_fullxfull.352999362_p17z.jpg,https://img0.etsystatic.com/002/0/6628799/il_fullxfull.352999322_833t.jpg,https://img0.etsystatic.com/001/0/6628799/il_fullxfull.352999330_h1q4.jpg",,,90
