,Product name,Description,Price,Rating,Overview,Category,Reviews,Favorites,Url,Images,Color 1,Color 2,Autoclass
436,"Waxed Canvas Messenger Bag, Waxed Canvas Mens Bag, Crossbody Shoulder Bag, Work Bag - The Sloane Waxed Canvas Bag in Navy Blue","
            Introducing the Sloane Waxed Canvas Messenger Bag - clean, classic style with an elegant sensibility and the practical durability of water-resistant waxed canvas.  An minimalist take on an everyday crossbody bag - the Sloane can fit a laptop, small work portfolio, tablet - as well as wallet, keys, pens, small notebooks and your other daily odds and ends.
Features:
- Adjustable leather strap for crossbody or over-the-shoulder wear (image #4)
- Flap closure, secured with metal stud/buttonhole
- Water-resistant, hand waxed canvas exterior
- Leather strap and trim
- Large exterior pocket (fits small moleskin-style notebook) (image #3 example)
- 2 pockets for phone/wallet/keys  3 pen pockets on interior (image #3 example)
Love the style but want to choose your own colors?  Click here:  
https://www.etsy.com/listing/449648212/personalized-messenger-bag-custom-mens
MONOGRAMMING: Want to add a personal touch with monogramming? For 10 more I'm happy to personalize your Sloane Bag with custom stitch lettering. See image #5 above for example. Select this option from the drop down menu above and include the following info in the ""Notes to Seller"" section at checkout:
1. Name or characters you wish to have monogrammed
2. Where on your Sloane Bag you would like the monogram to be placed (interior or exterior)
3. Thread color for monogram 
ADD A LAPTOP SLEEVE POCKET, KEY LATCH or INTERIOR ZIPPERED POCKET: 
Add a laptop sleeve pocket, key clasp and/or zippered pocket to the interior of the bag for just an extra 15 each. See image #5 above for example. Select any combination of these options from the drop down menu above if you're interested in these handy add-ons.
**If adding the LAPTOP SLEEVE option, please include the dimensions of your laptop in the ""Notes to Seller"" field at checkout.
**All monogrammed and laptop sleeve, key latch, and zippered pocket add-on orders are FINAL SALE. No returns or exchanges.**
Please note - final 3 images are for demonstration.  The Navy Blue color for sale in this listing is shown in images #1 and #2.
Approx. Dimensions:
Width: 14” across bottom; 16"" across top
Depth: 11”
Strap length: 21"" (shortest); 42"" (longest)*
*Strap length can be made longer at no extra charge.
Colors: 
Bag body exterior:  Navy Blue waxed canvas
Bag interior: Safety Orange canvas (unwaxed)
Leather trim and strap:  Orange
Hardware:  Antique Nickel
Construction:
Exterior: waxed canvas*
Lining and Interior Pockets: canvas
Closure: Metal stud/buttonhole
*Do not wash, spot clean with water.
Don't see quite what you're looking for in a waxed canvas messenger bag? Send me a message to request a custom design bag, tailored to your specific needs! 
To see other Sloane Messenger Bag colors, click here: 
https://www.etsy.com/shop/LolafalkLeathergoods?ref=hdr_shop_menu&section_id=5479143
Your waxed canvas messenger bag will be carefully packaged and shipped via Priority Mail within 5 days of purchase. See shop policies for more shipping details: 
https://www.etsy.com/shop/LolaFalkDesigns/policy
        ",188.00,4.9714,"Handmade item
Primary color: Blue
Materials:  waxed canvas, canvas, leather, nickel hardware
Ships worldwide from  United States
Feedback:  405 reviews
Favorited by:  274 people",Bags & Purses Messenger Bags waxed canvas bag canvas messenger bag,405.0,274.0,https://www.etsy.com/listing/268918750/waxed-canvas-messenger-bag-waxed-canvas,"https://img1.etsystatic.com/139/0/5254678/il_fullxfull.924902797_srzx.jpg,https://img1.etsystatic.com/120/0/5254678/il_fullxfull.924902839_h7tn.jpg,https://img0.etsystatic.com/122/0/5254678/il_fullxfull.915409082_8zpb.jpg,https://img1.etsystatic.com/121/0/5254678/il_fullxfull.915158521_o8kt.jpg,https://img1.etsystatic.com/160/0/5254678/il_fullxfull.1228305879_9k0z.jpg",,,10
439,Crossbody Delight Mini,"
            This model has a leather handbag includes one main compartment with separate pocket for a tablet, a pocket with a zipper and two pockets on the smaller size, not only to protect against damage electronic gadget, but also accommodate the necessary things, whether it be a purse, mobile phone, passport or driver's documents. During an external zippered pocket on the front panel is easy to fit the keys to the home, car and many more details. Bag closed with a magnet valve that prevents the ingress of moisture inside. On the back wall of Delight Mini is a pocket on the magnet.
 
Excellent option a small bag for every day.
 
Height: 23 cm.
Length: 31 cm.
Depth: 6.5 cm.
Weight (maximum, dependent on the skin): 600 g
Material: genuine leather.        ",220.00,4.8889,"Handmade item
Primary color: Brown
Secondary color: Blue
Materials:  leather, leer, pelle, leder, huid, кожа
Ships worldwide from  Belarus
Feedback:  12 reviews
Favorited by:  1 person",Bags & Purses Messenger Bags Leather bag,12.0,1.0,https://www.etsy.com/listing/525056857/crossbody-delight-mini,"https://img0.etsystatic.com/151/0/9538113/il_fullxfull.1181412180_h0v8.jpg,https://img1.etsystatic.com/153/0/9538113/il_fullxfull.1228629225_qa5g.jpg,https://img0.etsystatic.com/150/0/9538113/il_fullxfull.1181412338_hv37.jpg,https://img1.etsystatic.com/151/0/9538113/il_fullxfull.1228629221_88wy.jpg",,,10
1012,Chandelier Earrings Long Beaded Vintage Costume Jewelry Women's Fashion Accessries Casual Style Summer Dangle Earrings Large Chunky Jewelry,"
            Vintage chandelier earrings.
Plastic beads.
3"" long and 1  1/4"" wide.
In excellent condition.
*************************************************************************
Thank you for visiting my shop!
I encourage you to contact me if you have any questions or special needs like gift wrap for your order or a note included from your name.
*************************************************************************
SHIPPING TIME FRAME
Orders placed by 9am will be shipped the same day.
Orders placed after 9am will be shipped the next day.
Orders placed during weekend/holiday will be shipped the next business day.
Please make a note of estimate delivery time while placing your order. Weekends, holidays, bad weather conditions - may result in delayed delivery. Unfortunately, I have no control over it.
MULTIPLE ITEMS SHIPPING:
Automatic calculation of combined shipping cost sometimes not very accurate. I will refund the shipping overcharges.
*************************************************************************
SAFETY: Tracking Number will be provided for each shipped order. If you are not sure about the safety of your delivery location/mailbox, please send me a convo with the request of Signature Confirmation of delivery or Hold at the Post Office for pick up.
*************************************************************************
RETURN POLICY:
Please feel confident shopping here!
Stress free returns, no explanation needed! Just pack the items back in the original package and mail back. I accept any returns during 10 days after the purchase. The buyer is responsible for the shipping cost. Full item's price will be refunded upon receiving the return. The refund does not include the shipping cost. The items must be in the same condition they were purchased. I do my best to take clear pictures, post accurate descriptions and measurement. Please take your time to check the listing before placing order to avoid unnecessary expense of shipping items back.
**************************************************************************
#UP3        ",6.95,4.8974,"Vintage item
Primary color: Red
Secondary color: Bronze
Materials:  beads, dark tone metal, orange brown beads
Ships worldwide from  United States
Feedback:  55 reviews
Favorited by:  1 person",Jewelry Earrings Chandelier Earrings vintage earrings,55.0,1.0,https://www.etsy.com/listing/525780621/chandelier-earrings-long-beaded-vintage,"https://img0.etsystatic.com/179/0/11276524/il_fullxfull.1183712716_mik0.jpg,https://img1.etsystatic.com/166/0/11276524/il_fullxfull.1230927651_pggl.jpg,https://img1.etsystatic.com/177/0/11276524/il_fullxfull.1230927673_7nfa.jpg,https://img0.etsystatic.com/165/0/11276524/il_fullxfull.1183712768_k5mr.jpg,https://img1.etsystatic.com/158/0/11276524/il_fullxfull.1230927715_q4n1.jpg",,,10
1232,Vintage 1990s Heart Pink 925 Sterling Ring Size 7,"
            Silver silver (marked 925) Ring
The ring is size 7
This ring has two pink gemstone hearts as well as two small square clear gemstones
View all my vintage rings for sale here: 
www.etsy.com/shop/OutOfTheAtticStore?section_id=21086274
View all my vintage necklaces for sale here:  
www.etsy.com/shop/OutOfTheAtticStore?section_id=21086270
View all my vintage bracelets for sale here:  
www.etsy.com/shop/OutOfTheAtticStore?section_id=21086272
View all my vintage earrings for sale here: 
https://www.etsy.com/shop/OutOfTheAtticStore?section_id=21086338
        ",10.00,4.8235,"Vintage item
Band color: Silver
Gem color: Pink
Ring size: 7 US
Only ships within  United States .
Feedback:  17 reviews
Favorited by:  1 person",Jewelry Rings Statement Rings vintage silver ring,17.0,1.0,https://www.etsy.com/listing/525222137/vintage-1990s-heart-pink-925-sterling,"https://img0.etsystatic.com/144/1/13180284/il_fullxfull.1182026886_gngm.jpg,https://img1.etsystatic.com/168/0/13180284/il_fullxfull.1229241175_af60.jpg,https://img0.etsystatic.com/160/0/13180284/il_fullxfull.1182026918_gdwb.jpg,https://img0.etsystatic.com/167/0/13180284/il_fullxfull.1182026932_bmrw.jpg",,,10
1439,1960's Complete Metal Chinese Checkers and Regular Checkers by Pixie Game St Louis,"
            This metal game is 12 inches round and has very cool graphics on both sides!
All marbles and checkers are complete and in very good condition. 
If you have any questions please let me know. Thank you for viewing
StutzyVintageGames        ",24.99,4.9412,"Vintage item from the 1960s
Ships from  United States  to  select countries .
Feedback:  34 reviews
Favorited by:  1 person",Toys & Games Games & Puzzles Marbles metal,34.0,1.0,https://www.etsy.com/listing/511126748/1960s-complete-metal-chinese-checkers,"https://img0.etsystatic.com/172/0/13252561/il_fullxfull.1181001182_rrp7.jpg,https://img1.etsystatic.com/179/0/13252561/il_fullxfull.1228219757_53sb.jpg,https://img0.etsystatic.com/178/0/13252561/il_fullxfull.1181001194_70tb.jpg,https://img1.etsystatic.com/168/0/13252561/il_fullxfull.1228219655_igrs.jpg,https://img1.etsystatic.com/148/0/13252561/il_fullxfull.1228219695_2dyr.jpg",,,10
1540,Vintage Bicycle Pump Brass Steel and wood WurkEze,"
            I have a vintage brass/steel bicycle pup with a wooden handle.  ""WurkEse"" is on the metal near where the hose screws in.   A magnet would not stick to it (I did include steel in the listing in case I missed a piece which was indeed steel).  It does stand on it's own.  It is in need of a good polish.
I will ship internationally, please contact me with your country for a shipping quote.        ",32.95,4.9577,"Vintage item
Materials:  brass, steel, wood
Only ships within  United States .
Feedback:  2638 reviews
Favorited by:  1 person",Toys & Games Sports & Outdoor Recreation Bikes & Cycling vintage,2638.0,1.0,https://www.etsy.com/listing/490156618/vintage-bicycle-pump-brass-steel-and,"https://img0.etsystatic.com/110/0/5486012/il_fullxfull.1038622658_ge4q.jpg,https://img1.etsystatic.com/136/0/5486012/il_fullxfull.1085174231_hdal.jpg,https://img0.etsystatic.com/126/0/5486012/il_fullxfull.1038622530_lq5j.jpg,https://img1.etsystatic.com/136/0/5486012/il_fullxfull.1085174551_r7d7.jpg,https://img0.etsystatic.com/130/0/5486012/il_fullxfull.1038622858_b5im.jpg",,,10
1556,Bicycle Licence Plate-NH 1951,"
            1951 Concord NH-  Great Shape !!!
**Please note if you purchase this it is not available for MEDIA MAIL Shipping **
We try to take as many pictures as possible to show the condition and details of items.  We rely on the pictures to do most of the talking.  We supply as much information as we can, but in no way commit to be an expert on valuations.  We are limited to the information we get from our web searches.  It is your responsibility, as a buyer, to know what you are purchasing based on the photos. Our prices are always fair and any imperfections in items will be noted and reflected in our pricing.   Our goal is to bring cool vintage items together with buyers who will appreciate them.
Recycle, Recycle, Recycle !!!!
 * PLEASE look very close at all pictures. An educated decision prior to purchasing will enhance the experience for sellers and buyers.
 We ship within 3-5 working days after payment is cleared..  In case you need a different shipping method, shipping insurance and/ or need the item to arrive faster, please email us and we will do our best to accommodate your request.  We do our best to ship all products in superior packaging; however, we recommend shipping insurance for fragile items. We ship to only domestic locations and primarily send out  USPS mail, which is automatically calculated based on weight and size of package.  If you wish packages NOT to be left by your postal carrier- then you must request ‘signature required’ (extra charge).  
 I will always choose the most inexpensive shipping method unless you tell me otherwise.  
Have a great day
Dawn        ",15.00,4.9348,"Vintage item from the 1950s
Material:  Metal
Ships from  United States  to  select countries .
Feedback:  48 reviews
Favorited by:  1 person",Toys & Games Sports & Outdoor Recreation Bikes & Cycling Bike Parts,48.0,1.0,https://www.etsy.com/listing/511181255/bicycle-licence-plate-nh-1951,"https://img1.etsystatic.com/145/0/7910854/il_fullxfull.1186535209_r5q1.jpg,https://img1.etsystatic.com/164/0/7910854/il_fullxfull.1186535327_o1rv.jpg",,,10
1599,Art Deco Inspired Aeroplane Desk Ornament Paperweight Model Retro Vintage,"
            The Art Deco period gave us some of the most recognisable and iconic designs of the past century, the designers placing their emphasis on clean flowing lines.
One of the most sought after of designs, the new air age spawned a variety of different desk models and ornamental aeroplanes in a variety of different materials.
This silver toned model is extremely heavy and features the trademark angled plane design giving its the impression of being inflight mounted on a beautiful organic base.
The model is in wonderful condition however the original propellers have unfortunately not survived.
The aeroplane measures :
18cm Wide
23cm Deep
11cm High
RetroLicious stock a wide range of mid century furniture at our 2500sqft Bolton Studio showroom located a stones throw from the M60, M61, M62 and M66. A perfect space to while away an hour or two, our showroom celebrates the design, quality and craftsmanship that only comes with mid-century furniture. We only have a fraction of our stock online at an one time so if there is something you are looking for that you don’t see online, please don’t hesitate to get in touch as we may have something in stock suitable for you!
We offer a full delivery service anywhere within the UK at extremely competitive rates with regular weekly runs to London and Yorkshire. Alternatively collection is available from our Bolton Showroom where you are more than welcome to take a wander through our retro addiction! If you need more information, would like to come view a piece before you buy, want to take a look at the other items we have in stock, or take advantage of our bespoke buying service, get in touch either via telephone or email and we’ll help bring your design ideas to life!        ",33.17,4.5455,"Vintage item from the 1920s
Materials:  Metal, Pewter, Chrome, Brass
Ships worldwide from  United Kingdom
Feedback:  19 reviews
Favorited by:  1 person",Home & Living Home Décor Mid Century Eames,19.0,1.0,https://www.etsy.com/listing/510262656/art-deco-inspired-aeroplane-desk,"https://img1.etsystatic.com/148/0/7988992/il_fullxfull.1225574495_4u4n.jpg,https://img1.etsystatic.com/154/0/7988992/il_fullxfull.1225574507_j1xx.jpg,https://img1.etsystatic.com/151/0/7988992/il_fullxfull.1225574501_7rx5.jpg",,,10
1744,Vintage Swartzbaugh Manufacturing Co. EVERHOT #760 Wind-Up Art Deco Clock Appliance Timer - Works!  circa 1920s - 1930s,"
            Vintage Swartzbaugh Manufacturing Co. EVERHOT #760 Art Deco Wind-Up Clock Appliance Timer.
This is a COOL piece.  It is a wind up clock, but is also the antique equivalent to a modern day on-off timer. You set the on/off time and you have a 1920's timer to turn power off and on for whatever you have plugged into it. 
Great Art Deco design, pressed steel case, made by Swatzbaugh MFg, the case swivels on its base and measures 5 by 5 by 2 inches. 
The clock works great, and the on/off function also works as it should.  Clock is in good shape.  Case has paint wear and scratches - great period correct patina (See pictures).  
Get a an old art deco clock with an on/off timer that is 80 to 90 years old for a great price!
ETSY calculated shipping based on your location.        ",38.00,4.9756,"Vintage item from the 1920s
Material:  metal
Ships worldwide from  United States
Feedback:  41 reviews
Favorited by:  1 person",Home & Living Home Décor Clocks clock,41.0,1.0,https://www.etsy.com/listing/503002848/vintage-swartzbaugh-manufacturing-co,"https://img0.etsystatic.com/150/0/13940865/il_fullxfull.1156295698_etll.jpg,https://img0.etsystatic.com/143/0/13940865/il_fullxfull.1156295684_2tsp.jpg,https://img1.etsystatic.com/149/0/13940865/il_fullxfull.1202907057_7aud.jpg,https://img0.etsystatic.com/145/0/13940865/il_fullxfull.1156295688_hrr9.jpg,https://img0.etsystatic.com/180/0/13940865/il_fullxfull.1156295678_gf6x.jpg",,,10
1816,Mirror Barber,"
            Mirror of Barber in good condition, very light scratches on the tile.
To ask or to hang with his foot very functional.
A bit of vintage home!
Size:
Height 20 cm
Width 14.5 cm
Weight 250 g        ",16.66,4.8462,"Vintage item from the 1970s
Primary color: Silver
Material:  Miroir barbier
Ships from  France  to  select countries .
Feedback:  13 reviews
Favorited by:  1 person",Home & Living Home Décor Mirrors Rectangular mirror,13.0,1.0,https://www.etsy.com/listing/508212120/mirror-barber,"https://img0.etsystatic.com/162/1/13108611/il_fullxfull.1172032842_rmdr.jpg,https://img1.etsystatic.com/169/0/13108611/il_fullxfull.1219252297_kg8m.jpg,https://img0.etsystatic.com/154/0/13108611/il_fullxfull.1172033306_rf58.jpg,https://img1.etsystatic.com/162/1/13108611/il_fullxfull.1219252683_8gl3.jpg,https://img0.etsystatic.com/161/0/13108611/il_fullxfull.1172033560_2bh9.jpg",,,10
